#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010,1,13,20,0,190,9.3,11.8,99,99,99,999,9999,1.1,999,999,99,99
2010,1,13,21,0,190,9.3,10.3,99,99,99,999,9999,1.2,999,999,99,99
2010,1,13,22,0,190,9.3,11.3,99,99,99,999,9999,1.1,999,999,99,99
2010,1,13,23,0,190,10.3,12.9,99,99,99,999,9999,0.9,999,999,99,99
2010,1,14,0,0,190,9.3,11.3,99,99,99,999,9999,0.5,999,999,99,99
2010,1,14,1,0,190,9.8,12.9,99,99,99,999,9999,0.6,999,999,99,99
2010,1,14,2,0,180,9.8,12.9,99,99,99,999,9999,0.6,999,999,99,99
2010,1,14,3,0,190,11.8,14.9,99,99,99,999,9999,0.7,999,999,99,99
2010,1,14,4,0,180,10.3,12.4,99,99,99,999,9999,0.5,999,999,99,99
2010,1,14,5,0,180,10.3,12.9,99,99,99,999,9999,0.3,999,999,99,99
2010,1,14,6,0,190,11.3,14.4,99,99,99,999,9999,0.2,999,999,99,99
2010,1,14,7,0,190,12.4,14.9,99,99,99,999,9999,0.3,999,999,99,99
2010,1,14,8,0,190,12.9,15.4,99,99,99,999,9999,0.6,999,999,99,99
2010,1,14,9,0,190,13.4,15.4,99,99,99,999,9999,0.7,999,999,99,99
2010,1,14,10,0,190,11.8,14.9,99,99,99,999,9999,0.8,999,999,99,99
2010,1,14,11,0,180,10.3,12.9,99,99,99,999,9999,0.9,999,999,99,99
2010,1,14,12,0,190,10.3,13.4,99,99,99,999,9999,1.4,999,999,99,99
2010,1,14,13,0,190,8.8,10.3,99,99,99,999,9999,1.3,999,999,99,99
2010,1,14,14,0,180,9.3,10.8,99,99,99,999,9999,1.4,999,999,99,99
2010,1,14,15,0,190,9.8,11.8,99,99,99,999,9999,1.6,999,999,99,99
2010,1,14,16,0,200,8.8,11.3,99,99,99,999,9999,2.4,999,999,99,99
2010,1,14,17,0,200,8.2,10.3,99,99,99,999,9999,3,999,999,99,99
2010,1,14,18,0,200,8.2,10.3,99,99,99,999,9999,4.1,999,999,99,99
2010,1,14,19,0,210,9.3,13.4,99,99,99,999,9999,5.1,999,999,99,99
2010,1,14,20,0,230,6.7,8.8,99,99,99,999,9999,5.3,999,999,99,99
2010,1,14,21,0,220,7.2,11.3,99,99,99,999,9999,5.1,999,999,99,99
2010,1,14,22,0,240,5.7,9.3,99,99,99,999,9999,4.8,999,999,99,99
2010,1,14,23,0,230,5.1,7.7,99,99,99,999,9999,4.4,999,999,99,99
2010,1,15,0,0,230,6.7,9.8,99,99,99,999,9999,4.2,999,999,99,99
2010,1,15,1,0,250,7.7,9.8,99,99,99,999,9999,3.5,999,999,99,99
2010,1,15,2,0,250,8.2,9.3,99,99,99,999,9999,3.2,999,999,99,99
2010,1,15,3,0,280,7.7,8.8,99,99,99,999,9999,2.5,999,999,99,99
2010,1,15,4,0,290,5.1,6.2,99,99,99,999,9999,1.6,999,999,99,99
2010,1,15,5,0,300,4.6,5.1,99,99,99,999,9999,1,999,999,99,99
2010,1,15,6,0,270,3.1,4.6,99,99,99,999,9999,1.2,999,999,99,99
2010,1,15,7,0,320,2.6,3.6,99,99,99,999,9999,1.4,999,999,99,99
2010,1,15,8,0,340,4.1,5.1,99,99,99,999,9999,1.3,999,999,99,99
2010,1,15,9,0,350,8.8,9.8,99,99,99,999,9999,-1.3,999,999,99,99
2010,1,15,10,0,350,8.8,9.3,99,99,99,999,9999,-1.7,999,999,99,99
2010,1,15,11,0,340,8.2,9.3,99,99,99,999,9999,-2.2,999,999,99,99
2010,1,15,12,0,330,6.7,7.2,99,99,99,999,9999,-2.6,999,999,99,99
2010,1,15,13,0,330,6.2,6.7,99,99,99,999,9999,-2.7,999,999,99,99
2010,1,15,14,0,330,4.6,5.1,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,15,15,0,330,4.6,5.1,99,99,99,999,9999,-2.3,999,999,99,99
2010,1,15,16,0,330,3.6,4.1,99,99,99,999,9999,-2,999,999,99,99
2010,1,15,17,0,340,3.1,3.6,99,99,99,999,9999,-1.7,999,999,99,99
2010,1,15,18,0,330,1.5,1.5,99,99,99,999,9999,-1.4,999,999,99,99
2010,1,15,19,0,120,0.5,1,99,99,99,999,9999,-1.1,999,999,99,99
2010,1,15,20,0,180,3.1,4.1,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,15,21,0,160,1,2.1,99,99,99,999,9999,-0.1,999,999,99,99
2010,1,15,22,0,290,3.6,4.6,99,99,99,999,9999,0.2,999,999,99,99
2010,1,15,23,0,280,2.6,3.1,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,16,0,0,240,0.5,1,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,16,1,0,170,5.1,6.2,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,16,2,0,200,6.7,8.2,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,16,3,0,210,7.2,9.3,99,99,99,999,9999,-1.4,999,999,99,99
2010,1,16,4,0,190,7.2,8.8,99,99,99,999,9999,-2,999,999,99,99
2010,1,16,5,0,200,7.7,9.8,99,99,99,999,9999,-2.9,999,999,99,99
2010,1,16,6,0,240,5.7,7.2,99,99,99,999,9999,-3.3,999,999,99,99
2010,1,16,7,0,240,5.1,6.7,99,99,99,999,9999,-4,999,999,99,99
2010,1,16,8,0,240,5.7,7.7,99,99,99,999,9999,-3.8,999,999,99,99
2010,1,16,9,0,220,5.1,6.7,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,16,10,0,270,4.6,5.7,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,16,11,0,200,5.7,6.7,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,16,12,0,200,6.2,8.2,99,99,99,999,9999,-3.8,999,999,99,99
2010,1,16,13,0,200,6.7,8.8,99,99,99,999,9999,-3.9,999,999,99,99
2010,1,16,14,0,270,4.1,5.1,99,99,99,999,9999,-4.2,999,999,99,99
2010,1,16,15,0,200,7.2,8.8,99,99,99,999,9999,-4.1,999,999,99,99
2010,1,16,16,0,200,7.2,8.8,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,16,17,0,210,5.7,7.2,99,99,99,999,9999,-3.3,999,999,99,99
2010,1,16,18,0,220,4.1,5.7,99,99,99,999,9999,-3.2,999,999,99,99
2010,1,16,19,0,200,5.7,6.7,99,99,99,999,9999,-2.8,999,999,99,99
2010,1,16,20,0,200,5.1,6.2,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,16,21,0,200,5.1,6.2,99,99,99,999,9999,-2.4,999,999,99,99
2010,1,16,22,0,270,3.6,4.1,99,99,99,999,9999,-2.4,999,999,99,99
2010,1,16,23,0,190,5.7,6.7,99,99,99,999,9999,-2.4,999,999,99,99
2010,1,17,0,0,190,4.6,5.1,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,17,1,0,180,6.2,7.2,99,99,99,999,9999,-2.8,999,999,99,99
2010,1,17,2,0,190,4.1,5.1,99,99,99,999,9999,-2.9,999,999,99,99
2010,1,17,3,0,200,5.1,6.2,99,99,99,999,9999,-2.8,999,999,99,99
2010,1,17,4,0,210,4.6,5.7,99,99,99,999,9999,-3,999,999,99,99
2010,1,17,5,0,200,4.6,5.1,99,99,99,999,9999,-3.3,999,999,99,99
2010,1,17,6,0,240,2.1,3.1,99,99,99,999,9999,-3.2,999,999,99,99
2010,1,17,7,0,200,2.6,3.1,99,99,99,999,9999,-3.2,999,999,99,99
2010,1,17,8,0,280,1,1.5,99,99,99,999,9999,-3.4,999,999,99,99
2010,1,17,9,0,170,1,1.5,99,99,99,999,9999,-3.8,999,999,99,99
2010,1,17,10,0,260,0.5,1.5,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,17,11,0,330,1.5,2.1,99,99,99,999,9999,-3.7,999,999,99,99
2010,1,17,12,0,340,1,1.5,99,99,99,999,9999,-4.2,999,999,99,99
2010,1,17,13,0,160,2.1,3.6,99,99,99,999,9999,-4.3,999,999,99,99
2010,1,17,14,0,300,1.5,2.6,99,99,99,999,9999,-4,999,999,99,99
2010,1,17,15,0,290,3.1,3.6,99,99,99,999,9999,-4.2,999,999,99,99
2010,1,17,16,0,270,3.6,4.6,99,99,99,999,9999,-4.8,999,999,99,99
2010,1,17,17,0,260,2.1,2.6,99,99,99,999,9999,-4.2,999,999,99,99
2010,1,17,18,0,170,0.5,1.5,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,17,19,0,100,2.1,3.1,99,99,99,999,9999,-2.2,999,999,99,99
2010,1,17,20,0,90,1.5,2.1,99,99,99,999,9999,-2.2,999,999,99,99
2010,1,17,21,0,110,2.1,2.6,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,17,22,0,160,0.5,1.5,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,17,23,0,120,0.5,2.6,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,18,0,0,270,6.2,7.2,99,99,99,999,9999,-1.3,999,999,99,99
2010,1,18,1,0,260,7.2,8.2,99,99,99,999,9999,-2.6,999,999,99,99
2010,1,18,2,0,260,5.1,5.7,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,18,3,0,240,5.7,6.7,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,18,4,0,250,6.2,7.2,99,99,99,999,9999,-2.5,999,999,99,99
2010,1,18,5,0,260,7.2,8.8,99,99,99,999,9999,-2.4,999,999,99,99
2010,1,18,6,0,280,7.2,8.8,99,99,99,999,9999,-2.6,999,999,99,99
2010,1,18,7,0,280,6.7,8.2,99,99,99,999,9999,-2.3,999,999,99,99
2010,1,18,8,0,260,5.7,6.2,99,99,99,999,9999,-2,999,999,99,99
2010,1,18,9,0,260,4.6,7.2,99,99,99,999,9999,-1.7,999,999,99,99
2010,1,18,10,0,250,6.2,7.7,99,99,99,999,9999,-1.8,999,999,99,99
2010,1,18,11,0,290,5.7,6.7,99,99,99,999,9999,-2,999,999,99,99
2010,1,18,12,0,260,5.1,5.7,99,99,99,999,9999,-2.3,999,999,99,99
2010,1,18,13,0,270,4.1,5.1,99,99,99,999,9999,-2.2,999,999,99,99
2010,1,18,14,0,240,4.1,5.7,99,99,99,999,9999,-2.4,999,999,99,99
2010,1,18,15,0,260,4.1,5.1,99,99,99,999,9999,-2.1,999,999,99,99
2010,1,18,16,0,260,4.1,5.1,99,99,99,999,9999,-2,999,999,99,99
2010,1,18,17,0,280,3.1,3.6,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,18,18,0,270,3.6,5.1,99,99,99,999,9999,-1.4,999,999,99,99
2010,1,18,19,0,270,4.6,5.7,99,99,99,999,9999,-1,999,999,99,99
2010,1,18,20,0,270,4.1,4.6,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,18,21,0,270,4.1,4.6,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,18,22,0,240,3.6,4.6,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,18,23,0,250,3.6,4.6,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,19,0,0,280,4.6,5.1,99,99,99,999,9999,-0.8,999,999,99,99
2010,1,19,1,0,240,4.1,5.1,99,99,99,999,9999,-1.1,999,999,99,99
2010,1,19,2,0,230,3.6,4.6,99,99,99,999,9999,-1.2,999,999,99,99
2010,1,19,3,0,270,4.6,5.1,99,99,99,999,9999,-1.7,999,999,99,99
2010,1,19,4,0,290,3.6,4.6,99,99,99,999,9999,-1.8,999,999,99,99
2010,1,19,5,0,300,3.6,4.1,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,19,6,0,300,3.6,4.1,99,99,99,999,9999,-2.2,999,999,99,99
2010,1,19,7,0,270,4.1,4.6,99,99,99,999,9999,-2.1,999,999,99,99
2010,1,19,8,0,270,5.1,5.7,99,99,99,999,9999,-1.8,999,999,99,99
2010,1,19,9,0,300,4.1,5.1,99,99,99,999,9999,-1.7,999,999,99,99
2010,1,19,10,0,290,5.1,5.7,99,99,99,999,9999,-1.9,999,999,99,99
2010,1,19,11,0,260,3.6,4.6,99,99,99,999,9999,-1.8,999,999,99,99
2010,1,19,12,0,280,4.1,4.6,99,99,99,999,9999,-1.6,999,999,99,99
2010,1,19,13,0,320,4.6,5.7,99,99,99,999,9999,-1.5,999,999,99,99
2010,1,19,14,0,320,3.6,5.1,99,99,99,999,9999,-1.5,999,999,99,99
2010,1,19,15,0,340,2.6,3.1,99,99,99,999,9999,-1.3,999,999,99,99
2010,1,19,16,0,320,2.6,3.6,99,99,99,999,9999,-1.3,999,999,99,99
2010,1,19,17,0,10,1,1.5,99,99,99,999,9999,-1,999,999,99,99
2010,1,19,18,0,80,1.5,2.1,99,99,99,999,9999,-0.8,999,999,99,99
2010,1,19,19,0,150,2.1,3.1,99,99,99,999,9999,0.5,999,999,99,99
2010,1,19,20,0,130,3.1,3.1,99,99,99,999,9999,0.1,999,999,99,99
2010,1,19,21,0,140,3.1,3.6,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,19,22,0,140,3.1,3.6,99,99,99,999,9999,0,999,999,99,99
2010,1,19,23,0,150,3.6,4.1,99,99,99,999,9999,-1.1,999,999,99,99
2010,1,20,0,0,140,2.1,2.1,99,99,99,999,9999,-1.2,999,999,99,99
2010,1,20,1,0,150,1.5,1.5,99,99,99,999,9999,-1.3,999,999,99,99
2010,1,20,2,0,150,1.5,2.6,99,99,99,999,9999,-0.8,999,999,99,99
2010,1,20,3,0,60,2.1,2.6,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,20,4,0,20,3.6,4.6,99,99,99,999,9999,0.2,999,999,99,99
2010,1,20,5,0,50,2.6,3.1,99,99,99,999,9999,0,999,999,99,99
2010,1,20,6,0,40,3.1,3.1,99,99,99,999,9999,0.1,999,999,99,99
2010,1,20,7,0,30,2.6,4.6,99,99,99,999,9999,0.3,999,999,99,99
2010,1,20,8,0,40,7.7,8.8,99,99,99,999,9999,0,999,999,99,99
2010,1,20,9,0,40,6.7,7.2,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,20,10,0,50,5.1,5.7,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,20,11,0,50,7.2,9.3,99,99,99,999,9999,-0.9,999,999,99,99
2010,1,20,12,0,70,8.8,10.3,99,99,99,999,9999,-1,999,999,99,99
2010,1,20,13,0,90,9.3,11.3,99,99,99,999,9999,-0.9,999,999,99,99
2010,1,20,14,0,80,10.3,12.4,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,20,15,0,90,11.3,12.9,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,20,16,0,90,11.3,13.4,99,99,99,999,9999,-1,999,999,99,99
2010,1,20,17,0,90,11.3,12.4,99,99,99,999,9999,-1.2,999,999,99,99
2010,1,20,18,0,90,9.3,10.3,99,99,99,999,9999,-1.1,999,999,99,99
2010,1,20,19,0,90,8.8,9.8,99,99,99,999,9999,-1,999,999,99,99
2010,1,20,20,0,80,10.3,11.8,99,99,99,999,9999,-0.9,999,999,99,99
2010,1,20,21,0,80,10.3,11.8,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,20,22,0,90,10.3,12.4,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,20,23,0,80,11.8,13.9,99,99,99,999,9999,0,999,999,99,99
2010,1,21,0,0,90,12.9,15.4,99,99,99,999,9999,0.1,999,999,99,99
2010,1,21,1,0,90,13.9,16,99,99,99,999,9999,-0.1,999,999,99,99
2010,1,21,2,0,90,11.3,12.9,99,99,99,999,9999,-0.1,999,999,99,99
2010,1,21,3,0,100,12.9,14.4,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,21,4,0,100,11.3,13.4,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,21,5,0,90,13.4,14.9,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,21,6,0,90,13.4,14.9,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,21,7,0,90,11.8,13.9,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,21,8,0,90,12.4,13.9,99,99,99,999,9999,-0.8,999,999,99,99
2010,1,21,9,15,100,11.8,13.4,99,99,99,999,9999,-1,999,999,99,99
2010,1,21,10,0,100,10.8,11.8,99,99,99,999,9999,-1,999,999,99,99
2010,1,21,11,0,90,11.8,12.9,99,99,99,999,9999,-1.1,999,999,99,99
2010,1,21,12,0,90,10.8,11.8,99,99,99,999,9999,-0.9,999,999,99,99
2010,1,21,13,0,80,9.3,10.8,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,21,14,0,80,12.4,13.9,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,21,15,0,80,10.8,12.9,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,21,16,0,70,9.8,11.8,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,21,17,0,70,9.3,11.3,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,21,18,0,60,9.3,10.8,99,99,99,999,9999,0.1,999,999,99,99
2010,1,21,19,0,60,9.8,11.3,99,99,99,999,9999,0.4,999,999,99,99
2010,1,21,20,0,40,8.2,9.3,99,99,99,999,9999,0.1,999,999,99,99
2010,1,21,21,15,50,6.7,7.7,99,99,99,999,9999,1,999,999,99,99
2010,1,21,22,0,40,6.7,7.7,99,99,99,999,9999,1.4,999,999,99,99
2010,1,21,23,0,30,7.7,8.8,99,99,99,999,9999,1.5,999,999,99,99
2010,1,22,0,0,40,9.3,11.3,99,99,99,999,9999,1.6,999,999,99,99
2010,1,22,1,0,40,9.8,10.8,99,99,99,999,9999,1.7,999,999,99,99
2010,1,22,2,0,60,9.3,10.8,99,99,99,999,9999,1.6,999,999,99,99
2010,1,22,3,0,50,7.7,8.8,99,99,99,999,9999,1.6,999,999,99,99
2010,1,22,4,0,50,7.7,8.8,99,99,99,999,9999,1.7,999,999,99,99
2010,1,22,5,0,40,6.2,7.2,99,99,99,999,9999,1.6,999,999,99,99
2010,1,22,6,0,20,6.2,7.2,99,99,99,999,9999,1.1,999,999,99,99
2010,1,22,7,0,30,7.7,8.8,99,99,99,999,9999,1.1,999,999,99,99
2010,1,22,8,0,30,8.8,9.8,99,99,99,999,9999,1.1,999,999,99,99
2010,1,22,9,0,40,8.2,9.3,99,99,99,999,9999,0.8,999,999,99,99
2010,1,22,10,0,20,6.2,7.2,99,99,99,999,9999,0.7,999,999,99,99
2010,1,22,11,0,30,5.1,6.2,99,99,99,999,9999,0.6,999,999,99,99
2010,1,22,12,0,40,4.6,5.1,99,99,99,999,9999,0.5,999,999,99,99
2010,1,22,13,15,30,4.6,5.1,99,99,99,999,9999,0.4,999,999,99,99
2010,1,22,14,0,40,5.1,5.7,99,99,99,999,9999,0.3,999,999,99,99
2010,1,22,15,0,50,5.7,6.2,99,99,99,999,9999,0.3,999,999,99,99
2010,1,22,16,0,40,6.2,7.2,99,99,99,999,9999,0.2,999,999,99,99
2010,1,22,17,0,40,5.1,5.7,99,99,99,999,9999,0.3,999,999,99,99
2010,1,22,18,0,50,4.6,5.1,99,99,99,999,9999,0.2,999,999,99,99
2010,1,22,19,0,60,4.6,5.7,99,99,99,999,9999,0.3,999,999,99,99
2010,1,22,20,0,60,5.1,5.7,99,99,99,999,9999,0.4,999,999,99,99
2010,1,22,21,0,50,3.6,4.6,99,99,99,999,9999,0.5,999,999,99,99
2010,1,22,22,0,60,6.7,7.7,99,99,99,999,9999,0.7,999,999,99,99
2010,1,22,23,0,70,5.1,6.2,99,99,99,999,9999,0.8,999,999,99,99
2010,1,23,0,0,80,7.2,7.7,99,99,99,999,9999,1.1,999,999,99,99
2010,1,23,1,0,80,7.7,8.8,99,99,99,999,9999,1.3,999,999,99,99
2010,1,23,2,0,110,7.2,7.7,99,99,99,999,9999,1,999,999,99,99
2010,1,23,3,0,110,6.7,7.2,99,99,99,999,9999,0.8,999,999,99,99
2010,1,23,4,0,130,3.6,4.1,99,99,99,999,9999,0.9,999,999,99,99
2010,1,23,5,0,100,5.7,5.7,99,99,99,999,9999,0.9,999,999,99,99
2010,1,23,6,0,90,7.2,7.7,99,99,99,999,9999,1.1,999,999,99,99
2010,1,23,7,0,90,6.2,6.7,99,99,99,999,9999,1,999,999,99,99
2010,1,23,8,0,110,6.2,7.2,99,99,99,999,9999,1,999,999,99,99
2010,1,23,9,0,120,7.2,8.8,99,99,99,999,9999,0.9,999,999,99,99
2010,1,23,10,0,100,6.7,7.7,99,99,99,999,9999,0.8,999,999,99,99
2010,1,23,11,0,100,7.2,8.2,99,99,99,999,9999,0.9,999,999,99,99
2010,1,23,12,0,130,7.2,7.7,99,99,99,999,9999,0.9,999,999,99,99
2010,1,23,13,0,120,7.2,8.2,99,99,99,999,9999,0.6,999,999,99,99
2010,1,23,14,0,120,7.2,7.7,99,99,99,999,9999,0.6,999,999,99,99
2010,1,23,15,0,110,8.8,9.3,99,99,99,999,9999,0.8,999,999,99,99
2010,1,23,16,0,110,7.7,8.8,99,99,99,999,9999,1,999,999,99,99
2010,1,23,17,0,100,9.3,10.3,99,99,99,999,9999,1.3,999,999,99,99
2010,1,23,18,0,120,8.2,9.3,99,99,99,999,9999,1.4,999,999,99,99
2010,1,23,19,0,120,10.3,11.3,99,99,99,999,9999,1.7,999,999,99,99
2010,1,23,20,0,120,9.8,10.8,99,99,99,999,9999,2,999,999,99,99
2010,1,23,21,0,120,10.8,12.4,99,99,99,999,9999,2.5,999,999,99,99
2010,1,23,22,0,150,9.3,10.3,99,99,99,999,9999,2.9,999,999,99,99
2010,1,23,23,0,140,10.3,11.8,99,99,99,999,9999,3.1,999,999,99,99
2010,1,24,0,0,130,10.3,10.8,99,99,99,999,9999,3,999,999,99,99
2010,1,24,1,0,130,10.8,11.3,99,99,99,999,9999,3.5,999,999,99,99
2010,1,24,2,0,120,9.8,10.8,99,99,99,999,9999,3.2,999,999,99,99
2010,1,24,3,0,130,7.7,8.8,99,99,99,999,9999,2.9,999,999,99,99
2010,1,24,4,0,110,9.8,10.8,99,99,99,999,9999,3.4,999,999,99,99
2010,1,24,5,0,100,8.2,8.8,99,99,99,999,9999,3.4,999,999,99,99
2010,1,24,6,0,100,6.7,7.2,99,99,99,999,9999,3.3,999,999,99,99
2010,1,24,7,0,120,6.7,7.7,99,99,99,999,9999,3.2,999,999,99,99
2010,1,24,8,0,130,7.2,7.7,99,99,99,999,9999,4.5,999,999,99,99
2010,1,24,9,0,110,8.2,8.8,99,99,99,999,9999,3.5,999,999,99,99
2010,1,24,10,0,140,11.3,12.4,99,99,99,999,9999,3.7,999,999,99,99
2010,1,24,11,0,130,11.3,12.4,99,99,99,999,9999,3.7,999,999,99,99
2010,1,24,12,0,130,11.3,12.4,99,99,99,999,9999,3.8,999,999,99,99
2010,1,24,13,0,140,11.3,12.9,99,99,99,999,9999,4.4,999,999,99,99
2010,1,24,14,15,160,13.4,16.5,99,99,99,999,9999,5.6,999,999,99,99
2010,1,24,15,0,180,17,22.1,99,99,99,999,9999,7.9,999,999,99,99
2010,1,24,16,0,190,15.4,19.6,99,99,99,999,9999,6.8,999,999,99,99
2010,1,24,17,0,210,11.8,14.9,99,99,99,999,9999,7.4,999,999,99,99
2010,1,24,18,0,200,13.4,17,99,99,99,999,9999,7.2,999,999,99,99
2010,1,24,19,0,210,12.9,14.9,99,99,99,999,9999,6.7,999,999,99,99
2010,1,24,20,0,210,9.3,12.9,99,99,99,999,9999,6.1,999,999,99,99
2010,1,24,21,0,210,11.3,13.4,99,99,99,999,9999,4.8,999,999,99,99
2010,1,24,22,0,220,8.2,10.8,99,99,99,999,9999,3.2,999,999,99,99
2010,1,24,23,0,240,6.7,8.8,99,99,99,999,9999,2.7,999,999,99,99
2010,1,25,0,0,240,11.8,15.4,99,99,99,999,9999,2.3,999,999,99,99
2010,1,25,1,0,240,9.3,11.3,99,99,99,999,9999,2.1,999,999,99,99
2010,1,25,2,0,240,7.7,10.3,99,99,99,999,9999,1.9,999,999,99,99
2010,1,25,3,0,250,11.8,14.4,99,99,99,999,9999,1,999,999,99,99
2010,1,25,4,0,250,12.4,14.9,99,99,99,999,9999,0.2,999,999,99,99
2010,1,25,5,0,250,10.8,12.9,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,25,6,0,240,9.8,11.8,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,25,7,0,260,9.3,11.8,99,99,99,999,9999,-0.8,999,999,99,99
2010,1,25,8,0,250,8.2,11.8,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,25,9,0,250,8.8,10.8,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,25,10,0,240,6.2,10.3,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,25,11,0,240,7.2,10.3,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,25,12,0,230,7.7,10.8,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,25,13,0,220,7.2,10.3,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,25,14,0,210,8.8,12.4,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,25,15,0,220,8.2,11.8,99,99,99,999,9999,-0.3,999,999,99,99
2010,1,25,16,0,210,7.7,9.8,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,25,17,0,220,10.8,13.4,99,99,99,999,9999,-0.2,999,999,99,99
2010,1,25,18,0,220,8.2,12.4,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,25,19,0,220,9.3,12.4,99,99,99,999,9999,-0.4,999,999,99,99
2010,1,25,20,0,230,10.3,13.4,99,99,99,999,9999,-0.6,999,999,99,99
2010,1,25,21,0,230,9.3,15.4,99,99,99,999,9999,-0.7,999,999,99,99
2010,1,25,22,0,230,9.8,13.4,99,99,99,999,9999,-0.5,999,999,99,99
2010,1,25,23,0,250,12.9,15.4,99,99,99,999,9999,-1.6,999,999,99,99
2010,1,26,0,15,240,12.4,16.5,99,99,99,999,9999,-2.6,999,999,99,99
2010,1,26,1,0,250,14.9,18.5,99,99,99,999,9999,-3,999,999,99,99
2010,1,26,2,0,260,13.9,17.5,99,99,99,999,9999,-4.2,999,999,99,99
2010,1,26,3,15,250,13.4,16,99,99,99,999,9999,-5.3,999,999,99,99
2010,1,26,4,0,250,13.4,17,99,99,99,999,9999,-5.6,999,999,99,99
2010,1,26,5,0,260,13.9,17.5,99,99,99,999,9999,-6.5,999,999,99,99
2010,1,26,6,0,250,12.4,16,99,99,99,999,9999,-7.1,999,999,99,99
2010,1,26,7,0,250,11.3,14.9,99,99,99,999,9999,-7.5,999,999,99,99
2010,1,26,8,15,250,10.8,13.9,99,99,99,999,9999,-7.3,999,999,99,99
2010,1,26,9,0,260,11.8,14.9,99,99,99,999,9999,-7.2,999,999,99,99
2010,1,26,10,0,260,12.4,14.9,99,99,99,999,9999,-7.2,999,999,99,99
2010,1,26,11,0,260,10.8,12.4,99,99,99,999,9999,-7.1,999,999,99,99
2010,1,26,12,0,270,10.8,12.9,99,99,99,999,9999,-7,999,999,99,99
2010,1,26,13,0,260,10.8,13.4,99,99,99,999,9999,-6.6,999,999,99,99
2010,1,26,14,0,260,11.8,14.9,99,99,99,999,9999,-6.5,999,999,99,99
2010,1,26,15,0,270,11.3,14.4,99,99,99,999,9999,-6.3,999,999,99,99
2010,1,26,16,0,270,11.8,14.4,99,99,99,999,9999,-6,999,999,99,99
2010,1,26,17,0,260,10.8,12.9,99,99,99,999,9999,-5.4,999,999,99,99
2010,1,26,18,0,260,10.3,12.9,99,99,99,999,9999,-5.1,999,999,99,99
2010,1,26,19,0,260,12.4,14.4,99,99,99,999,9999,-5.7,999,999,99,99
2010,1,26,20,0,260,9.8,11.8,99,99,99,999,9999,-5.2,999,999,99,99
2010,1,26,21,0,240,8.8,11.3,99,99,99,999,9999,-5.1,999,999,99,99
