,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
7871,2014,4,3,21,0,20,1.8,3.4,0.7,999
7872,2014,4,3,21,15,30,1.3,2.9,0.8,999
7873,2014,4,3,21,30,20,0.8,2.4,0.8,999
7874,2014,4,3,21,45,30,0.3,1.8,1.0,999
7875,2014,4,3,22,0,30,0.3,1.8,1.0,999
7876,2014,4,3,22,15,30,0.3,1.8,1.2,999
7877,2014,4,3,22,30,30,0.8,2.4,1.3,999
7878,2014,4,3,22,45,40,9.8,1.3,1.4,999
7879,2014,4,3,23,0,40,9.8,1.3,1.4,999
7880,2014,4,3,23,15,50,9.8,1.3,1.5,999
7881,2014,4,3,23,30,50,9.8,1.3,1.5,999
7882,2014,4,3,23,45,60,9.3,1.3,1.6,999
7883,2014,4,4,0,0,60,8.2,9.3,1.7,999
7884,2014,4,4,0,15,60,8.2,0.3,1.8,999
7885,2014,4,4,0,30,60,8.8,0.3,1.8,999
7886,2014,4,4,0,45,60,8.8,9.8,1.9,999
7887,2014,4,4,1,0,60,8.8,0.3,1.9,999
7888,2014,4,4,1,15,60,8.8,9.8,1.9,999
7889,2014,4,4,1,30,60,8.2,0.3,2.0,999
7890,2014,4,4,1,45,70,8.2,0.3,2.1,999
7891,2014,4,4,2,0,70,8.2,9.3,2.2,999
7892,2014,4,4,2,15,70,9.3,0.3,2.2,999
7893,2014,4,4,2,30,70,9.3,0.8,2.3,999
7894,2014,4,4,2,45,70,9.3,1.3,2.5,999
7895,2014,4,4,3,0,80,8.8,0.8,2.4,999
7896,2014,4,4,3,15,80,8.2,9.3,2.3,999
7897,2014,4,4,3,30,80,8.2,9.8,2.2,999
7898,2014,4,4,3,45,70,8.2,9.3,2.2,999
7899,2014,4,4,4,0,60,6.7,8.2,2.1,999
7900,2014,4,4,4,15,80,7.2,8.2,2.0,999
7901,2014,4,4,4,30,70,7.7,9.3,2.1,999
7902,2014,4,4,4,45,80,7.7,9.3,2.0,999
7903,2014,4,4,5,0,90,7.7,8.8,2.1,999
7904,2014,4,4,5,15,90,7.7,9.3,2.1,999
7905,2014,4,4,5,30,90,7.2,8.2,2.1,999
7906,2014,4,4,5,45,110,6.7,7.2,2.2,999
7907,2014,4,4,6,0,120,5.7,6.7,2.1,999
7908,2014,4,4,6,15,110,6.2,7.2,2.4,999
7909,2014,4,4,6,30,130,5.1,6.2,2.6,999
7910,2014,4,4,6,45,120,5.1,6.2,2.6,999
7911,2014,4,4,7,0,120,6.2,7.2,2.6,999
7912,2014,4,4,7,15,110,6.7,7.7,2.6,999
7913,2014,4,4,7,30,120,5.1,6.7,2.6,999
7914,2014,4,4,7,45,110,6.2,7.2,2.5,999
7915,2014,4,4,8,0,100,6.2,7.2,2.4,999
7916,2014,4,4,8,15,110,7.2,7.7,2.2,999
7917,2014,4,4,8,30,110,6.2,7.2,2.4,999
7918,2014,4,4,8,45,130,5.1,6.2,2.4,999
7919,2014,4,4,9,0,130,5.1,6.2,2.5,999
7920,2014,4,4,9,15,120,5.7,6.7,2.5,999
7921,2014,4,4,9,30,120,4.6,6.2,2.6,999
7922,2014,4,4,9,45,130,4.6,5.7,2.7,999
7923,2014,4,4,10,0,140,5.7,6.7,2.9,999
7924,2014,4,4,10,15,150,6.2,7.7,3.1,999
7925,2014,4,4,10,30,140,7.7,9.3,3.2,999
7926,2014,4,4,10,45,160,6.7,8.8,3.4,999
7927,2014,4,4,11,0,160,8.2,9.8,3.5,999
7928,2014,4,4,11,15,180,7.7,8.2,4.1,999
7929,2014,4,4,11,30,180,7.2,7.7,4.5,999
7930,2014,4,4,11,45,190,6.2,7.2,4.5,999
7931,2014,4,4,12,0,170,7.7,8.2,4.7,999
7932,2014,4,4,12,15,170,8.2,9.8,4.3,999
7933,2014,4,4,12,30,180,7.7,8.2,4.7,999
7934,2014,4,4,12,45,180,7.7,9.8,4.9,999
7935,2014,4,4,13,0,190,9.3,1.3,6.0,999
7936,2014,4,4,13,15,210,7.7,9.3,6.4,999
7937,2014,4,4,13,30,250,9.8,2.4,7.0,999
7938,2014,4,4,13,45,240,9.8,2.4,7.3,999
7939,2014,4,4,14,0,240,9.3,2.4,7.6,999
7940,2014,4,4,14,15,240,9.8,3.4,7.9,999
7941,2014,4,4,14,30,250,1.8,8.5,8.1,999
7942,2014,4,4,14,45,250,3.4,7.0,7.9,999
7943,2014,4,4,15,0,250,2.4,7.0,7.6,999
7944,2014,4,4,15,15,260,5.4,8.5,6.2,999
7945,2014,4,4,15,30,240,2.9,6.0,6.0,999
7946,2014,4,4,15,45,240,2.9,5.4,5.9,999
7947,2014,4,4,16,0,250,3.4,7.5,5.4,999
7948,2014,4,4,16,15,260,4.9,8.5,4.8,999
7949,2014,4,4,16,30,250,2.9,7.0,4.8,999
7950,2014,4,4,16,45,260,6.0,9.6,4.5,999
7951,2014,4,4,17,0,270,4.4,9.6,4.6,999
7952,2014,4,4,17,15,250,3.9,7.0,4.6,999
7953,2014,4,4,17,30,260,4.4,8.0,4.5,999
7954,2014,4,4,17,45,260,2.9,7.0,4.3,999
7955,2014,4,4,18,0,260,3.4,6.5,4.3,999
7956,2014,4,4,18,15,270,3.4,7.5,4.2,999
7957,2014,4,4,18,30,270,5.4,9.0,4.0,999
7958,2014,4,4,18,45,270,6.5,0.6,4.1,999
7959,2014,4,4,19,0,270,3.9,8.5,4.1,999
7960,2014,4,4,19,15,270,4.4,7.5,4.2,999
7961,2014,4,4,19,30,260,3.9,7.5,3.9,999
7962,2014,4,4,19,45,260,3.4,9.0,4.0,999
7963,2014,4,4,20,0,270,4.9,9.6,4.1,999
7964,2014,4,4,20,15,270,3.9,7.5,4.2,999
7965,2014,4,4,20,30,250,3.4,7.0,3.9,999
7966,2014,4,4,20,45,260,5.4,8.5,3.6,999
7967,2014,4,4,21,0,260,3.9,7.5,3.6,999
7968,2014,4,4,21,15,260,2.9,5.4,3.6,999
7969,2014,4,4,21,30,260,4.4,8.5,3.5,999
7970,2014,4,4,21,45,270,1.8,5.4,3.6,999
7971,2014,4,4,22,0,260,5.4,8.0,3.6,999
7972,2014,4,4,22,15,270,6.0,9.6,3.6,999
7973,2014,4,4,22,30,270,4.9,9.0,3.5,999
7974,2014,4,4,22,45,270,2.9,6.0,3.5,999
7975,2014,4,4,23,0,280,2.9,6.5,3.5,999
7976,2014,4,4,23,15,280,2.4,5.4,3.5,999
7977,2014,4,4,23,30,280,1.3,3.9,3.6,999
7978,2014,4,4,23,45,290,0.3,2.9,3.6,999
7979,2014,4,5,0,0,280,9.8,1.3,3.6,999
7980,2014,4,5,0,15,270,1.8,6.0,3.5,999
7981,2014,4,5,0,30,280,1.3,3.9,3.5,999
7982,2014,4,5,0,45,280,0.3,2.9,3.5,999
7983,2014,4,5,1,0,280,9.8,3.4,3.6,999
7984,2014,4,5,1,15,280,9.3,1.3,3.6,999
7985,2014,4,5,1,30,290,2.9,5.4,3.5,999
7986,2014,4,5,1,45,290,2.4,6.0,3.5,999
7987,2014,4,5,2,0,290,1.3,6.5,3.5,999
7988,2014,4,5,2,15,290,1.8,4.4,3.4,999
7989,2014,4,5,2,30,300,2.9,6.5,2.9,999
7990,2014,4,5,2,45,310,2.4,5.4,2.7,999
7991,2014,4,5,3,0,300,1.3,3.4,2.6,999
7992,2014,4,5,3,15,300,9.3,2.4,2.7,999
7993,2014,4,5,3,30,300,9.3,1.3,2.6,999
7994,2014,4,5,3,45,310,2.9,5.4,2.5,999
7995,2014,4,5,4,0,300,2.9,7.0,2.2,999
7996,2014,4,5,4,15,300,0.8,3.4,2.1,999
7997,2014,4,5,4,30,310,2.4,5.4,2.0,999
7998,2014,4,5,4,45,310,1.8,6.0,1.8,999
7999,2014,4,5,5,0,310,2.4,4.9,1.7,999
8000,2014,4,5,5,15,310,0.3,4.4,1.7,999
8001,2014,4,5,5,30,310,0.8,2.9,1.7,999
8002,2014,4,5,5,45,310,0.8,3.9,1.7,999
8003,2014,4,5,6,0,310,0.3,2.9,1.8,999
8004,2014,4,5,6,15,310,8.8,0.8,1.8,999
8005,2014,4,5,6,30,310,8.2,9.8,1.8,999
8006,2014,4,5,6,45,310,7.2,9.3,1.8,999
8007,2014,4,5,7,0,310,6.7,8.2,1.8,999
8008,2014,4,5,7,15,310,6.2,7.2,1.8,999
8009,2014,4,5,7,30,300,6.2,7.7,1.9,999
8010,2014,4,5,7,45,300,6.2,7.7,1.9,999
8011,2014,4,5,8,0,300,5.7,7.2,1.8,999
8012,2014,4,5,8,15,290,5.7,6.2,1.7,999
8013,2014,4,5,8,30,290,5.1,6.2,2.0,999
8014,2014,4,5,8,45,290,5.1,6.2,2.0,999
8015,2014,4,5,9,0,280,4.6,5.7,2.1,999
8016,2014,4,5,9,15,280,5.1,6.7,2.1,999
8017,2014,4,5,9,30,280,5.1,6.7,2.2,999
8018,2014,4,5,9,45,280,5.7,7.2,2.2,999
8019,2014,4,5,10,0,300,5.7,7.7,2.2,999
8020,2014,4,5,10,15,290,7.2,9.3,2.1,999
8021,2014,4,5,10,30,300,7.2,9.3,2.0,999
8022,2014,4,5,10,45,300,5.1,6.2,2.0,999
8023,2014,4,5,11,0,300,6.2,7.7,1.8,999
8024,2014,4,5,11,15,300,7.2,8.2,1.7,999
8025,2014,4,5,11,30,310,7.2,8.8,1.5,999
8026,2014,4,5,11,45,310,7.2,8.8,1.5,999
8027,2014,4,5,12,0,310,6.7,8.2,1.4,999
8028,2014,4,5,12,15,320,5.7,7.2,1.4,999
8029,2014,4,5,12,30,310,5.7,6.7,1.5,999
8030,2014,4,5,12,45,310,4.6,5.7,1.5,999
8031,2014,4,5,13,0,320,5.7,6.7,1.4,999
8032,2014,4,5,13,15,330,5.7,7.2,1.4,999
8033,2014,4,5,13,30,330,5.1,6.2,1.5,999
8034,2014,4,5,13,45,330,4.6,5.1,1.6,999
8035,2014,4,5,14,0,330,5.7,6.2,1.6,999
8036,2014,4,5,14,15,340,5.1,5.7,1.6,999
8037,2014,4,5,14,30,340,4.6,5.1,1.6,999
8038,2014,4,5,14,45,340,4.6,5.1,1.7,999
8039,2014,4,5,15,0,350,4.1,4.6,1.7,999
8040,2014,4,5,15,15,350,4.1,4.6,1.8,999
8041,2014,4,5,15,30,350,2.6,3.1,1.8,999
8042,2014,4,5,15,45,360,3.1,3.6,1.9,999
8043,2014,4,5,16,0,10,3.1,3.6,1.9,999
8044,2014,4,5,16,15,20,3.1,3.6,1.9,999
8045,2014,4,5,16,30,40,3.1,3.6,1.9,999
8046,2014,4,5,16,45,60,3.1,3.6,2.0,999
8047,2014,4,5,17,0,80,3.6,4.1,1.8,999
8048,2014,4,5,17,15,110,3.6,4.1,2.3,999
8049,2014,4,5,17,30,100,4.1,4.6,2.1,999
8050,2014,4,5,17,45,100,4.6,5.1,2.0,999
8051,2014,4,5,18,0,110,5.1,5.7,2.3,999
8052,2014,4,5,18,15,110,5.1,6.2,2.2,999
8053,2014,4,5,18,30,110,5.7,6.2,2.2,999
8054,2014,4,5,18,45,110,5.7,5.7,2.3,999
8055,2014,4,5,19,0,110,6.2,6.7,2.3,999
8056,2014,4,5,19,15,120,5.7,6.2,2.4,999
8057,2014,4,5,19,30,130,5.7,6.7,2.2,999
8058,2014,4,5,19,45,110,5.7,6.2,2.2,999
8059,2014,4,5,20,0,120,6.2,7.2,2.2,999
8060,2014,4,5,20,15,120,6.7,7.7,2.2,999
8061,2014,4,5,20,30,120,6.2,6.7,2.2,999
8062,2014,4,5,20,45,130,6.7,7.2,2.2,999
8063,2014,4,5,21,0,120,6.2,7.2,2.3,999
8064,2014,4,5,21,15,120,6.2,6.7,2.3,999
8065,2014,4,5,21,30,130,6.7,7.7,2.3,999
8066,2014,4,5,21,45,130,7.2,7.7,2.2,999
8067,2014,4,5,22,0,130,6.2,7.2,2.3,999
8068,2014,4,5,22,15,120,5.7,6.7,2.4,999
8069,2014,4,5,22,30,110,5.7,6.7,2.6,999
8070,2014,4,5,22,45,120,6.2,7.2,2.5,999
8071,2014,4,5,23,0,120,6.2,7.2,2.5,999
8072,2014,4,5,23,15,120,5.7,7.2,2.6,999
8073,2014,4,5,23,30,120,5.1,6.2,2.7,999
8074,2014,4,5,23,45,120,5.1,6.2,2.6,999
8075,2014,4,6,0,0,120,4.1,5.1,2.6,999
8076,2014,4,6,0,15,130,3.6,4.6,2.5,999
8077,2014,4,6,0,30,150,3.1,4.1,2.4,999
8078,2014,4,6,0,45,150,3.1,4.1,2.6,999
8079,2014,4,6,1,0,170,3.6,4.6,3.0,999
8080,2014,4,6,1,15,160,3.6,4.6,3.1,999
8081,2014,4,6,1,30,150,3.6,5.7,3.4,999
8082,2014,4,6,1,45,180,3.6,4.6,3.9,999
8083,2014,4,6,2,0,150,4.6,7.2,4.0,999
8084,2014,4,6,2,15,160,4.6,5.7,4.0,999
8085,2014,4,6,2,30,170,5.1,6.2,4.1,999
8086,2014,4,6,2,45,180,5.1,6.2,4.2,999
8087,2014,4,6,3,0,180,4.6,5.1,4.1,999
8088,2014,4,6,3,15,170,5.1,5.7,4.4,999
8089,2014,4,6,3,30,180,5.7,6.7,4.8,999
8090,2014,4,6,3,45,180,5.1,5.7,4.8,999
8091,2014,4,6,4,0,180,5.1,6.7,5.1,999
8092,2014,4,6,4,15,180,6.2,6.7,5.1,999
8093,2014,4,6,4,30,180,5.7,6.2,5.0,999
8094,2014,4,6,4,45,190,5.1,5.7,5.2,999
8095,2014,4,6,5,0,190,5.7,6.2,5.1,999
8096,2014,4,6,5,15,180,5.7,6.7,5.0,999
8097,2014,4,6,5,30,180,5.1,6.2,4.9,999
8098,2014,4,6,5,45,180,5.1,5.7,4.8,999
8099,2014,4,6,6,0,180,5.1,5.7,4.8,999
8100,2014,4,6,6,15,180,5.1,5.7,4.7,999
8101,2014,4,6,6,30,180,5.1,6.2,4.6,999
8102,2014,4,6,6,45,180,5.1,5.7,4.5,999
8103,2014,4,6,7,0,180,5.7,6.2,4.4,999
8104,2014,4,6,7,15,180,5.7,6.2,4.4,999
8105,2014,4,6,7,30,180,5.7,6.7,4.3,999
8106,2014,4,6,7,45,180,6.2,7.2,4.4,999
8107,2014,4,6,8,0,190,5.7,6.2,4.3,999
8108,2014,4,6,8,15,190,5.7,6.7,4.2,999
8109,2014,4,6,8,30,180,6.2,6.7,4.2,999
8110,2014,4,6,8,45,180,6.2,6.7,4.2,999
8111,2014,4,6,9,0,180,6.2,7.2,4.2,999
8112,2014,4,6,9,15,180,5.1,5.7,4.1,999
8113,2014,4,6,9,30,180,5.7,6.7,4.0,999
8114,2014,4,6,9,45,180,6.2,6.7,4.0,999
8115,2014,4,6,10,0,190,7.2,7.7,4.1,999
8116,2014,4,6,10,15,190,6.7,7.7,4.1,999
8117,2014,4,6,10,30,190,6.2,6.7,4.0,999
8118,2014,4,6,10,45,180,6.7,7.7,3.9,999
8119,2014,4,6,11,0,190,6.7,7.7,4.0,999
8120,2014,4,6,11,15,180,6.7,7.2,3.8,999
8121,2014,4,6,11,30,180,6.2,6.7,3.6,999
8122,2014,4,6,11,45,190,7.2,7.7,3.7,999
8123,2014,4,6,12,0,190,6.2,7.7,3.8,999
8124,2014,4,6,12,15,180,6.2,7.2,3.8,999
8125,2014,4,6,12,30,180,6.7,7.2,3.7,999
8126,2014,4,6,12,45,180,8.2,8.8,4.0,999
8127,2014,4,6,13,0,180,6.2,7.2,4.1,999
8128,2014,4,6,13,15,170,5.7,6.7,4.2,999
8129,2014,4,6,13,30,170,5.7,6.2,4.3,999
8130,2014,4,6,13,45,170,6.7,7.2,4.4,999
8131,2014,4,6,14,0,170,6.7,7.2,4.7,999
8132,2014,4,6,14,15,160,5.1,6.2,4.7,999
8133,2014,4,6,14,30,160,4.6,5.7,5.2,999
8134,2014,4,6,14,45,150,3.6,4.6,5.0,999
8135,2014,4,6,15,0,150,3.6,4.6,5.1,999
8136,2014,4,6,15,15,160,5.7,6.7,5.9,999
8137,2014,4,6,15,30,150,5.7,6.2,6.3,999
8138,2014,4,6,15,45,140,5.7,6.7,6.8,999
8139,2014,4,6,16,0,130,6.2,6.7,6.4,999
8140,2014,4,6,16,15,140,6.7,7.2,7.0,999
8141,2014,4,6,16,30,130,6.7,7.2,6.6,999
8142,2014,4,6,16,45,130,7.2,7.2,6.8,999
8143,2014,4,6,17,0,130,7.7,8.2,7.3,999
8144,2014,4,6,17,15,120,7.2,7.7,6.4,999
8145,2014,4,6,17,30,120,7.2,8.2,6.2,999
8146,2014,4,6,17,45,130,7.7,8.8,6.3,999
8147,2014,4,6,18,0,130,8.8,9.3,8.1,999
8148,2014,4,6,18,15,120,7.2,7.7,6.9,999
8149,2014,4,6,18,30,110,8.2,8.2,7.8,999
8150,2014,4,6,18,45,110,7.7,8.2,7.1,999
8151,2014,4,6,19,0,110,7.7,7.7,6.7,999
8152,2014,4,6,19,15,110,7.7,8.2,7.0,999
8153,2014,4,6,19,30,100,7.7,7.7,6.5,999
8154,2014,4,6,19,45,100,7.7,8.2,6.7,999
8155,2014,4,6,20,0,100,8.2,8.2,7.4,999
8156,2014,4,6,20,15,100,8.2,8.8,6.9,999
8157,2014,4,6,20,30,90,8.8,8.8,6.4,999
8158,2014,4,6,20,45,100,8.2,8.8,7.6,999
8159,2014,4,6,21,0,100,7.7,8.2,8.2,999
8160,2014,4,6,21,15,100,7.7,8.2,8.1,999
8161,2014,4,6,21,30,100,8.2,8.2,8.1,999
8162,2014,4,6,21,45,100,8.2,8.2,7.4,999
8163,2014,4,6,22,0,110,8.2,8.8,8.6,999
8164,2014,4,6,22,15,110,7.2,7.7,8.5,999
8165,2014,4,6,22,30,100,7.2,7.2,8.3,999
8166,2014,4,6,22,45,110,7.7,7.7,8.3,999
8167,2014,4,6,23,0,100,7.7,8.2,7.9,999
8168,2014,4,6,23,15,100,7.7,8.2,8.3,999
8169,2014,4,6,23,30,90,6.7,7.2,8.2,999
8170,2014,4,6,23,45,70,4.6,5.7,6.5,999
8171,2014,4,7,0,0,70,6.7,6.7,7.0,999
8172,2014,4,7,0,15,80,7.2,7.2,8.1,999
8173,2014,4,7,0,30,90,7.2,7.2,8.7,999
8174,2014,4,7,0,45,90,7.7,8.2,8.4,999
8175,2014,4,7,1,0,100,8.2,8.8,8.1,999
8176,2014,4,7,1,15,100,7.2,7.7,7.6,999
8177,2014,4,7,1,30,140,2.6,6.2,6.2,999
8178,2014,4,7,1,45,100,5.7,7.2,5.7,999
8179,2014,4,7,2,0,120,3.6,5.1,4.8,999
8180,2014,4,7,2,15,120,2.1,4.1,5.1,999
8181,2014,4,7,2,30,200,2.1,3.1,4.9,999
8182,2014,4,7,2,45,150,3.1,5.1,5.3,999
8183,2014,4,7,3,0,120,1.5,2.6,5.2,999
8184,2014,4,7,3,15,130,0.5,1.0,4.8,999
8185,2014,4,7,3,30,100,1.5,2.1,4.8,999
8186,2014,4,7,3,45,100,0.5,1.0,4.6,999
8187,2014,4,7,4,0,100,1.5,2.1,4.5,999
8188,2014,4,7,4,15,90,3.1,4.1,4.3,999
8189,2014,4,7,4,30,100,3.6,4.1,3.7,999
8190,2014,4,7,4,45,100,3.1,3.6,3.5,999
8191,2014,4,7,5,0,100,2.1,2.6,3.3,999
8192,2014,4,7,5,15,140,1.0,1.5,3.4,999
8193,2014,4,7,5,30,140,1.5,1.5,3.4,999
8194,2014,4,7,5,45,130,2.1,2.1,3.8,999
8195,2014,4,7,6,0,130,2.6,3.1,3.9,999
8196,2014,4,7,6,15,140,2.1,2.6,3.8,999
8197,2014,4,7,6,30,130,2.1,2.6,4.0,999
8198,2014,4,7,6,45,100,1.5,1.5,3.9,999
8199,2014,4,7,7,0,80,1.0,1.5,3.8,999
8200,2014,4,7,7,15,20,1.0,1.0,3.4,999
8201,2014,4,7,7,30,30,0.5,0.5,3.6,999
8202,2014,4,7,7,45,60,0.5,1.0,3.8,999
8203,2014,4,7,8,0,350,1.0,1.0,3.4,999
8204,2014,4,7,8,15,360,1.0,1.0,3.5,999
8205,2014,4,7,8,30,30,1.5,1.5,3.5,999
8206,2014,4,7,8,45,70,1.5,2.1,4.1,999
8207,2014,4,7,9,0,20,1.0,1.5,3.4,999
8208,2014,4,7,9,15,350,2.6,3.1,3.4,999
8209,2014,4,7,9,30,10,2.1,2.6,3.4,999
8210,2014,4,7,9,45,10,2.1,2.6,3.0,999
8211,2014,4,7,10,0,10,2.6,2.6,3.5,999
8212,2014,4,7,10,15,360,2.6,3.1,3.3,999
8213,2014,4,7,10,30,360,1.0,2.1,3.5,999
8214,2014,4,7,10,45,340,1.0,1.5,3.5,999
8215,2014,4,7,11,0,80,1.0,2.1,3.8,999
8216,2014,4,7,11,15,320,1.0,1.0,3.7,999
8217,2014,4,7,11,30,340,1.5,2.1,3.7,999
8218,2014,4,7,11,45,40,1.0,1.0,3.9,999
8219,2014,4,7,12,0,70,1.5,1.5,4.0,999
8220,2014,4,7,12,15,80,1.5,2.1,4.0,999
8221,2014,4,7,12,30,60,2.6,3.1,3.8,999
8222,2014,4,7,12,45,40,1.0,1.5,3.6,999
8223,2014,4,7,13,0,30,2.1,2.1,3.3,999
8224,2014,4,7,13,15,40,2.1,3.1,3.2,999
8225,2014,4,7,13,30,40,3.1,3.6,3.0,999
8226,2014,4,7,13,45,40,2.6,3.1,2.9,999
8227,2014,4,7,14,0,40,3.1,3.1,2.9,999
8228,2014,4,7,14,15,20,3.1,3.6,2.9,999
8229,2014,4,7,14,30,20,3.6,4.1,2.9,999
8230,2014,4,7,14,45,360,4.6,4.6,2.9,999
8231,2014,4,7,15,0,350,5.1,5.7,2.9,999
8232,2014,4,7,15,15,350,6.2,7.2,2.9,999
8233,2014,4,7,15,30,340,6.2,7.2,2.9,999
8234,2014,4,7,15,45,340,6.7,7.2,2.8,999
8235,2014,4,7,16,0,340,7.2,8.2,2.8,999
8236,2014,4,7,16,15,350,7.2,7.7,2.8,999
8237,2014,4,7,16,30,350,7.2,8.2,2.7,999
8238,2014,4,7,16,45,350,5.1,6.2,2.8,999
8239,2014,4,7,17,0,360,6.2,7.2,2.8,999
8240,2014,4,7,17,15,360,6.2,7.2,2.7,999
8241,2014,4,7,17,30,360,5.7,6.7,2.7,999
8242,2014,4,7,17,45,340,6.7,7.7,2.7,999
8243,2014,4,7,18,0,350,6.7,7.7,2.7,999
8244,2014,4,7,18,15,350,6.7,7.7,2.7,999
8245,2014,4,7,18,30,340,6.2,7.2,2.8,999
8246,2014,4,7,18,45,340,7.7,8.8,2.9,999
8247,2014,4,7,19,0,340,7.2,8.8,3.3,999
8248,2014,4,7,19,15,340,5.7,6.7,3.4,999
8249,2014,4,7,19,30,340,6.7,8.2,3.4,999
8250,2014,4,7,19,45,340,6.7,7.2,3.5,999
8251,2014,4,7,20,0,340,6.7,7.7,3.6,999
8252,2014,4,7,20,15,340,8.2,9.3,3.5,999
8253,2014,4,7,20,30,340,7.7,8.8,3.6,999
8254,2014,4,7,20,45,340,7.7,8.8,3.9,999
8255,2014,4,7,21,0,340,7.2,8.8,4.2,999
8256,2014,4,7,21,15,340,7.2,8.2,4.2,999
8257,2014,4,7,21,30,340,7.2,7.7,4.4,999
8258,2014,4,7,21,45,330,7.2,8.2,4.2,999
8259,2014,4,7,22,0,330,7.7,8.2,4.3,999
8260,2014,4,7,22,15,340,7.7,8.8,4.4,999
8261,2014,4,7,22,30,330,7.7,8.2,4.4,999
8262,2014,4,7,22,45,330,7.2,8.8,4.9,999
8263,2014,4,7,23,0,330,7.7,8.2,4.6,999
8264,2014,4,7,23,15,330,7.7,8.8,4.8,999
8265,2014,4,7,23,30,330,7.7,8.2,4.9,999
8266,2014,4,7,23,45,330,7.7,8.2,5.3,999
8267,2014,4,8,0,0,330,7.2,7.7,5.3,999
8268,2014,4,8,0,15,330,6.7,7.7,5.6,999
8269,2014,4,8,0,30,330,6.2,7.2,5.6,999
8270,2014,4,8,0,45,330,6.2,7.2,5.8,999
8271,2014,4,8,1,0,340,5.7,6.2,5.5,999
8272,2014,4,8,1,15,330,5.7,6.2,5.4,999
8273,2014,4,8,1,30,330,6.7,7.2,5.6,999
8274,2014,4,8,1,45,330,6.7,7.2,6.0,999
8275,2014,4,8,2,0,330,6.7,7.2,6.2,999
8276,2014,4,8,2,15,330,6.2,6.7,7.3,999
8277,2014,4,8,2,30,330,5.7,6.2,7.3,999
8278,2014,4,8,2,45,330,5.7,6.2,6.9,999
8279,2014,4,8,3,0,330,5.1,5.7,6.3,999
8280,2014,4,8,3,15,330,5.7,6.2,6.7,999
8281,2014,4,8,3,30,330,5.7,5.7,7.4,999
8282,2014,4,8,3,45,320,4.6,4.6,7.9,999
8283,2014,4,8,4,0,320,4.1,4.6,7.9,999
8284,2014,4,8,4,15,310,3.1,3.6,8.1,999
8285,2014,4,8,4,30,290,2.1,2.6,8.3,999
8286,2014,4,8,4,45,270,2.1,2.6,8.3,999
8287,2014,4,8,5,0,270,3.1,3.6,8.6,999
8288,2014,4,8,5,15,270,3.1,3.6,8.9,999
8289,2014,4,8,5,30,270,4.6,5.1,9.0,999
8290,2014,4,8,5,45,260,4.1,4.1,9.0,999
8291,2014,4,8,6,0,270,4.1,4.1,9.1,999
8292,2014,4,8,6,15,270,4.1,4.1,9.1,999
8293,2014,4,8,6,30,260,4.1,4.1,9.1,999
8294,2014,4,8,6,45,260,4.6,5.1,9.1,999
8295,2014,4,8,7,0,270,4.6,5.1,9.0,999
8296,2014,4,8,7,15,260,4.1,5.1,9.0,999
8297,2014,4,8,7,30,260,3.6,4.1,9.1,999
8298,2014,4,8,7,45,270,4.1,4.6,9.2,999
8299,2014,4,8,8,0,270,4.6,5.7,9.1,999
8300,2014,4,8,8,15,280,4.6,5.1,9.0,999
8301,2014,4,8,8,30,280,5.1,5.7,8.9,999
8302,2014,4,8,8,45,280,5.1,5.7,8.9,999
8303,2014,4,8,9,0,300,4.6,5.1,8.8,999
8304,2014,4,8,9,15,300,5.1,5.7,8.5,999
8305,2014,4,8,9,30,290,5.7,6.2,8.3,999
8306,2014,4,8,9,45,300,6.2,6.7,8.2,999
8307,2014,4,8,10,0,300,6.2,6.7,8.2,999
8308,2014,4,8,10,15,310,5.7,6.7,8.3,999
8309,2014,4,8,10,30,310,6.2,6.7,8.3,999
8310,2014,4,8,10,45,310,5.7,6.2,8.1,999
8311,2014,4,8,11,0,310,5.1,5.1,8.2,999
8312,2014,4,8,11,15,300,5.1,5.7,8.1,999
8313,2014,4,8,11,30,310,5.1,5.7,8.2,999
8314,2014,4,8,11,45,320,5.1,5.7,8.2,999
8315,2014,4,8,12,0,320,5.1,5.7,8.0,999
8316,2014,4,8,12,15,320,5.7,6.2,8.0,999
8317,2014,4,8,12,30,330,5.7,6.2,8.0,999
8318,2014,4,8,12,45,320,5.1,5.1,7.8,999
8319,2014,4,8,13,0,320,5.1,5.7,7.7,999
8320,2014,4,8,13,15,320,5.7,6.2,7.4,999
8321,2014,4,8,13,30,330,5.7,6.2,7.7,999
8322,2014,4,8,13,45,20,5.7,6.2,4.7,999
8323,2014,4,8,14,0,10,5.7,6.2,4.5,999
8324,2014,4,8,14,15,10,6.2,6.7,4.1,999
8325,2014,4,8,14,30,10,6.7,7.2,4.0,999
8326,2014,4,8,14,45,10,4.6,5.1,3.6,999
8327,2014,4,8,15,0,360,4.1,5.1,3.7,999
8328,2014,4,8,15,15,350,4.6,5.7,4.5,999
8329,2014,4,8,15,30,320,3.1,3.6,4.4,999
8330,2014,4,8,15,45,340,4.1,5.1,4.5,999
8331,2014,4,8,16,0,340,4.1,4.6,4.5,999
8332,2014,4,8,16,15,350,3.6,4.1,4.3,999
8333,2014,4,8,16,30,350,3.1,3.6,4.4,999
8334,2014,4,8,16,45,360,2.1,2.6,4.4,999
8335,2014,4,8,17,0,360,1.5,2.6,4.6,999
