,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
437,2017,1,4,0,50,310,0.3,11.8,2.6,0.5
438,2017,1,4,1,0,310,8.8,10.3,2.5,0.3
439,2017,1,4,1,10,310,8.8,9.3,2.4,0.2
440,2017,1,4,1,20,310,8.8,9.8,2.4,0.1
441,2017,1,4,1,30,310,9.3,11.3,2.3,0.0
442,2017,1,4,1,40,310,8.2,8.8,2.3,0.0
443,2017,1,4,1,50,300,5.7,6.2,2.2,0.1
444,2017,1,4,2,0,290,5.7,6.2,2.1,-0.1
445,2017,1,4,2,10,290,7.2,9.3,2.0,-0.4
446,2017,1,4,2,20,290,8.8,9.3,2.0,-0.7
447,2017,1,4,2,30,290,0.8,12.4,2.1,-0.9
448,2017,1,4,2,40,290,0.3,11.8,2.1,-1.1
449,2017,1,4,2,50,290,1.8,13.9,1.7,-1.6
450,2017,1,4,3,0,290,1.8,14.4,1.3,-1.7
451,2017,1,4,3,10,270,1.3,12.4,0.1,-2.2
452,2017,1,4,3,20,270,3.4,14.9,-0.4,-3.1
453,2017,1,4,3,30,280,3.4,13.9,-0.6,-3.3
454,2017,1,4,3,40,280,9.8,11.3,-0.6,-3.4
455,2017,1,4,3,50,290,1.3,12.9,-0.6,-3.7
456,2017,1,4,4,0,290,0.3,12.4,-1.0,-4.8
457,2017,1,4,4,10,280,1.8,12.9,-1.4,-5.5
458,2017,1,4,4,20,300,1.3,12.9,-1.5,-5.8
459,2017,1,4,4,30,280,1.8,13.4,-2.3,-6.4
460,2017,1,4,4,40,290,0.8,12.9,-2.5,-6.9
461,2017,1,4,4,50,280,1.8,13.4,-3.2,-6.5
462,2017,1,4,5,0,280,2.9,14.4,-3.6,-6.9
463,2017,1,4,5,10,280,2.9,13.9,-3.9,-7.5
464,2017,1,4,5,20,270,1.3,12.9,-4.1,-7.8
465,2017,1,4,5,30,280,2.4,13.4,-4.2,-8.2
466,2017,1,4,5,40,280,1.8,13.4,-4.3,-7.9
467,2017,1,4,5,50,280,0.3,11.3,-4.6,-8.3
468,2017,1,4,6,0,290,2.4,13.9,-5.0,-9.1
469,2017,1,4,6,10,290,1.3,12.4,-5.3,-9.8
470,2017,1,4,6,20,280,2.4,13.4,-5.8,-10.1
471,2017,1,4,6,30,290,1.3,12.9,-5.9,-10.2
472,2017,1,4,6,40,280,2.4,14.9,-6.2,-10.5
473,2017,1,4,6,50,280,3.9,14.4,-6.4,-11.0
474,2017,1,4,7,0,280,3.4,16.0,-6.6,-11.3
475,2017,1,4,7,10,280,3.4,15.4,-6.7,-10.6
476,2017,1,4,7,20,270,2.4,14.4,-7.1,-10.9
477,2017,1,4,7,30,290,2.9,14.9,-7.5,-11.7
478,2017,1,4,7,40,290,0.8,12.9,-7.5,-11.6
479,2017,1,4,7,50,270,3.9,15.4,-7.9,-11.9
480,2017,1,4,8,0,280,2.4,13.4,-8.0,-12.2
481,2017,1,4,8,10,280,3.4,14.4,-8.1,-11.9
482,2017,1,4,8,20,280,0.3,11.8,-8.0,-11.7
483,2017,1,4,8,30,280,1.3,13.4,-8.2,-11.8
484,2017,1,4,8,40,290,1.8,12.9,-8.6,-12.7
485,2017,1,4,8,50,280,2.4,14.9,-8.7,-12.8
486,2017,1,4,9,0,270,0.3,12.4,-8.7,-12.2
487,2017,1,4,9,10,270,1.3,12.9,-9.3,-13.0
488,2017,1,4,9,20,280,1.8,13.4,-9.3,-13.3
489,2017,1,4,9,30,280,1.8,13.4,-9.4,-13.4
490,2017,1,4,9,40,280,2.4,14.9,-9.5,-13.4
491,2017,1,4,9,50,290,9.8,11.8,-9.4,-13.5
492,2017,1,4,10,0,280,0.3,12.4,-9.3,-13.0
493,2017,1,4,10,10,300,2.4,13.9,-9.9,-14.3
494,2017,1,4,10,20,290,0.3,11.8,-9.8,-14.1
495,2017,1,4,10,30,290,1.3,13.9,-10.0,-14.8
496,2017,1,4,10,40,290,9.8,11.3,-9.8,-14.1
497,2017,1,4,10,50,280,0.8,12.4,-10.1,-14.8
498,2017,1,4,11,0,290,1.3,12.9,-9.9,-14.6
499,2017,1,4,11,10,290,1.3,13.4,-10.0,-14.8
500,2017,1,4,11,20,280,1.3,13.4,-9.9,-14.5
501,2017,1,4,11,30,290,0.3,11.8,-9.9,-14.6
502,2017,1,4,11,40,280,9.8,10.8,-9.9,-14.6
503,2017,1,4,11,50,290,1.3,12.9,-10.0,-14.4
504,2017,1,4,12,0,270,9.3,12.4,-10.0,-14.4
505,2017,1,4,12,10,280,0.3,11.8,-10.4,-15.1
506,2017,1,4,12,20,270,9.8,11.3,-10.3,-14.5
507,2017,1,4,12,30,280,0.8,14.4,-10.5,-14.9
508,2017,1,4,12,40,280,0.8,12.9,-10.5,-14.7
509,2017,1,4,12,50,280,1.3,14.9,-10.8,-15.2
510,2017,1,4,13,0,270,3.4,14.9,-10.8,-14.9
511,2017,1,4,13,10,280,0.8,12.4,-10.8,-15.0
512,2017,1,4,13,20,290,0.8,11.8,-10.9,-14.9
513,2017,1,4,13,30,280,2.4,13.9,-10.9,-14.9
514,2017,1,4,13,40,280,1.8,13.4,-11.0,-15.1
515,2017,1,4,13,50,290,2.9,14.4,-11.2,-15.2
516,2017,1,4,14,0,280,0.8,12.4,-11.0,-14.9
517,2017,1,4,14,10,270,1.8,13.4,-10.9,-14.6
518,2017,1,4,14,20,280,2.9,14.9,-11.1,-15.3
519,2017,1,4,14,30,280,1.8,12.9,-11.2,-15.5
520,2017,1,4,14,40,280,9.8,10.8,-10.9,-15.2
521,2017,1,4,14,50,280,0.8,13.9,-10.8,-14.8
522,2017,1,4,15,0,280,0.8,12.4,-10.7,-14.8
523,2017,1,4,15,10,270,0.8,12.9,-11.1,-15.7
524,2017,1,4,15,20,280,0.8,12.9,-10.7,-15.3
525,2017,1,4,15,30,280,9.8,11.3,-10.7,-15.4
526,2017,1,4,15,40,270,1.3,12.9,-10.6,-15.5
527,2017,1,4,15,50,270,1.3,12.9,-10.3,-14.9
528,2017,1,4,16,0,280,1.3,13.4,-10.3,-15.4
529,2017,1,4,16,10,280,1.3,12.9,-10.1,-15.4
530,2017,1,4,16,20,260,9.3,10.8,-10.2,-15.5
531,2017,1,4,16,30,280,1.8,13.4,-10.0,-15.1
532,2017,1,4,16,40,280,1.8,12.9,-10.0,-15.7
533,2017,1,4,16,50,270,0.3,12.9,-9.8,-15.0
534,2017,1,4,17,0,270,2.4,13.9,-10.0,-15.9
535,2017,1,4,17,10,270,9.8,10.8,-9.7,-15.1
536,2017,1,4,17,20,280,1.3,12.4,-9.9,-15.9
537,2017,1,4,17,30,280,0.3,11.3,-9.6,-15.6
538,2017,1,4,17,40,270,9.8,11.3,-9.5,-15.5
539,2017,1,4,17,50,280,9.8,10.8,-9.6,-16.2
540,2017,1,4,18,0,270,0.3,12.4,-9.1,-15.1
541,2017,1,4,18,10,280,9.8,11.3,-8.9,-15.3
542,2017,1,4,18,20,280,0.3,12.4,-9.1,-15.9
543,2017,1,4,18,30,280,1.3,12.9,-8.8,-15.6
544,2017,1,4,18,40,280,9.8,12.4,-8.3,-14.6
545,2017,1,4,18,50,270,1.8,13.4,-8.6,-15.7
546,2017,1,4,19,0,280,2.9,14.4,-8.2,-15.2
547,2017,1,4,19,10,270,3.4,15.4,-8.1,-15.5
548,2017,1,4,19,20,270,0.3,11.3,-8.0,-15.5
549,2017,1,4,19,30,280,3.4,14.4,-7.9,-15.6
550,2017,1,4,19,40,270,1.3,13.4,-7.7,-15.1
551,2017,1,4,19,50,270,2.4,15.4,-7.6,-15.3
552,2017,1,4,20,0,270,0.3,13.9,-7.5,-14.9
553,2017,1,4,20,10,280,2.4,14.4,-7.4,-14.8
554,2017,1,4,20,20,270,0.3,12.4,-7.5,-15.5
555,2017,1,4,20,30,280,0.8,12.4,-7.6,-16.7
556,2017,1,4,20,40,280,1.8,13.9,-7.4,-16.0
557,2017,1,4,20,50,260,2.9,14.9,-7.4,-15.6
558,2017,1,4,21,0,280,1.3,13.4,-7.3,-15.7
559,2017,1,4,21,10,260,2.4,13.4,-7.2,-15.5
560,2017,1,4,21,20,280,2.4,14.4,-7.1,-15.8
561,2017,1,4,21,30,270,0.3,11.8,-6.9,-15.2
562,2017,1,4,21,40,280,0.8,11.8,-6.8,-15.4
563,2017,1,4,21,50,270,0.8,11.8,-7.0,-15.7
564,2017,1,4,22,0,280,2.4,12.9,-7.2,-16.5
565,2017,1,4,22,10,270,1.8,13.4,-7.5,-17.5
566,2017,1,4,22,20,280,1.8,12.9,-7.5,-17.0
567,2017,1,4,22,30,270,2.9,13.9,-7.6,-16.5
568,2017,1,4,22,40,270,1.8,13.9,-7.6,-16.1
569,2017,1,4,22,50,270,2.9,13.9,-7.9,-16.3
570,2017,1,4,23,0,270,1.8,13.4,-8.0,-16.6
571,2017,1,4,23,10,270,2.4,13.4,-8.1,-16.1
572,2017,1,4,23,20,280,3.9,16.0,-8.3,-16.5
573,2017,1,4,23,30,270,2.9,14.9,-8.3,-15.9
574,2017,1,4,23,40,280,3.4,14.9,-8.5,-16.1
575,2017,1,4,23,50,280,0.8,12.9,-8.3,-15.1
576,2017,1,5,0,0,270,2.4,13.9,-8.9,-16.4
577,2017,1,5,0,10,270,2.9,14.9,-8.8,-15.6
578,2017,1,5,0,20,280,2.4,13.4,-9.0,-16.2
579,2017,1,5,0,30,280,2.4,13.4,-9.1,-16.2
580,2017,1,5,0,40,280,1.8,12.9,-9.3,-16.1
581,2017,1,5,0,50,270,9.8,11.3,-9.3,-16.0
582,2017,1,5,1,0,280,0.8,12.4,-9.5,-16.4
583,2017,1,5,1,10,280,0.3,11.8,-9.5,-16.0
584,2017,1,5,1,20,290,1.3,12.9,-9.6,-16.8
585,2017,1,5,1,30,280,9.8,10.8,-9.6,-16.2
586,2017,1,5,1,40,280,8.8,9.8,-9.7,-16.3
587,2017,1,5,1,50,270,1.3,12.9,-9.9,-16.6
588,2017,1,5,2,0,280,9.8,10.8,-10.0,-17.0
589,2017,1,5,2,10,270,0.8,12.9,-9.9,-16.2
590,2017,1,5,2,20,270,1.3,12.9,-10.1,-16.1
591,2017,1,5,2,30,270,0.8,12.4,-10.3,-16.7
592,2017,1,5,2,40,270,1.3,12.4,-10.3,-16.4
593,2017,1,5,2,50,260,8.8,10.3,-10.2,-16.2
594,2017,1,5,3,0,280,0.3,11.3,-10.4,-16.2
595,2017,1,5,3,10,270,0.8,12.4,-10.4,-15.8
596,2017,1,5,3,20,270,0.8,12.9,-10.6,-16.2
597,2017,1,5,3,30,260,0.8,11.3,-10.6,-15.7
598,2017,1,5,3,40,270,2.4,13.4,-10.8,-15.9
599,2017,1,5,3,50,260,0.8,12.4,-10.8,-16.0
600,2017,1,5,4,0,280,1.8,12.9,-10.7,-15.5
601,2017,1,5,4,10,270,1.3,12.4,-11.1,-16.5
602,2017,1,5,4,20,270,0.8,11.8,-11.1,-16.2
603,2017,1,5,4,30,280,0.8,12.4,-11.1,-16.2
604,2017,1,5,4,40,260,0.3,11.3,-11.1,-16.1
605,2017,1,5,4,50,260,0.8,11.8,-11.2,-16.1
606,2017,1,5,5,0,270,1.3,12.4,-11.5,-16.8
607,2017,1,5,5,10,290,0.3,11.3,-11.5,-16.4
608,2017,1,5,5,20,270,0.3,11.3,-11.6,-16.6
609,2017,1,5,5,30,270,0.3,11.3,-11.8,-16.9
610,2017,1,5,5,40,270,0.3,11.3,-12.1,-17.5
611,2017,1,5,5,50,280,9.8,10.8,-12.1,-17.1
612,2017,1,5,6,0,280,9.3,10.8,-12.1,-17.1
613,2017,1,5,6,10,280,8.8,9.8,-12.3,-17.5
614,2017,1,5,6,20,270,8.8,9.8,-12.3,-17.3
615,2017,1,5,6,30,290,8.8,10.3,-12.4,-17.3
616,2017,1,5,6,40,290,8.8,9.8,-12.2,-16.4
617,2017,1,5,6,50,280,8.8,9.8,-12.5,-17.1
618,2017,1,5,7,0,290,9.3,10.3,-12.7,-17.3
619,2017,1,5,7,10,280,8.8,9.8,-12.9,-17.7
620,2017,1,5,7,20,290,8.8,10.3,-12.8,-17.4
621,2017,1,5,7,30,300,8.8,10.8,-12.8,-17.3
622,2017,1,5,7,40,270,8.8,10.8,-13.0,-17.5
623,2017,1,5,7,50,270,8.8,9.8,-13.0,-17.7
624,2017,1,5,8,0,290,9.8,11.3,-12.9,-17.3
625,2017,1,5,8,10,280,9.8,11.3,-13.1,-17.8
626,2017,1,5,8,20,270,8.8,9.8,-13.1,-17.5
627,2017,1,5,8,30,280,8.8,9.8,-13.1,-17.8
628,2017,1,5,8,40,290,8.2,9.8,-13.0,-17.4
629,2017,1,5,8,50,290,8.8,10.8,-13.2,-17.8
630,2017,1,5,9,0,290,8.8,9.8,-13.2,-17.9
631,2017,1,5,9,10,280,8.8,9.8,-13.3,-17.8
632,2017,1,5,9,20,300,8.8,9.8,-13.3,-18.0
633,2017,1,5,9,30,280,9.3,10.3,-13.4,-18.3
634,2017,1,5,9,40,280,8.8,10.3,-13.4,-18.2
635,2017,1,5,9,50,280,7.7,8.8,-13.2,-17.7
636,2017,1,5,10,0,270,8.8,9.8,-13.5,-18.4
637,2017,1,5,10,10,270,9.3,10.3,-13.5,-18.5
638,2017,1,5,10,20,270,8.2,8.8,-13.4,-18.4
639,2017,1,5,10,30,290,7.7,8.8,-13.3,-18.4
640,2017,1,5,10,40,270,7.2,8.8,-13.2,-18.2
641,2017,1,5,10,50,290,7.2,8.2,-13.2,-18.5
642,2017,1,5,11,0,280,8.2,10.8,-13.4,-19.0
643,2017,1,5,11,10,280,8.2,9.8,-13.2,-18.7
644,2017,1,5,11,20,280,7.2,8.2,-13.2,-18.7
645,2017,1,5,11,30,280,6.7,8.8,-13.3,-19.0
646,2017,1,5,11,40,300,6.7,7.7,-13.1,-19.0
647,2017,1,5,11,50,300,6.7,7.7,-13.1,-18.8
648,2017,1,5,12,0,300,6.2,7.2,-13.1,-18.7
649,2017,1,5,12,10,290,5.7,7.7,-13.1,-18.9
650,2017,1,5,12,20,270,5.7,7.7,-12.7,-17.6
651,2017,1,5,12,30,280,6.2,7.7,-12.8,-18.0
652,2017,1,5,12,40,280,6.2,7.2,-13.0,-18.3
653,2017,1,5,12,50,280,6.7,7.7,-12.7,-17.7
654,2017,1,5,13,0,290,6.2,7.2,-12.8,-17.9
655,2017,1,5,13,10,290,6.7,8.8,-13.0,-18.2
656,2017,1,5,13,20,300,5.7,7.2,-12.9,-17.7
657,2017,1,5,13,30,300,5.1,6.7,-12.9,-18.0
658,2017,1,5,13,40,280,5.7,6.2,-12.8,-17.6
659,2017,1,5,13,50,290,5.7,6.7,-12.8,-17.6
660,2017,1,5,14,0,280,5.7,7.2,-12.8,-17.7
661,2017,1,5,14,10,280,7.2,8.2,-12.8,-18.0
662,2017,1,5,14,20,290,6.2,7.2,-12.7,-18.0
663,2017,1,5,14,30,280,7.2,8.8,-12.6,-17.7
664,2017,1,5,14,40,290,6.7,7.7,-12.8,-18.4
665,2017,1,5,14,50,290,6.7,8.2,-12.6,-18.1
666,2017,1,5,15,0,280,5.7,6.7,-12.7,-18.2
667,2017,1,5,15,10,290,5.7,6.7,-12.7,-18.5
668,2017,1,5,15,20,290,6.2,7.2,-12.6,-18.3
669,2017,1,5,15,30,290,6.2,7.7,-12.6,-18.3
670,2017,1,5,16,0,270,6.7,8.8,-12.4,-18.6
671,2017,1,5,16,10,280,6.7,8.8,-12.0,-17.8
672,2017,1,5,16,20,270,5.7,6.7,-12.0,-17.9
673,2017,1,5,16,30,260,5.7,6.7,-12.1,-18.4
674,2017,1,5,16,40,290,8.2,9.3,-11.9,-18.1
675,2017,1,5,16,50,290,5.7,7.2,-11.8,-18.4
676,2017,1,5,17,0,280,7.2,8.2,-11.6,-17.8
677,2017,1,5,17,10,290,5.7,8.2,-11.5,-17.6
678,2017,1,5,17,20,280,6.2,7.2,-11.5,-17.7
679,2017,1,5,17,30,280,7.2,9.3,-11.3,-17.9
680,2017,1,5,17,40,280,7.7,8.8,-11.3,-17.8
681,2017,1,5,17,50,290,9.3,11.3,-11.3,-17.4
682,2017,1,5,18,0,280,8.2,9.3,-11.2,-16.6
683,2017,1,5,18,10,270,9.3,10.3,-11.4,-17.6
684,2017,1,5,18,20,260,0.3,11.8,-11.4,-17.1
685,2017,1,5,18,30,270,8.2,10.3,-11.2,-17.0
686,2017,1,5,18,40,280,0.3,11.8,-11.2,-17.4
687,2017,1,5,18,50,280,0.3,11.8,-11.1,-17.2
688,2017,1,5,19,0,280,8.8,9.8,-11.2,-17.4
689,2017,1,5,19,10,280,7.2,9.3,-11.1,-17.5
690,2017,1,5,19,20,270,7.7,8.8,-11.3,-17.3
691,2017,1,5,19,30,270,7.7,10.3,-10.9,-16.8
692,2017,1,5,19,40,280,7.2,8.8,-11.1,-16.4
693,2017,1,5,19,50,270,0.3,12.9,-10.8,-17.3
694,2017,1,5,20,0,250,9.3,11.3,-10.8,-18.0
695,2017,1,5,20,10,260,9.8,10.8,-10.6,-17.4
696,2017,1,5,20,20,260,8.8,10.8,-10.8,-17.9
697,2017,1,5,20,30,280,8.8,10.3,-10.7,-17.7
698,2017,1,5,20,40,290,9.8,12.4,-10.9,-17.3
699,2017,1,5,20,50,280,8.2,9.8,-10.6,-17.0
700,2017,1,5,21,0,300,9.3,10.3,-11.0,-17.3
701,2017,1,5,21,10,310,7.2,8.2,-10.7,-17.4
702,2017,1,5,21,20,290,8.2,9.8,-10.5,-17.3
703,2017,1,5,21,30,300,8.2,9.8,-10.6,-17.6
704,2017,1,5,21,40,280,0.3,12.9,-10.3,-17.6
705,2017,1,5,21,50,290,8.2,10.8,-10.1,-17.5
706,2017,1,5,22,0,280,8.8,10.3,-10.1,-17.3
707,2017,1,5,22,10,250,9.8,11.3,-10.4,-17.7
708,2017,1,5,22,20,280,8.8,10.8,-10.3,-17.0
709,2017,1,5,22,30,260,9.8,11.3,-10.2,-17.1
710,2017,1,5,22,40,290,8.2,9.8,-10.5,-17.3
711,2017,1,5,22,50,290,8.2,10.8,-10.6,-17.1
712,2017,1,5,23,0,280,8.2,10.3,-10.4,-16.8
713,2017,1,5,23,10,280,8.8,9.8,-10.7,-16.4
714,2017,1,5,23,20,270,0.3,11.8,-10.8,-17.2
715,2017,1,5,23,30,270,9.8,11.3,-10.8,-17.1
716,2017,1,5,23,40,280,1.8,14.4,-10.7,-17.4
717,2017,1,5,23,50,280,0.3,12.4,-10.8,-17.9
718,2017,1,6,0,0,270,1.3,13.4,-11.0,-18.9
719,2017,1,6,0,10,280,0.3,11.3,-11.0,-18.3
720,2017,1,6,0,20,280,0.8,12.4,-11.0,-18.4
721,2017,1,6,0,30,280,9.3,10.8,-11.1,-18.3
722,2017,1,6,0,40,300,0.3,11.3,-11.3,-17.9
723,2017,1,6,0,50,280,0.8,12.4,-11.7,-18.7
724,2017,1,6,1,0,290,8.8,9.8,-11.1,-17.1
725,2017,1,6,1,10,290,1.3,12.9,-11.9,-19.7
726,2017,1,6,1,20,290,0.3,11.3,-11.6,-18.8
727,2017,1,6,1,30,290,0.3,11.8,-11.7,-18.8
728,2017,1,6,1,40,280,0.3,12.4,-11.8,-19.0
729,2017,1,6,1,50,290,8.2,9.8,-11.9,-18.7
730,2017,1,6,2,0,300,8.2,10.3,-12.2,-18.7
731,2017,1,6,2,10,290,0.3,11.3,-12.4,-19.4
732,2017,1,6,2,20,290,9.8,10.8,-12.5,-19.2
733,2017,1,6,2,30,300,9.3,10.8,-12.5,-18.7
734,2017,1,6,2,40,310,9.3,10.8,-12.8,-19.2
735,2017,1,6,2,50,290,9.8,11.3,-13.0,-19.8
736,2017,1,6,3,0,280,9.3,10.8,-13.0,-19.5
737,2017,1,6,3,10,290,9.8,11.3,-12.9,-19.0
738,2017,1,6,3,20,300,8.8,9.8,-13.1,-19.5
739,2017,1,6,3,30,300,8.2,9.3,-13.0,-18.7
740,2017,1,6,3,40,310,7.7,8.8,-13.2,-19.3
741,2017,1,6,3,50,300,8.8,10.3,-13.2,-18.9
742,2017,1,6,4,0,300,7.7,9.8,-13.4,-19.4
743,2017,1,6,4,10,300,7.2,9.3,-13.5,-19.5
744,2017,1,6,4,20,300,7.7,9.8,-13.6,-19.8
745,2017,1,6,4,30,310,8.8,10.3,-13.5,-19.6
746,2017,1,6,4,40,290,8.8,10.3,-13.7,-19.7
747,2017,1,6,4,50,300,7.2,9.3,-13.7,-19.7
748,2017,1,6,5,0,310,7.7,9.3,-13.6,-19.3
749,2017,1,6,5,10,300,6.7,8.2,-13.8,-19.7
750,2017,1,6,5,20,310,7.2,8.2,-13.8,-19.8
751,2017,1,6,5,30,300,6.2,7.7,-14.1,-20.2
752,2017,1,6,5,40,290,7.2,7.7,-14.0,-19.7
753,2017,1,6,5,50,310,7.7,8.8,-14.1,-19.6
754,2017,1,6,6,0,320,7.7,8.8,-14.2,-20.2
755,2017,1,6,6,10,300,7.2,8.2,-14.2,-20.5
756,2017,1,6,6,20,300,6.2,8.2,-14.1,-19.4
757,2017,1,6,6,30,290,6.7,8.2,-14.5,-20.3
758,2017,1,6,6,40,310,5.7,6.7,-14.5,-20.5
759,2017,1,6,6,50,310,6.7,8.2,-14.5,-20.2
760,2017,1,6,7,0,310,6.2,7.7,-14.6,-20.3
761,2017,1,6,7,10,300,6.7,8.2,-14.5,-19.7
762,2017,1,6,7,20,310,6.7,8.2,-14.8,-20.0
763,2017,1,6,7,30,320,6.2,6.7,-14.8,-20.0
764,2017,1,6,7,40,310,5.1,7.2,-15.0,-20.4
765,2017,1,6,7,50,300,5.7,7.7,-15.0,-20.4
766,2017,1,6,8,0,290,7.2,8.8,-15.0,-20.3
767,2017,1,6,8,10,300,6.7,8.2,-15.0,-20.1
768,2017,1,6,8,20,310,5.7,7.2,-15.0,-20.1
769,2017,1,6,8,30,280,5.7,6.7,-15.2,-20.6
770,2017,1,6,8,40,310,6.7,8.2,-15.3,-20.6
771,2017,1,6,8,50,300,5.7,6.7,-15.1,-20.2
772,2017,1,6,9,0,320,6.2,7.7,-15.2,-20.1
773,2017,1,6,9,10,310,7.7,8.2,-15.3,-20.2
774,2017,1,6,9,20,310,6.2,7.7,-15.6,-20.9
775,2017,1,6,9,30,290,6.2,7.7,-15.6,-20.7
776,2017,1,6,9,40,300,6.7,8.8,-15.6,-20.7
777,2017,1,6,9,50,300,6.2,7.2,-15.4,-20.0
778,2017,1,6,10,0,290,6.7,8.2,-15.5,-20.2
779,2017,1,6,10,10,290,7.7,8.8,-15.4,-19.6
780,2017,1,6,10,20,280,5.7,7.7,-15.6,-19.9
781,2017,1,6,10,30,310,5.7,7.2,-15.5,-19.5
782,2017,1,6,10,40,300,6.2,7.7,-15.6,-19.8
783,2017,1,6,10,50,300,6.7,7.7,-15.4,-19.0
784,2017,1,6,11,0,280,7.2,8.2,-15.5,-19.1
785,2017,1,6,11,10,280,8.8,9.3,-16.0,-20.2
786,2017,1,6,11,20,290,7.2,8.8,-16.2,-21.0
787,2017,1,6,11,30,290,8.8,9.8,-16.4,-21.6
788,2017,1,6,11,40,300,8.8,9.8,-16.4,-21.7
789,2017,1,6,11,50,290,7.7,9.8,-16.3,-21.4
790,2017,1,6,12,0,300,7.7,9.3,-16.2,-21.4
791,2017,1,6,12,10,300,8.2,9.8,-16.4,-22.1
792,2017,1,6,12,20,310,7.7,9.8,-16.4,-21.8
793,2017,1,6,12,30,300,7.7,8.8,-16.3,-21.6
794,2017,1,6,12,40,290,7.7,8.8,-16.4,-21.9
795,2017,1,6,12,50,300,7.2,8.2,-16.2,-20.9
796,2017,1,6,13,0,300,6.7,8.2,-16.0,-21.1
797,2017,1,6,13,10,290,7.2,9.3,-16.3,-21.7
798,2017,1,6,13,20,290,7.2,8.2,-16.2,-21.8
799,2017,1,6,13,30,300,6.7,9.8,-16.3,-22.0
800,2017,1,6,13,40,280,6.7,7.7,-15.9,-20.8
801,2017,1,6,13,50,290,6.2,7.7,-16.1,-21.3
802,2017,1,6,14,0,270,7.7,9.3,-16.2,-20.9
803,2017,1,6,14,10,290,7.2,8.2,-16.3,-21.5
804,2017,1,6,14,20,270,6.7,7.7,-15.9,-20.4
805,2017,1,6,14,30,270,6.7,7.7,-15.9,-20.5
806,2017,1,6,14,40,270,4.6,6.7,-16.0,-21.1
807,2017,1,6,14,50,270,6.2,7.2,-16.1,-21.0
808,2017,1,6,15,0,270,7.2,8.8,-16.0,-20.9
809,2017,1,6,15,10,280,7.2,8.8,-15.6,-20.0
810,2017,1,6,15,20,290,6.2,7.2,-15.5,-20.4
811,2017,1,6,15,30,290,7.2,8.8,-15.6,-20.8
812,2017,1,6,15,40,280,6.7,7.7,-15.6,-20.6
813,2017,1,6,15,50,290,5.7,6.7,-15.3,-20.1
814,2017,1,6,16,0,280,6.7,8.2,-15.1,-20.0
815,2017,1,6,16,10,280,7.2,8.2,-15.3,-20.7
816,2017,1,6,16,20,290,7.7,8.8,-15.0,-20.2
817,2017,1,6,16,30,250,6.2,7.2,-14.6,-19.5
818,2017,1,6,16,40,260,6.7,8.2,-14.6,-19.8
819,2017,1,6,16,50,270,7.7,8.2,-14.5,-20.2
820,2017,1,6,17,0,260,7.2,9.8,-14.5,-20.1
821,2017,1,6,17,10,270,6.7,7.7,-14.6,-20.7
822,2017,1,6,17,20,250,5.1,6.7,-14.4,-20.6
823,2017,1,6,17,30,260,6.7,7.7,-14.3,-20.3
824,2017,1,6,17,40,250,7.7,9.3,-14.2,-20.4
825,2017,1,6,17,50,280,6.2,7.2,-14.0,-20.3
826,2017,1,6,18,0,270,7.2,9.3,-14.1,-20.3
827,2017,1,6,18,10,270,6.2,7.7,-14.0,-20.7
828,2017,1,6,18,20,280,7.7,8.8,-13.6,-19.7
829,2017,1,6,18,30,260,7.7,9.3,-13.3,-19.4
830,2017,1,6,18,40,260,7.2,8.8,-13.4,-20.1
831,2017,1,6,18,50,270,7.2,8.2,-13.6,-20.6
832,2017,1,6,19,0,270,6.7,8.2,-13.3,-19.9
833,2017,1,6,19,10,260,5.1,7.7,-13.4,-20.4
834,2017,1,6,19,20,260,7.7,9.8,-13.1,-19.7
835,2017,1,6,19,30,270,7.7,9.8,-13.1,-19.9
836,2017,1,6,19,40,280,6.2,7.2,-13.3,-20.3
837,2017,1,6,19,50,290,7.7,8.8,-13.1,-20.1
838,2017,1,6,20,0,290,7.2,8.8,-13.2,-20.3
839,2017,1,6,20,10,280,7.2,8.2,-12.9,-20.0
840,2017,1,6,20,20,280,6.2,8.2,-13.1,-20.6
841,2017,1,6,20,30,270,5.1,6.7,-12.9,-20.2
842,2017,1,6,20,40,300,4.6,6.2,-12.8,-19.9
843,2017,1,6,20,50,290,6.7,8.2,-12.6,-19.4
844,2017,1,6,21,0,290,7.2,8.2,-12.9,-20.0
845,2017,1,6,21,10,290,6.2,6.7,-13.0,-20.8
846,2017,1,6,21,20,280,4.6,5.7,-12.9,-20.9
847,2017,1,6,21,30,250,6.2,7.2,-13.2,-21.1
848,2017,1,6,21,40,250,4.1,5.7,-12.9,-20.9
849,2017,1,6,21,50,260,5.1,6.7,-12.8,-20.2
850,2017,1,6,22,0,260,7.2,8.2,-13.0,-21.1
851,2017,1,6,22,10,260,5.1,6.2,-13.1,-21.3
852,2017,1,6,22,20,270,5.7,7.2,-13.0,-20.9
853,2017,1,6,22,30,270,5.1,6.7,-13.1,-21.0
854,2017,1,6,22,40,270,5.1,6.7,-13.1,-20.9
855,2017,1,6,22,50,270,5.1,6.7,-13.2,-21.2
856,2017,1,6,23,0,260,6.2,7.2,-13.2,-21.4
857,2017,1,6,23,10,270,4.6,6.2,-13.0,-20.5
858,2017,1,6,23,20,270,5.7,6.2,-13.2,-21.4
859,2017,1,6,23,30,270,5.1,7.7,-13.2,-21.5
