YYYY,MM,DD,hh,mm,WD,WSP,D GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,11,5,17,0,150,3.6,4.1,99,99,99,999,9999,8.9,999,999,99,99
2006,11,5,18,0,150,4.1,5.1,99,99,99,999,9999,9.6,999,999,99,99
2006,11,5,19,0,190,5.7,7.2,99,99,99,999,9999,10,999,999,99,99
2006,11,5,21,0,180,5.7,6.2,99,99,99,999,9999,10.4,999,999,99,99
2006,11,5,22,0,180,6.7,7.7,99,99,99,999,9999,10.6,999,999,99,99
2006,11,5,23,0,190,5.1,5.7,99,99,99,999,9999,10.7,999,999,99,99
2006,11,6,0,0,180,4.1,5.1,99,99,99,999,9999,10.5,999,999,99,99
2006,11,6,2,0,190,6.7,7.2,99,99,99,999,9999,10.5,999,999,99,99
2006,11,6,4,0,180,7.7,8.2,99,99,99,999,9999,9.5,999,999,99,99
2006,11,6,5,0,180,6.7,7.7,99,99,99,999,9999,9.1,999,999,99,99
2006,11,6,6,0,180,5.7,6.7,99,99,99,999,9999,8.9,999,999,99,99
2006,11,6,7,0,190,6.2,6.7,99,99,99,999,9999,8.9,999,999,99,99
2006,11,6,8,0,180,5.1,5.1,99,99,99,999,9999,8.9,999,999,99,99
2006,11,6,9,0,170,6.2,6.7,99,99,99,999,9999,8.6,999,999,99,99
2006,11,6,10,0,190,6.7,8.2,99,99,99,999,9999,9.1,999,999,99,99
2006,11,6,12,0,190,7.7,8.8,99,99,99,999,9999,9,999,999,99,99
2006,11,6,15,0,170,4.6,5.1,99,99,99,999,9999,7.9,999,999,99,99
2006,11,6,16,0,170,6.7,7.2,99,99,99,999,9999,8.3,999,999,99,99
2006,11,6,17,0,190,5.7,6.2,99,99,99,999,9999,9.3,999,999,99,99
2006,11,6,18,0,180,5.7,5.7,99,99,99,999,9999,9.7,999,999,99,99
2006,11,6,20,0,150,5.7,6.7,99,99,99,999,9999,10.4,999,999,99,99
2006,11,6,21,0,160,6.2,7.2,99,99,99,999,9999,11.2,999,999,99,99
2006,11,6,22,0,160,6.7,7.2,99,99,99,999,9999,10.5,999,999,99,99
2006,11,6,23,0,150,5.1,6.2,99,99,99,999,9999,11.1,999,999,99,99
2006,11,7,0,0,150,5.7,6.7,99,99,99,999,9999,11.4,999,999,99,99
2006,11,7,1,0,170,5.1,5.7,99,99,99,999,9999,10.8,999,999,99,99
2006,11,7,2,0,180,5.7,6.2,99,99,99,999,9999,11.2,999,999,99,99
2006,11,7,3,0,180,5.1,5.7,99,99,99,999,9999,11,999,999,99,99
2006,11,7,4,0,180,6.2,6.2,99,99,99,999,9999,11.2,999,999,99,99
2006,11,7,5,0,180,3.6,3.6,99,99,99,999,9999,11.3,999,999,99,99
2006,11,7,6,0,170,2.1,2.6,99,99,99,999,9999,11.2,999,999,99,99
2006,11,7,8,0,180,6.2,6.7,99,99,99,999,9999,10.8,999,999,99,99
2006,11,7,9,0,160,2.6,3.1,99,99,99,999,9999,9.5,999,999,99,99
2006,11,7,10,0,140,2.6,3.1,99,99,99,999,9999,9.6,999,999,99,99
2006,11,7,12,0,30,2.6,3.1,99,99,99,999,9999,9.4,999,999,99,99
2006,11,7,14,0,80,4.6,5.1,99,99,99,999,9999,9,999,999,99,99
2006,11,7,15,0,50,3.6,3.6,99,99,99,999,9999,9,999,999,99,99
2006,11,7,17,0,80,2.1,2.6,99,99,99,999,9999,9.4,999,999,99,99
2006,11,7,18,0,20,0.5,1,99,99,99,999,9999,9.2,999,999,99,99
2006,11,7,20,0,60,1.5,2.1,99,99,99,999,9999,9.5,999,999,99,99
2006,11,7,21,0,120,1.5,2.1,99,99,99,999,9999,9.4,999,999,99,99
2006,11,7,22,0,60,0.5,0.5,99,99,99,999,9999,9.3,999,999,99,99
2006,11,8,0,0,300,0.5,1,99,99,99,999,9999,8.7,999,999,99,99
2006,11,8,1,0,130,1,1.5,99,99,99,999,9999,8.7,999,999,99,99
2006,11,8,2,0,170,3.6,3.6,99,99,99,999,9999,8.4,999,999,99,99
2006,11,8,4,0,180,2.6,3.1,99,99,99,999,9999,8.7,999,999,99,99
2006,11,8,5,0,160,3.6,4.1,99,99,99,999,9999,7.6,999,999,99,99
2006,11,8,6,0,180,2.1,2.6,99,99,99,999,9999,7,999,999,99,99
2006,11,8,7,0,220,2.6,2.6,99,99,99,999,9999,8,999,999,99,99
2006,11,8,9,0,230,1.5,2.1,99,99,99,999,9999,10,999,999,99,99
2006,11,8,10,0,210,4.6,5.1,99,99,99,999,9999,10.5,999,999,99,99
2006,11,8,11,0,190,5.7,6.2,99,99,99,999,9999,10.1,999,999,99,99
2006,11,8,13,0,190,6.7,7.2,99,99,99,999,9999,8.3,999,999,99,99
2006,11,8,15,0,180,5.7,6.2,99,99,99,999,9999,8.5,999,999,99,99
2006,11,8,16,0,190,7.2,8.2,99,99,99,999,9999,10.8,999,999,99,99
2006,11,8,20,0,200,9.8,11.3,99,99,99,999,9999,15.5,999,999,99,99
2006,11,8,21,0,190,9.8,11.3,99,99,99,999,9999,15.8,999,999,99,99
2006,11,9,0,0,180,10.3,11.3,99,99,99,999,9999,14.8,999,999,99,99
2006,11,9,1,0,180,10.8,11.8,99,99,99,999,9999,14.6,999,999,99,99
2006,11,9,6,0,200,12.4,16,99,99,99,999,9999,12.9,999,999,99,99
2006,11,9,7,0,210,15.4,19,99,99,99,999,9999,13.4,999,999,99,99
2006,11,9,9,0,190,11.3,13.4,99,99,99,999,9999,11.9,999,999,99,99
2006,11,9,16,0,320,6.2,7.2,99,99,99,999,9999,14.7,999,999,99,99
2006,11,9,17,0,340,6.2,6.7,99,99,99,999,9999,15.2,999,999,99,99
2006,11,9,18,0,10,7.2,7.7,99,99,99,999,9999,14.7,999,999,99,99
2006,11,9,20,0,50,3.1,4.1,99,99,99,999,9999,12,999,999,99,99
2006,11,9,21,0,30,2.6,3.1,99,99,99,999,9999,11.6,999,999,99,99
2006,11,9,22,0,10,0.5,1,99,99,99,999,9999,12.2,999,999,99,99
2006,11,10,1,0,80,1,1,99,99,99,999,9999,11.3,999,999,99,99
2006,11,10,4,0,40,5.1,5.7,99,99,99,999,9999,9.7,999,999,99,99
2006,11,10,5,0,40,6.2,7.2,99,99,99,999,9999,9.7,999,999,99,99
2006,11,10,6,0,30,6.7,7.2,99,99,99,999,9999,9.5,999,999,99,99
2006,11,10,7,0,40,7.7,9.3,99,99,99,999,9999,9.5,999,999,99,99
2006,11,10,8,0,50,8.8,10.3,99,99,99,999,9999,9.2,999,999,99,99
2006,11,10,10,0,50,8.8,9.8,99,99,99,999,9999,8.8,999,999,99,99
2006,11,10,12,0,70,8.8,10.3,99,99,99,999,9999,8.2,999,999,99,99
2006,11,10,14,0,60,9.3,10.3,99,99,99,999,9999,7.6,999,999,99,99
2006,11,10,16,0,60,10.8,12.4,99,99,99,999,9999,7,999,999,99,99
2006,11,10,18,0,40,10.8,12.4,99,99,99,999,9999,6.9,999,999,99,99
2006,11,10,19,0,40,10.3,11.3,99,99,99,999,9999,7.4,999,999,99,99
2006,11,10,20,0,40,10.3,12.4,99,99,99,999,9999,7.8,999,999,99,99
2006,11,10,21,0,30,9.3,10.3,99,99,99,999,9999,8.3,999,999,99,99
2006,11,10,22,0,10,11.3,13.4,99,99,99,999,9999,8.3,999,999,99,99
2006,11,10,23,0,10,14.9,18.5,99,99,99,999,9999,7,999,999,99,99
2006,11,11,0,0,360,21.1,25.2,99,99,99,999,9999,5.7,999,999,99,99
2006,11,11,1,0,360,20.1,24.2,99,99,99,999,9999,6,999,999,99,99
2006,11,11,2,0,10,15.4,18,99,99,99,999,9999,6.1,999,999,99,99
2006,11,11,4,0,360,14.9,17.5,99,99,99,999,9999,6.4,999,999,99,99
2006,11,11,5,0,360,16.5,19.6,99,99,99,999,9999,5.4,999,999,99,99
2006,11,11,6,0,360,16.5,19,99,99,99,999,9999,5.2,999,999,99,99
2006,11,11,7,0,350,15.4,17.5,99,99,99,999,9999,5.3,999,999,99,99
2006,11,11,8,0,360,17.5,20.1,99,99,99,999,9999,4.9,999,999,99,99
2006,11,11,9,0,360,15.4,18,99,99,99,999,9999,5.2,999,999,99,99
2006,11,11,10,0,350,16.5,19,99,99,99,999,9999,4.1,999,999,99,99
2006,11,11,12,0,330,14.4,17.5,99,99,99,999,9999,3.4,999,999,99,99
2006,11,11,13,0,330,15.4,17.5,99,99,99,999,9999,2.6,999,999,99,99
2006,11,11,14,0,330,14.9,17,99,99,99,999,9999,2.6,999,999,99,99
2006,11,11,15,0,330,14.4,17.5,99,99,99,999,9999,2.8,999,999,99,99
2006,11,11,17,0,330,13.9,15.4,99,99,99,999,9999,2.8,999,999,99,99
2006,11,11,18,0,340,13.9,16,99,99,99,999,9999,3.4,999,999,99,99
2006,11,11,20,0,340,13.9,16,99,99,99,999,9999,4.4,999,999,99,99
2006,11,11,21,0,340,12.4,13.9,99,99,99,999,9999,4.4,999,999,99,99
2006,11,11,22,0,330,12.4,13.4,99,99,99,999,9999,4.4,999,999,99,99
2006,11,11,23,0,350,10.3,12.4,99,99,99,999,9999,4.7,999,999,99,99
2006,11,12,0,0,330,8.2,10.8,99,99,99,999,9999,4.8,999,999,99,99
2006,11,12,1,0,360,7.7,9.3,99,99,99,999,9999,4.7,999,999,99,99
2006,11,12,2,0,340,6.7,7.7,99,99,99,999,9999,4.5,999,999,99,99
2006,11,12,4,0,10,6.7,8.8,99,99,99,999,9999,4.4,999,999,99,99
2006,11,12,5,0,350,3.1,4.6,99,99,99,999,9999,3.9,999,999,99,99
2006,11,12,6,0,20,4.6,6.2,99,99,99,999,9999,4.1,999,999,99,99
2006,11,12,7,0,20,0.5,1.5,99,99,99,999,9999,4,999,999,99,99
2006,11,12,10,0,90,4.6,5.1,99,99,99,999,9999,4.4,999,999,99,99
2006,11,12,13,0,190,3.6,4.6,99,99,99,999,9999,4.1,999,999,99,99
2006,11,12,16,0,180,3.1,5.1,99,99,99,999,9999,3.9,999,999,99,99
2006,11,12,19,0,150,6.2,8.2,99,99,99,999,9999,4.3,999,999,99,99
2006,11,12,20,0,150,8.2,10.8,99,99,99,999,9999,4.9,999,999,99,99
2006,11,12,21,0,150,7.7,9.8,99,99,99,999,9999,5.5,999,999,99,99
2006,11,13,1,0,170,9.3,10.8,99,99,99,999,9999,4.6,999,999,99,99
2006,11,13,6,0,160,12.4,14.4,99,99,99,999,9999,3.4,999,999,99,99
2006,11,13,7,0,170,13.4,15.4,99,99,99,999,9999,2.8,999,999,99,99
2006,11,13,9,0,160,11.8,13.9,99,99,99,999,9999,2.2,999,999,99,99
2006,11,13,10,0,180,9.8,11.3,99,99,99,999,9999,2.1,999,999,99,99
2006,11,13,13,0,180,10.3,11.8,99,99,99,999,9999,2.3,999,999,99,99
2006,11,13,14,0,190,9.3,10.8,99,99,99,999,9999,2.5,999,999,99,99
2006,11,13,15,0,180,7.2,8.8,99,99,99,999,9999,2.4,999,999,99,99
2006,11,13,16,0,190,9.8,12.4,99,99,99,999,9999,2.6,999,999,99,99
2006,11,13,18,0,180,8.8,10.3,99,99,99,999,9999,3.5,999,999,99,99
2006,11,13,19,0,200,7.7,9.3,99,99,99,999,9999,3.8,999,999,99,99
2006,11,13,20,0,190,6.7,7.7,99,99,99,999,9999,4,999,999,99,99
2006,11,13,21,0,200,5.1,5.7,99,99,99,999,9999,4.7,999,999,99,99
2006,11,13,23,0,260,4.1,5.1,99,99,99,999,9999,5.5,999,999,99,99
2006,11,14,1,0,280,2.6,3.1,99,99,99,999,9999,6,999,999,99,99
2006,11,14,4,0,320,5.7,6.7,99,99,99,999,9999,5.3,999,999,99,99
2006,11,14,5,0,330,6.7,7.2,99,99,99,999,9999,5,999,999,99,99
2006,11,14,6,0,10,3.6,4.1,99,99,99,999,9999,5,999,999,99,99
2006,11,14,7,0,320,3.6,4.6,99,99,99,999,9999,5.1,999,999,99,99
2006,11,14,12,0,360,5.7,6.7,99,99,99,999,9999,4.3,999,999,99,99
2006,11,14,15,0,10,3.1,4.1,99,99,99,999,9999,5.2,999,999,99,99
2006,11,14,20,0,160,2.1,2.6,99,99,99,999,9999,6.6,999,999,99,99
2006,11,14,22,0,120,5.7,6.2,99,99,99,999,9999,6.6,999,999,99,99
2006,11,15,1,0,120,4.1,4.1,99,99,99,999,9999,6.3,999,999,99,99
2006,11,15,3,0,130,6.2,7.2,99,99,99,999,9999,6.6,999,999,99,99
2006,11,15,4,0,130,5.7,6.7,99,99,99,999,9999,6.6,999,999,99,99
2006,11,15,5,0,140,5.1,6.2,99,99,99,999,9999,6.6,999,999,99,99
2006,11,15,6,0,130,5.1,6.2,99,99,99,999,9999,6.6,999,999,99,99
2006,11,15,7,0,120,4.1,5.1,99,99,99,999,9999,6.7,999,999,99,99
2006,11,15,10,0,90,5.1,5.7,99,99,99,999,9999,6.9,999,999,99,99
2006,11,15,14,0,50,8.2,9.3,99,99,99,999,9999,6.8,999,999,99,99
2006,11,15,15,0,40,9.3,10.8,99,99,99,999,9999,6.9,999,999,99,99
2006,11,15,17,0,40,11.8,13.4,99,99,99,999,9999,7.3,999,999,99,99
2006,11,15,18,0,40,12.9,14.4,99,99,99,999,9999,7.4,999,999,99,99
2006,11,15,19,0,40,12.9,14.4,99,99,99,999,9999,7.4,999,999,99,99
2006,11,15,20,0,30,12.4,14.4,99,99,99,999,9999,7.6,999,999,99,99
2006,11,15,21,0,30,12.4,14.4,99,99,99,999,9999,7.3,999,999,99,99
2006,11,15,22,0,20,13.4,16.5,99,99,99,999,9999,7.2,999,999,99,99
2006,11,15,23,0,20,12.9,15.4,99,99,99,999,9999,7.1,999,999,99,99
2006,11,16,1,0,20,14.9,16.5,99,99,99,999,9999,7,999,999,99,99
2006,11,16,4,0,30,16.5,19.6,99,99,99,999,9999,6.3,999,999,99,99
2006,11,16,5,0,20,16,19,99,99,99,999,9999,6.4,999,999,99,99
2006,11,16,6,0,20,16.5,19,99,99,99,999,9999,6.2,999,999,99,99
2006,11,16,7,0,30,16.5,20.1,99,99,99,999,9999,6,999,999,99,99
2006,11,16,8,0,20,16.5,20.1,99,99,99,999,9999,5.9,999,999,99,99
2006,11,16,9,0,20,16.5,19,99,99,99,999,9999,6,999,999,99,99
2006,11,16,10,0,20,17,19.6,99,99,99,999,9999,5.9,999,999,99,99
2006,11,16,12,0,10,16.5,19.6,99,99,99,999,9999,6,999,999,99,99
2006,11,16,13,0,10,17,19.6,99,99,99,999,9999,5.9,999,999,99,99
2006,11,16,14,0,10,16.5,20.6,99,99,99,999,9999,6,999,999,99,99
2006,11,16,15,0,10,18,22.1,99,99,99,999,9999,5.9,999,999,99,99
2006,11,16,16,0,360,17.5,21.6,99,99,99,999,9999,5.9,999,999,99,99
2006,11,16,17,0,360,17.5,21.6,99,99,99,999,9999,6.1,999,999,99,99
2006,11,16,18,0,360,17.5,20.6,99,99,99,999,9999,6.1,999,999,99,99
2006,11,16,19,0,350,18,21.1,99,99,99,999,9999,6,999,999,99,99
2006,11,16,20,0,340,17.5,21.1,99,99,99,999,9999,5.4,999,999,99,99
2006,11,16,21,0,340,17,21.1,99,99,99,999,9999,5.4,999,999,99,99
2006,11,16,22,0,340,17.5,20.6,99,99,99,999,9999,5.5,999,999,99,99
2006,11,17,0,0,330,14.4,17.5,99,99,99,999,9999,4.9,999,999,99,99
2006,11,17,1,0,330,13.4,14.9,99,99,99,999,9999,4.5,999,999,99,99
2006,11,17,2,0,320,11.8,13.4,99,99,99,999,9999,4.3,999,999,99,99
2006,11,17,4,0,310,9.3,10.8,99,99,99,999,9999,3.9,999,999,99,99
2006,11,17,6,0,310,8.2,10.3,99,99,99,999,9999,2.9,999,999,99,99
2006,11,17,7,0,320,7.7,8.8,99,99,99,999,9999,2.9,999,999,99,99
2006,11,17,9,0,270,6.2,7.7,99,99,99,999,9999,3,999,999,99,99
2006,11,17,10,0,270,6.2,8.2,99,99,99,999,9999,3,999,999,99,99
2006,11,17,13,0,270,3.6,4.6,99,99,99,999,9999,2.2,999,999,99,99
2006,11,17,14,0,280,5.1,7.2,99,99,99,999,9999,2.1,999,999,99,99
2006,11,17,16,0,260,4.6,6.2,99,99,99,999,9999,1.7,999,999,99,99
2006,11,17,17,0,270,3.6,4.6,99,99,99,999,9999,1.8,999,999,99,99
2006,11,17,21,0,100,2.1,2.6,99,99,99,999,9999,4.1,999,999,99,99
2006,11,18,1,0,260,4.6,5.7,99,99,99,999,9999,4,999,999,99,99
2006,11,18,2,0,280,4.1,5.1,99,99,99,999,9999,3.9,999,999,99,99
2006,11,18,4,0,280,3.1,4.1,99,99,99,999,9999,3.9,999,999,99,99
2006,11,18,8,0,300,2.6,3.1,99,99,99,999,9999,3.8,999,999,99,99
2006,11,18,13,0,300,3.1,3.6,99,99,99,999,9999,3.7,999,999,99,99
2006,11,18,14,0,310,4.6,5.1,99,99,99,999,9999,3.5,999,999,99,99
2006,11,18,17,0,300,4.1,5.1,99,99,99,999,9999,4.5,999,999,99,99
2006,11,18,22,0,350,7.2,8.8,99,99,99,999,9999,5.7,999,999,99,99
2006,11,18,23,0,350,7.7,8.8,99,99,99,999,9999,5.6,999,999,99,99
2006,11,19,1,0,340,9.3,10.8,99,99,99,999,9999,4.9,999,999,99,99
2006,11,19,4,0,330,6.7,8.2,99,99,99,999,9999,4.2,999,999,99,99
2006,11,19,5,0,350,11.3,12.9,99,99,99,999,9999,5.3,999,999,99,99
2006,11,19,6,0,340,11.3,13.9,99,99,99,999,9999,4.9,999,999,99,99
2006,11,19,7,0,340,11.8,13.4,99,99,99,999,9999,4.6,999,999,99,99
2006,11,19,9,0,330,11.8,13.4,99,99,99,999,9999,3.3,999,999,99,99
2006,11,19,10,0,330,11.8,14.9,99,99,99,999,9999,2.9,999,999,99,99
2006,11,19,12,0,340,12.9,13.9,99,99,99,999,9999,2.5,999,999,99,99
2006,11,19,13,0,360,8.8,12.4,99,99,99,999,9999,3.3,999,999,99,99
2006,11,19,14,0,340,12.4,13.9,99,99,99,999,9999,3.2,999,999,99,99
2006,11,19,15,0,330,11.8,13.4,99,99,99,999,9999,2.9,999,999,99,99
2006,11,19,17,0,340,11.8,13.4,99,99,99,999,9999,3.1,999,999,99,99
2006,11,19,18,0,340,11.8,13.9,99,99,99,999,9999,3.5,999,999,99,99
2006,11,19,20,0,350,11.8,13.9,99,99,99,999,9999,4,999,999,99,99
2006,11,19,21,0,350,10.8,12.4,99,99,99,999,9999,4.2,999,999,99,99
2006,11,19,22,0,360,10.3,12.4,99,99,99,999,9999,4.2,999,999,99,99
2006,11,19,23,0,350,10.3,12.4,99,99,99,999,9999,4.2,999,999,99,99
2006,11,20,0,0,340,10.8,12.4,99,99,99,999,9999,4.2,999,999,99,99
2006,11,20,4,0,300,6.7,7.7,99,99,99,999,9999,3.2,999,999,99,99
2006,11,20,9,0,300,6.2,7.2,99,99,99,999,9999,1,999,999,99,99
2006,11,20,12,0,300,6.7,8.2,99,99,99,999,9999,1,999,999,99,99
2006,11,20,13,0,310,6.7,7.7,99,99,99,999,9999,0.8,999,999,99,99
2006,11,20,14,0,300,5.7,7.2,99,99,99,999,9999,0.7,999,999,99,99
2006,11,20,15,0,320,5.7,6.7,99,99,99,999,9999,1.1,999,999,99,99
2006,11,20,23,0,360,3.1,3.6,99,99,99,999,9999,4.2,999,999,99,99
2006,11,21,0,0,340,2.6,3.1,99,99,99,999,9999,4.2,999,999,99,99
2006,11,21,1,0,80,2.1,2.6,99,99,99,999,9999,4.2,999,999,99,99
2006,11,21,5,0,190,5.1,5.7,99,99,99,999,9999,4.7,999,999,99,99
2006,11,21,7,0,190,6.7,7.7,99,99,99,999,9999,3.7,999,999,99,99
2006,11,21,8,0,180,9.3,10.3,99,99,99,999,9999,3.6,999,999,99,99
2006,11,21,10,0,190,8.8,10.3,99,99,99,999,9999,3,999,999,99,99
2006,11,21,13,0,200,6.7,8.2,99,99,99,999,9999,2.6,999,999,99,99
2006,11,21,14,0,190,7.7,9.3,99,99,99,999,9999,2.7,999,999,99,99
2006,11,21,15,0,190,8.8,9.3,99,99,99,999,9999,2.9,999,999,99,99
2006,11,21,16,0,190,9.3,10.8,99,99,99,999,9999,3.7,999,999,99,99
2006,11,21,18,0,190,10.3,11.3,99,99,99,999,9999,5.7,999,999,99,99
2006,11,21,19,0,180,8.8,9.8,99,99,99,999,9999,6.5,999,999,99,99
2006,11,21,20,0,170,9.8,10.8,99,99,99,999,9999,6.9,999,999,99,99
2006,11,22,4,0,190,6.7,7.7,99,99,99,999,9999,5.2,999,999,99,99
2006,11,22,5,0,180,8.8,9.3,99,99,99,999,9999,4.7,999,999,99,99
2006,11,22,6,0,190,9.3,10.3,99,99,99,999,9999,4.5,999,999,99,99
2006,11,22,7,0,190,7.2,8.8,99,99,99,999,9999,4.4,999,999,99,99
2006,11,22,9,0,180,7.7,8.8,99,99,99,999,9999,3.5,999,999,99,99
2006,11,22,10,0,180,7.2,8.8,99,99,99,999,9999,3.5,999,999,99,99
2006,11,22,12,0,180,7.7,8.8,99,99,99,999,9999,3.3,999,999,99,99
2006,11,22,15,0,170,7.2,7.7,99,99,99,999,9999,3.3,999,999,99,99
2006,11,22,16,0,170,7.7,8.2,99,99,99,999,9999,4.5,999,999,99,99
2006,11,22,17,0,180,4.6,5.1,99,99,99,999,9999,6.2,999,999,99,99
2006,11,22,18,0,170,4.6,5.1,99,99,99,999,9999,7.6,999,999,99,99
2006,11,22,20,0,130,7.7,8.2,99,99,99,999,9999,8.2,999,999,99,99
2006,11,22,22,0,160,6.7,8.2,99,99,99,999,9999,9,999,999,99,99
2006,11,22,23,0,160,8.2,9.3,99,99,99,999,9999,9,999,999,99,99
2006,11,23,0,0,160,7.2,8.2,99,99,99,999,9999,8.4,999,999,99,99
2006,11,23,1,0,170,7.2,7.7,99,99,99,999,9999,8.3,999,999,99,99
2006,11,23,2,0,160,5.7,5.7,99,99,99,999,9999,7.5,999,999,99,99
2006,11,23,4,0,170,6.7,7.2,99,99,99,999,9999,6.8,999,999,99,99
2006,11,23,5,0,170,6.7,7.7,99,99,99,999,9999,6.8,999,999,99,99
2006,11,23,6,0,190,5.1,5.7,99,99,99,999,9999,6.4,999,999,99,99
2006,11,23,7,0,190,6.7,7.2,99,99,99,999,9999,6.1,999,999,99,99
2006,11,23,8,0,190,4.1,5.1,99,99,99,999,9999,6.1,999,999,99,99
2006,11,23,9,0,180,5.7,6.2,99,99,99,999,9999,5.8,999,999,99,99
2006,11,23,10,0,180,5.1,5.7,99,99,99,999,9999,5.4,999,999,99,99
2006,11,23,12,0,180,6.2,6.7,99,99,99,999,9999,5,999,999,99,99
2006,11,23,13,0,170,5.1,5.7,99,99,99,999,9999,4.8,999,999,99,99
2006,11,23,14,0,170,5.1,5.7,99,99,99,999,9999,4.7,999,999,99,99
2006,11,23,15,0,170,4.6,5.1,99,99,99,999,9999,4.7,999,999,99,99
2006,11,23,16,0,150,5.1,6.2,99,99,99,999,9999,5.3,999,999,99,99
2006,11,23,17,0,160,4.1,4.6,99,99,99,999,9999,6.3,999,999,99,99
2006,11,23,18,0,130,5.1,5.7,99,99,99,999,9999,7.1,999,999,99,99
2006,11,23,22,0,100,5.1,5.1,99,99,99,999,9999,10.3,999,999,99,99
2006,11,23,23,0,90,6.7,6.7,99,99,99,999,9999,9.4,999,999,99,99
2006,11,24,1,0,110,7.2,7.2,99,99,99,999,9999,8.9,999,999,99,99
2006,11,24,4,0,140,5.7,6.7,99,99,99,999,9999,8.3,999,999,99,99
2006,11,24,6,0,160,6.2,7.2,99,99,99,999,9999,7.3,999,999,99,99
2006,11,24,8,0,160,6.7,7.7,99,99,99,999,9999,6.8,999,999,99,99
2006,11,24,9,0,160,5.7,6.2,99,99,99,999,9999,6.3,999,999,99,99
2006,11,24,10,0,160,6.7,7.7,99,99,99,999,9999,6.2,999,999,99,99
2006,11,24,11,0,170,7.2,8.2,99,99,99,999,9999,6,999,999,99,99
2006,11,24,12,0,170,7.7,8.2,99,99,99,999,9999,6,999,999,99,99
2006,11,24,13,0,170,7.7,8.8,99,99,99,999,9999,6.3,999,999,99,99
2006,11,24,15,0,160,9.3,9.8,99,99,99,999,9999,6.1,999,999,99,99
2006,11,24,16,0,170,7.2,8.2,99,99,99,999,9999,7.8,999,999,99,99
2006,11,24,17,0,170,8.2,9.3,99,99,99,999,9999,9.3,999,999,99,99
2006,11,24,18,0,160,9.8,10.8,99,99,99,999,9999,9.8,999,999,99,99
2006,11,24,19,0,170,8.2,9.3,99,99,99,999,9999,12.2,999,999,99,99
2006,11,25,0,0,180,8.8,9.3,99,99,99,999,9999,12.7,999,999,99,99
2006,11,25,2,0,180,6.7,7.2,99,99,99,999,9999,12.6,999,999,99,99
2006,11,25,5,0,190,6.7,7.2,99,99,99,999,9999,11.9,999,999,99,99
2006,11,25,6,0,180,5.1,5.7,99,99,99,999,9999,11.3,999,999,99,99
2006,11,25,7,0,180,6.2,6.7,99,99,99,999,9999,10.6,999,999,99,99
2006,11,25,8,0,180,5.7,5.7,99,99,99,999,9999,9.4,999,999,99,99
2006,11,25,9,0,180,7.2,7.7,99,99,99,999,9999,9.3,999,999,99,99
2006,11,25,10,0,180,8.2,8.2,99,99,99,999,9999,8.7,999,999,99,99
2006,11,25,15,0,190,5.1,5.7,99,99,99,999,9999,7.9,999,999,99,99
2006,11,25,17,0,200,2.1,3.1,99,99,99,999,9999,9.3,999,999,99,99
2006,11,25,20,0,180,6.7,7.7,99,99,99,999,9999,12.6,999,999,99,99
2006,11,25,22,0,190,7.2,8.2,99,99,99,999,9999,13.6,999,999,99,99
2006,11,25,23,0,180,5.7,6.2,99,99,99,999,9999,14.6,999,999,99,99
2006,11,26,2,0,180,4.1,4.1,99,99,99,999,9999,14.3,999,999,99,99
2006,11,26,3,0,180,4.6,4.6,99,99,99,999,9999,14.2,999,999,99,99
2006,11,26,5,0,170,3.6,3.6,99,99,99,999,9999,13.7,999,999,99,99
2006,11,26,7,0,200,7.7,10.3,99,99,99,999,9999,13.1,999,999,99,99
2006,11,26,9,0,170,5.7,6.7,99,99,99,999,9999,11.3,999,999,99,99
2006,11,26,12,0,200,7.7,8.2,99,99,99,999,9999,11.2,999,999,99,99
2006,11,26,15,0,200,2.6,3.6,99,99,99,999,9999,10.8,999,999,99,99
2006,11,26,17,0,180,1.5,2.6,99,99,99,999,9999,11.5,999,999,99,99
2006,11,26,21,0,140,6.7,7.2,99,99,99,999,9999,14.2,999,999,99,99
2006,11,26,22,0,160,8.2,9.8,99,99,99,999,9999,12.8,999,999,99,99
2006,11,27,0,0,180,7.7,7.7,99,99,99,999,9999,14.2,999,999,99,99
2006,11,27,1,0,170,7.2,7.2,99,99,99,999,9999,13.1,999,999,99,99
2006,11,27,4,0,180,7.2,8.8,99,99,99,999,9999,13.5,999,999,99,99
2006,11,27,5,0,180,7.2,8.2,99,99,99,999,9999,12,999,999,99,99
2006,11,27,6,0,200,9.8,11.8,99,99,99,999,9999,13.3,999,999,99,99
2006,11,27,9,0,210,10.3,11.8,99,99,99,999,9999,13,999,999,99,99
2006,11,27,12,0,190,3.1,5.1,99,99,99,999,9999,11.5,999,999,99,99
2006,11,27,13,0,170,5.1,6.2,99,99,99,999,9999,12.1,999,999,99,99
2006,11,27,14,0,180,6.7,7.2,99,99,99,999,9999,12.3,999,999,99,99
2006,11,27,15,0,190,7.7,8.8,99,99,99,999,9999,12.5,999,999,99,99
2006,11,27,17,0,200,7.2,8.8,99,99,99,999,9999,13.7,999,999,99,99
2006,11,27,19,0,200,5.7,6.2,99,99,99,999,9999,14.7,999,999,99,99
2006,11,27,20,0,190,4.6,5.1,99,99,99,999,9999,15.4,999,999,99,99
2006,11,27,21,0,190,5.1,6.2,99,99,99,999,9999,15.8,999,999,99,99
