#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2017,1,3,1,10,90,7.2,7.7,99,99,99,999,9999,4.1,999,3.9,99,99
2017,1,3,1,20,90,7.7,7.7,99,99,99,999,9999,4.1,999,3.9,99,99
2017,1,3,1,30,90,7.2,7.7,99,99,99,999,9999,4.1,999,3.9,99,99
2017,1,3,1,40,80,5.7,6.2,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,1,50,90,6.7,6.7,99,99,99,999,9999,4,999,3.9,99,99
2017,1,3,2,0,100,6.2,6.7,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,2,10,100,5.1,5.7,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,2,20,100,5.1,5.7,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,2,30,100,4.1,4.1,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,2,40,90,3.6,3.6,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,2,50,90,3.6,3.6,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,3,0,100,2.1,2.1,99,99,99,999,9999,4,999,3.9,99,99
2017,1,3,3,10,90,1,1.5,99,99,99,999,9999,3.8,999,3.7,99,99
2017,1,3,3,20,100,2.6,2.6,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,3,30,110,2.1,2.1,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,3,40,90,2.1,2.1,99,99,99,999,9999,4,999,3.9,99,99
2017,1,3,3,50,110,2.6,2.6,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,4,0,120,3.6,3.6,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,4,10,110,3.6,3.6,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,4,20,110,3.1,3.6,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,4,30,130,3.1,3.1,99,99,99,999,9999,4,999,3.9,99,99
2017,1,3,4,40,150,1.5,2.1,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,4,50,130,1.5,2.1,99,99,99,999,9999,3.7,999,3.6,99,99
2017,1,3,5,0,120,1.5,2.1,99,99,99,999,9999,3.7,999,3.6,99,99
2017,1,3,5,10,130,1.5,2.1,99,99,99,999,9999,3.8,999,3.7,99,99
2017,1,3,5,20,100,0.5,0.5,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,5,30,100,1,1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,5,40,100,1.5,1.5,99,99,99,999,9999,4,999,3.9,99,99
2017,1,3,5,50,70,2.1,2.1,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,6,0,70,2.1,2.1,99,99,99,999,9999,4.2,999,4.2,99,99
2017,1,3,6,10,60,1.5,2.1,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,6,20,70,2.1,2.1,99,99,99,999,9999,4.4,999,4.3,99,99
2017,1,3,6,30,50,1.5,1.5,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,6,40,50,1.5,1.5,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,6,50,30,1,1,99,99,99,999,9999,3.9,999,3.8,99,99
2017,1,3,7,0,10,1.5,1.5,99,99,99,999,9999,3.8,999,3.7,99,99
2017,1,3,7,10,360,2.6,3.1,99,99,99,999,9999,3.4,999,3.3,99,99
2017,1,3,7,20,10,2.6,3.1,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,7,30,50,2.6,2.6,99,99,99,999,9999,4.2,999,4.1,99,99
2017,1,3,7,40,60,2.6,2.6,99,99,99,999,9999,4.6,999,4.6,99,99
2017,1,3,7,50,90,3.1,3.1,99,99,99,999,9999,4.7,999,4.6,99,99
2017,1,3,8,0,100,3.1,3.6,99,99,99,999,9999,4.7,999,4.7,99,99
2017,1,3,8,10,100,2.1,2.1,99,99,99,999,9999,4.7,999,4.7,99,99
2017,1,3,8,20,320,2.1,2.6,99,99,99,999,9999,2.9,999,2.9,99,99
2017,1,3,8,30,30,1,1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,8,40,30,1,1.5,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,8,50,60,2.1,2.1,99,99,99,999,9999,4.4,999,4.4,99,99
2017,1,3,9,0,40,2.1,2.1,99,99,99,999,9999,4.2,999,4.2,99,99
2017,1,3,9,10,10,1.5,1.5,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,9,20,30,2.6,2.6,99,99,99,999,9999,4.3,999,4.3,99,99
2017,1,3,9,30,30,3.6,3.6,99,99,99,999,9999,4.4,999,4.4,99,99
2017,1,3,9,40,20,3.1,3.1,99,99,99,999,9999,4.2,999,4.2,99,99
2017,1,3,9,50,360,3.1,3.6,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,10,0,350,3.1,3.1,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,10,10,10,3.6,3.6,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,10,20,10,4.1,4.1,99,99,99,999,9999,3.5,999,3.5,99,99
2017,1,3,10,30,20,4.1,4.1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,10,40,20,3.6,3.6,99,99,99,999,9999,4.1,999,4.1,99,99
2017,1,3,10,50,10,3.1,3.1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,11,0,10,2.6,2.6,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,11,10,30,1.5,2.1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,11,20,20,2.1,2.6,99,99,99,999,9999,4,999,4,99,99
2017,1,3,11,30,350,1.5,1.5,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,11,40,320,2.1,2.1,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,11,50,360,2.6,2.6,99,99,99,999,9999,4.1,999,4,99,99
2017,1,3,12,0,340,3.1,3.1,99,99,99,999,9999,3.7,999,3.7,99,99
2017,1,3,12,10,340,3.1,3.1,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,12,20,340,2.1,2.6,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,12,30,340,2.6,3.1,99,99,99,999,9999,3.9,999,3.9,99,99
2017,1,3,12,40,340,3.6,3.6,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,12,50,350,4.1,4.1,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,13,0,350,4.1,4.1,99,99,99,999,9999,3.7,999,3.7,99,99
2017,1,3,13,10,350,4.1,4.6,99,99,99,999,9999,3.7,999,3.7,99,99
2017,1,3,13,20,340,5.7,5.7,99,99,99,999,9999,3.7,999,3.7,99,99
2017,1,3,13,30,340,5.7,5.7,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,13,40,350,5.1,5.1,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,13,50,330,5.1,5.1,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,14,0,330,5.1,5.1,99,99,99,999,9999,2.5,999,2.5,99,99
2017,1,3,14,10,340,6.2,6.2,99,99,99,999,9999,3.1,999,3.1,99,99
2017,1,3,14,20,340,6.7,6.7,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,14,30,350,5.1,5.1,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,14,40,350,5.7,5.7,99,99,99,999,9999,2.5,999,2.5,99,99
2017,1,3,14,50,330,6.2,6.2,99,99,99,999,9999,2.4,999,2.4,99,99
2017,1,3,15,0,340,5.1,5.7,99,99,99,999,9999,2.7,999,2.7,99,99
2017,1,3,15,10,350,4.1,4.1,99,99,99,999,9999,4.2,999,4.2,99,99
2017,1,3,15,20,340,4.6,4.6,99,99,99,999,9999,2.9,999,2.9,99,99
2017,1,3,15,30,330,5.1,5.7,99,99,99,999,9999,2.5,999,2.4,99,99
2017,1,3,15,40,350,5.7,5.7,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,15,50,340,5.1,5.7,99,99,99,999,9999,3.8,999,3.8,99,99
2017,1,3,16,0,340,5.7,6.2,99,99,99,999,9999,3,999,3,99,99
2017,1,3,16,10,340,7.2,7.7,99,99,99,999,9999,2.8,999,2.7,99,99
2017,1,3,16,20,330,7.2,7.7,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,16,30,340,8.2,8.8,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,16,40,330,9.8,9.8,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,16,50,330,8.2,8.8,99,99,99,999,9999,2.9,999,2.9,99,99
2017,1,3,17,0,340,8.2,8.8,99,99,99,999,9999,2.7,999,2.7,99,99
2017,1,3,17,10,330,8.2,8.8,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,17,20,330,7.7,7.7,99,99,99,999,9999,3.1,999,3.1,99,99
2017,1,3,17,30,330,8.2,8.2,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,17,40,330,8.2,8.2,99,99,99,999,9999,3.1,999,3.1,99,99
2017,1,3,17,50,330,8.2,8.8,99,99,99,999,9999,3.4,999,3.4,99,99
2017,1,3,18,0,330,8.8,9.3,99,99,99,999,9999,3.6,999,3.6,99,99
2017,1,3,18,10,340,8.8,8.8,99,99,99,999,9999,3.7,999,3.6,99,99
2017,1,3,18,20,340,8.2,8.8,99,99,99,999,9999,3.6,999,3.5,99,99
2017,1,3,18,30,330,8.8,8.8,99,99,99,999,9999,3.5,999,3.5,99,99
2017,1,3,18,40,330,6.7,7.2,99,99,99,999,9999,3.3,999,3.2,99,99
2017,1,3,18,50,330,7.2,7.2,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,19,0,340,6.7,7.2,99,99,99,999,9999,3.4,999,3.4,99,99
2017,1,3,19,10,340,7.7,8.2,99,99,99,999,9999,3.5,999,3.5,99,99
2017,1,3,19,20,340,8.2,8.8,99,99,99,999,9999,3.3,999,3.2,99,99
2017,1,3,19,30,330,7.2,7.7,99,99,99,999,9999,2.9,999,2.9,99,99
2017,1,3,19,40,340,7.7,7.7,99,99,99,999,9999,3,999,3,99,99
2017,1,3,19,50,330,6.7,7.2,99,99,99,999,9999,2.8,999,2.8,99,99
2017,1,3,20,0,340,7.2,7.7,99,99,99,999,9999,2.9,999,2.9,99,99
2017,1,3,20,10,340,7.7,8.2,99,99,99,999,9999,2.8,999,2.7,99,99
2017,1,3,20,20,340,7.2,7.7,99,99,99,999,9999,2.6,999,2.6,99,99
2017,1,3,20,30,330,7.7,8.2,99,99,99,999,9999,2.5,999,2.5,99,99
2017,1,3,20,40,320,6.7,7.7,99,99,99,999,9999,3.1,999,3.1,99,99
2017,1,3,20,50,320,6.7,6.7,99,99,99,999,9999,3.3,999,3.2,99,99
2017,1,3,21,0,330,5.7,5.7,99,99,99,999,9999,3.3,999,3.3,99,99
2017,1,3,21,10,330,5.7,6.2,99,99,99,999,9999,3.1,999,3.1,99,99
2017,1,3,21,20,320,6.7,7.2,99,99,99,999,9999,3.2,999,3.1,99,99
2017,1,3,21,30,320,7.2,7.7,99,99,99,999,9999,3.4,999,2.9,99,99
2017,1,3,21,40,320,6.2,6.7,99,99,99,999,9999,3.4,999,2.4,99,99
2017,1,3,21,50,330,6.2,6.7,99,99,99,999,9999,3.3,999,1.9,99,99
2017,1,3,22,0,330,5.7,6.2,99,99,99,999,9999,2.9,999,1.4,99,99
2017,1,3,22,10,330,5.7,5.7,99,99,99,999,9999,3.1,999,1.6,99,99
2017,1,3,22,20,320,5.7,6.2,99,99,99,999,9999,3.3,999,1.9,99,99
2017,1,3,22,30,290,7.2,7.7,99,99,99,999,9999,3.6,999,2,99,99
2017,1,3,22,40,300,8.8,9.3,99,99,99,999,9999,3.7,999,1.8,99,99
2017,1,3,22,50,300,8.2,8.8,99,99,99,999,9999,3.8,999,1.7,99,99
2017,1,3,23,0,310 1,0.8,11.3,99,99,99,999,9999,3.6,999,1.5,99,99
2017,1,3,23,10,300 1,1.8,12.9,99,99,99,999,9999,3.4,999,1.4,99,99
2017,1,3,23,20,310 1,0.8,12.4,99,99,99,999,9999,3.3,999,1.1,99,99
2017,1,3,23,30,300 1,2.4,13.4,99,99,99,999,9999,3,999,1.1,99,99
2017,1,3,23,40,310 1,1.3,12.4,99,99,99,999,9999,2.9,999,1,99,99
2017,1,3,23,50,300 1,0.8,12.4,99,99,99,999,9999,2.9,999,0.8,99,99
2017,1,4,0,0,300 1,0.8,11.8,99,99,99,999,9999,2.7,999,0.8,99,99
2017,1,4,0,10,300 1,2.9,14.4,99,99,99,999,9999,2.7,999,0.7,99,99
2017,1,4,0,20,300 1,3.4,14.4,99,99,99,999,9999,2.7,999,0.5,99,99
2017,1,4,0,30,320 1,1.3,12.9,99,99,99,999,9999,2.5,999,0.4,99,99
2017,1,4,0,40,310,8.2,9.3,99,99,99,999,9999,2.4,999,0.6,99,99
2017,1,4,0,50,310 1,0.3,11.8,99,99,99,999,9999,2.6,999,0.5,99,99
2017,1,4,1,0,310,8.8,10.3,99,99,99,999,9999,2.5,999,0.3,99,99
2017,1,4,1,10,310,8.8,9.3,99,99,99,999,9999,2.4,999,0.2,99,99
2017,1,4,1,20,310,8.8,9.8,99,99,99,999,9999,2.4,999,0.1,99,99
2017,1,4,1,30,310,9.3,11.3,99,99,99,999,9999,2.3,999,0,99,99
2017,1,4,1,40,310,8.2,8.8,99,99,99,999,9999,2.3,999,0,99,99
2017,1,4,1,50,300,5.7,6.2,99,99,99,999,9999,2.2,999,0.1,99,99
2017,1,4,2,0,290,5.7,6.2,99,99,99,999,9999,2.1,999,-0.1,99,99
2017,1,4,2,10,290,7.2,9.3,99,99,99,999,9999,2,999,-0.4,99,99
2017,1,4,2,20,290,8.8,9.3,99,99,99,999,9999,2,999,-0.7,99,99
2017,1,4,2,30,290 1,0.8,12.4,99,99,99,999,9999,2.1,999,-0.9,99,99
2017,1,4,2,40,290 1,0.3,11.8,99,99,99,999,9999,2.1,999,-1.1,99,99
2017,1,4,2,50,290 1,1.8,13.9,99,99,99,999,9999,1.7,999,-1.6,99,99
2017,1,4,3,0,290 1,1.8,14.4,99,99,99,999,9999,1.3,999,-1.7,99,99
2017,1,4,3,10,270 1,1.3,12.4,99,99,99,999,9999,0.1,999,-2.2,99,99
2017,1,4,3,20,270 1,3.4,14.9,99,99,99,999,9999,-0.4,999,-3.1,99,99
2017,1,4,3,30,280 1,3.4,13.9,99,99,99,999,9999,-0.6,999,-3.3,99,99
2017,1,4,3,40,280,9.8,11.3,99,99,99,999,9999,-0.6,999,-3.4,99,99
2017,1,4,3,50,290 1,1.3,12.9,99,99,99,999,9999,-0.6,999,-3.7,99,99
2017,1,4,4,0,290 1,0.3,12.4,99,99,99,999,9999,-1,999,-4.8,99,99
2017,1,4,4,10,280 1,1.8,12.9,99,99,99,999,9999,-1.4,999,-5.5,99,99
2017,1,4,4,20,300 1,1.3,12.9,99,99,99,999,9999,-1.5,999,-5.8,99,99
2017,1,4,4,30,280 1,1.8,13.4,99,99,99,999,9999,-2.3,999,-6.4,99,99
2017,1,4,4,40,290 1,0.8,12.9,99,99,99,999,9999,-2.5,999,-6.9,99,99
2017,1,4,4,50,280 1,1.8,13.4,99,99,99,999,9999,-3.2,999,-6.5,99,99
2017,1,4,5,0,280 1,2.9,14.4,99,99,99,999,9999,-3.6,999,-6.9,99,99
2017,1,4,5,10,280 1,2.9,13.9,99,99,99,999,9999,-3.9,999,-7.5,99,99
2017,1,4,5,20,270 1,1.3,12.9,99,99,99,999,9999,-4.1,999,-7.8,99,99
2017,1,4,5,30,280 1,2.4,13.4,99,99,99,999,9999,-4.2,999,-8.2,99,99
2017,1,4,5,40,280 1,1.8,13.4,99,99,99,999,9999,-4.3,999,-7.9,99,99
2017,1,4,5,50,280 1,0.3,11.3,99,99,99,999,9999,-4.6,999,-8.3,99,99
2017,1,4,6,0,290 1,2.4,13.9,99,99,99,999,9999,-5,999,-9.1,99,99
2017,1,4,6,10,290 1,1.3,12.4,99,99,99,999,9999,-5.3,999,-9.8,99,99
2017,1,4,6,20,280 1,2.4,13.4,99,99,99,999,9999,-5.8,999,-10.1,99,99
2017,1,4,6,30,290 1,1.3,12.9,99,99,99,999,9999,-5.9,999,-10.2,99,99
2017,1,4,6,40,280 1,2.4,14.9,99,99,99,999,9999,-6.2,999,-10.5,99,99
2017,1,4,6,50,280 1,3.9,14.4,99,99,99,999,9999,-6.4,999,-11,99,99
2017,1,4,7,0,280 1,3.4,16,99,99,99,999,9999,-6.6,999,-11.3,99,99
2017,1,4,7,10,280 1,3.4,15.4,99,99,99,999,9999,-6.7,999,-10.6,99,99
2017,1,4,7,20,270 1,2.4,14.4,99,99,99,999,9999,-7.1,999,-10.9,99,99
2017,1,4,7,30,290 1,2.9,14.9,99,99,99,999,9999,-7.5,999,-11.7,99,99
2017,1,4,7,40,290 1,0.8,12.9,99,99,99,999,9999,-7.5,999,-11.6,99,99
2017,1,4,7,50,270 1,3.9,15.4,99,99,99,999,9999,-7.9,999,-11.9,99,99
2017,1,4,8,0,280 1,2.4,13.4,99,99,99,999,9999,-8,999,-12.2,99,99
2017,1,4,8,10,280 1,3.4,14.4,99,99,99,999,9999,-8.1,999,-11.9,99,99
2017,1,4,8,20,280 1,0.3,11.8,99,99,99,999,9999,-8,999,-11.7,99,99
2017,1,4,8,30,280 1,1.3,13.4,99,99,99,999,9999,-8.2,999,-11.8,99,99
2017,1,4,8,40,290 1,1.8,12.9,99,99,99,999,9999,-8.6,999,-12.7,99,99
2017,1,4,8,50,280 1,2.4,14.9,99,99,99,999,9999,-8.7,999,-12.8,99,99
2017,1,4,9,0,270 1,0.3,12.4,99,99,99,999,9999,-8.7,999,-12.2,99,99
2017,1,4,9,10,270 1,1.3,12.9,99,99,99,999,9999,-9.3,999,-13,99,99
2017,1,4,9,20,280 1,1.8,13.4,99,99,99,999,9999,-9.3,999,-13.3,99,99
2017,1,4,9,30,280 1,1.8,13.4,99,99,99,999,9999,-9.4,999,-13.4,99,99
2017,1,4,9,40,280 1,2.4,14.9,99,99,99,999,9999,-9.5,999,-13.4,99,99
2017,1,4,9,50,290,9.8,11.8,99,99,99,999,9999,-9.4,999,-13.5,99,99
2017,1,4,10,0,280 1,0.3,12.4,99,99,99,999,9999,-9.3,999,-13,99,99
2017,1,4,10,10,300 1,2.4,13.9,99,99,99,999,9999,-9.9,999,-14.3,99,99
2017,1,4,10,20,290 1,0.3,11.8,99,99,99,999,9999,-9.8,999,-14.1,99,99
2017,1,4,10,30,290 1,1.3,13.9,99,99,99,999,9999,-10,999,-14.8,99,99
2017,1,4,10,40,290,9.8,11.3,99,99,99,999,9999,-9.8,999,-14.1,99,99
2017,1,4,10,50,280 1,0.8,12.4,99,99,99,999,9999,-10.1,999,-14.8,99,99
2017,1,4,11,0,290 1,1.3,12.9,99,99,99,999,9999,-9.9,999,-14.6,99,99
2017,1,4,11,10,290 1,1.3,13.4,99,99,99,999,9999,-10,999,-14.8,99,99
2017,1,4,11,20,280 1,1.3,13.4,99,99,99,999,9999,-9.9,999,-14.5,99,99
2017,1,4,11,30,290 1,0.3,11.8,99,99,99,999,9999,-9.9,999,-14.6,99,99
2017,1,4,11,40,280,9.8,10.8,99,99,99,999,9999,-9.9,999,-14.6,99,99
2017,1,4,11,50,290 1,1.3,12.9,99,99,99,999,9999,-10,999,-14.4,99,99
2017,1,4,12,0,270,9.3,12.4,99,99,99,999,9999,-10,999,-14.4,99,99
2017,1,4,12,10,280 1,0.3,11.8,99,99,99,999,9999,-10.4,999,-15.1,99,99
2017,1,4,12,20,270,9.8,11.3,99,99,99,999,9999,-10.3,999,-14.5,99,99
2017,1,4,12,30,280 1,0.8,14.4,99,99,99,999,9999,-10.5,999,-14.9,99,99
2017,1,4,12,40,280 1,0.8,12.9,99,99,99,999,9999,-10.5,999,-14.7,99,99
2017,1,4,12,50,280 1,1.3,14.9,99,99,99,999,9999,-10.8,999,-15.2,99,99
2017,1,4,13,0,270 1,3.4,14.9,99,99,99,999,9999,-10.8,999,-14.9,99,99
2017,1,4,13,10,280 1,0.8,12.4,99,99,99,999,9999,-10.8,999,-15,99,99
2017,1,4,13,20,290 1,0.8,11.8,99,99,99,999,9999,-10.9,999,-14.9,99,99
2017,1,4,13,30,280 1,2.4,13.9,99,99,99,999,9999,-10.9,999,-14.9,99,99
2017,1,4,13,40,280 1,1.8,13.4,99,99,99,999,9999,-11,999,-15.1,99,99
2017,1,4,13,50,290 1,2.9,14.4,99,99,99,999,9999,-11.2,999,-15.2,99,99
2017,1,4,14,0,280 1,0.8,12.4,99,99,99,999,9999,-11,999,-14.9,99,99
2017,1,4,14,10,270 1,1.8,13.4,99,99,99,999,9999,-10.9,999,-14.6,99,99
2017,1,4,14,20,280 1,2.9,14.9,99,99,99,999,9999,-11.1,999,-15.3,99,99
2017,1,4,14,30,280 1,1.8,12.9,99,99,99,999,9999,-11.2,999,-15.5,99,99
2017,1,4,14,40,280,9.8,10.8,99,99,99,999,9999,-10.9,999,-15.2,99,99
2017,1,4,14,50,280 1,0.8,13.9,99,99,99,999,9999,-10.8,999,-14.8,99,99
2017,1,4,15,0,280 1,0.8,12.4,99,99,99,999,9999,-10.7,999,-14.8,99,99
2017,1,4,15,10,270 1,0.8,12.9,99,99,99,999,9999,-11.1,999,-15.7,99,99
2017,1,4,15,20,280 1,0.8,12.9,99,99,99,999,9999,-10.7,999,-15.3,99,99
2017,1,4,15,30,280,9.8,11.3,99,99,99,999,9999,-10.7,999,-15.4,99,99
2017,1,4,15,40,270 1,1.3,12.9,99,99,99,999,9999,-10.6,999,-15.5,99,99
2017,1,4,15,50,270 1,1.3,12.9,99,99,99,999,9999,-10.3,999,-14.9,99,99
2017,1,4,16,0,280 1,1.3,13.4,99,99,99,999,9999,-10.3,999,-15.4,99,99
2017,1,4,16,10,280 1,1.3,12.9,99,99,99,999,9999,-10.1,999,-15.4,99,99
2017,1,4,16,20,260,9.3,10.8,99,99,99,999,9999,-10.2,999,-15.5,99,99
2017,1,4,16,30,280 1,1.8,13.4,99,99,99,999,9999,-10,999,-15.1,99,99
2017,1,4,16,40,280 1,1.8,12.9,99,99,99,999,9999,-10,999,-15.7,99,99
2017,1,4,16,50,270 1,0.3,12.9,99,99,99,999,9999,-9.8,999,-15,99,99
2017,1,4,17,0,270 1,2.4,13.9,99,99,99,999,9999,-10,999,-15.9,99,99
2017,1,4,17,10,270,9.8,10.8,99,99,99,999,9999,-9.7,999,-15.1,99,99
2017,1,4,17,20,280 1,1.3,12.4,99,99,99,999,9999,-9.9,999,-15.9,99,99
2017,1,4,17,30,280 1,0.3,11.3,99,99,99,999,9999,-9.6,999,-15.6,99,99
2017,1,4,17,40,270,9.8,11.3,99,99,99,999,9999,-9.5,999,-15.5,99,99
2017,1,4,17,50,280,9.8,10.8,99,99,99,999,9999,-9.6,999,-16.2,99,99
2017,1,4,18,0,270 1,0.3,12.4,99,99,99,999,9999,-9.1,999,-15.1,99,99
2017,1,4,18,10,280,9.8,11.3,99,99,99,999,9999,-8.9,999,-15.3,99,99
2017,1,4,18,20,280 1,0.3,12.4,99,99,99,999,9999,-9.1,999,-15.9,99,99
2017,1,4,18,30,280 1,1.3,12.9,99,99,99,999,9999,-8.8,999,-15.6,99,99
2017,1,4,18,40,280,9.8,12.4,99,99,99,999,9999,-8.3,999,-14.6,99,99
2017,1,4,18,50,270 1,1.8,13.4,99,99,99,999,9999,-8.6,999,-15.7,99,99
2017,1,4,19,0,280 1,2.9,14.4,99,99,99,999,9999,-8.2,999,-15.2,99,99
2017,1,4,19,10,270 1,3.4,15.4,99,99,99,999,9999,-8.1,999,-15.5,99,99
2017,1,4,19,20,270 1,0.3,11.3,99,99,99,999,9999,-8,999,-15.5,99,99
2017,1,4,19,30,280 1,3.4,14.4,99,99,99,999,9999,-7.9,999,-15.6,99,99
2017,1,4,19,40,270 1,1.3,13.4,99,99,99,999,9999,-7.7,999,-15.1,99,99
2017,1,4,19,50,270 1,2.4,15.4,99,99,99,999,9999,-7.6,999,-15.3,99,99
2017,1,4,20,0,270 1,0.3,13.9,99,99,99,999,9999,-7.5,999,-14.9,99,99
2017,1,4,20,10,280 1,2.4,14.4,99,99,99,999,9999,-7.4,999,-14.8,99,99
2017,1,4,20,20,270 1,0.3,12.4,99,99,99,999,9999,-7.5,999,-15.5,99,99
2017,1,4,20,30,280 1,0.8,12.4,99,99,99,999,9999,-7.6,999,-16.7,99,99
2017,1,4,20,40,280 1,1.8,13.9,99,99,99,999,9999,-7.4,999,-16,99,99
2017,1,4,20,50,260 1,2.9,14.9,99,99,99,999,9999,-7.4,999,-15.6,99,99
2017,1,4,21,0,280 1,1.3,13.4,99,99,99,999,9999,-7.3,999,-15.7,99,99
2017,1,4,21,10,260 1,2.4,13.4,99,99,99,999,9999,-7.2,999,-15.5,99,99
2017,1,4,21,20,280 1,2.4,14.4,99,99,99,999,9999,-7.1,999,-15.8,99,99
2017,1,4,21,30,270 1,0.3,11.8,99,99,99,999,9999,-6.9,999,-15.2,99,99
2017,1,4,21,40,280 1,0.8,11.8,99,99,99,999,9999,-6.8,999,-15.4,99,99
2017,1,4,21,50,270 1,0.8,11.8,99,99,99,999,9999,-7,999,-15.7,99,99
2017,1,4,22,0,280 1,2.4,12.9,99,99,99,999,9999,-7.2,999,-16.5,99,99
2017,1,4,22,10,270 1,1.8,13.4,99,99,99,999,9999,-7.5,999,-17.5,99,99
2017,1,4,22,20,280 1,1.8,12.9,99,99,99,999,9999,-7.5,999,-17,99,99
2017,1,4,22,30,270 1,2.9,13.9,99,99,99,999,9999,-7.6,999,-16.5,99,99
2017,1,4,22,40,270 1,1.8,13.9,99,99,99,999,9999,-7.6,999,-16.1,99,99
2017,1,4,22,50,270 1,2.9,13.9,99,99,99,999,9999,-7.9,999,-16.3,99,99
2017,1,4,23,0,270 1,1.8,13.4,99,99,99,999,9999,-8,999,-16.6,99,99
2017,1,4,23,10,270 1,2.4,13.4,99,99,99,999,9999,-8.1,999,-16.1,99,99
2017,1,4,23,20,280 1,3.9,16,99,99,99,999,9999,-8.3,999,-16.5,99,99
2017,1,4,23,30,270 1,2.9,14.9,99,99,99,999,9999,-8.3,999,-15.9,99,99
2017,1,4,23,40,280 1,3.4,14.9,99,99,99,999,9999,-8.5,999,-16.1,99,99
2017,1,4,23,50,280 1,0.8,12.9,99,99,99,999,9999,-8.3,999,-15.1,99,99
2017,1,5,0,0,270 1,2.4,13.9,99,99,99,999,9999,-8.9,999,-16.4,99,99
2017,1,5,0,10,270 1,2.9,14.9,99,99,99,999,9999,-8.8,999,-15.6,99,99
2017,1,5,0,20,280 1,2.4,13.4,99,99,99,999,9999,-9,999,-16.2,99,99
2017,1,5,0,30,280 1,2.4,13.4,99,99,99,999,9999,-9.1,999,-16.2,99,99
2017,1,5,0,40,280 1,1.8,12.9,99,99,99,999,9999,-9.3,999,-16.1,99,99
2017,1,5,0,50,270,9.8,11.3,99,99,99,999,9999,-9.3,999,-16,99,99
2017,1,5,1,0,280 1,0.8,12.4,99,99,99,999,9999,-9.5,999,-16.4,99,99
2017,1,5,1,10,280 1,0.3,11.8,99,99,99,999,9999,-9.5,999,-16,99,99
2017,1,5,1,20,290 1,1.3,12.9,99,99,99,999,9999,-9.6,999,-16.8,99,99
2017,1,5,1,30,280,9.8,10.8,99,99,99,999,9999,-9.6,999,-16.2,99,99
2017,1,5,1,40,280,8.8,9.8,99,99,99,999,9999,-9.7,999,-16.3,99,99
2017,1,5,1,50,270 1,1.3,12.9,99,99,99,999,9999,-9.9,999,-16.6,99,99
