#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,11,11,4,0,290,2.6,3.1,99,99,99,999,9999,2.5,999,999,99,99
2008,11,11,5,0,290,2.6,3.6,99,99,99,999,9999,2.6,999,999,99,99
2008,11,11,16,0,150,9.8,11.8,99,99,99,999,9999,2.3,999,999,99,99
2008,11,11,17,0,150,7.7,10.3,99,99,99,999,9999,2.5,999,999,99,99
2008,11,11,19,0,170,7.2,9.8,99,99,99,999,9999,3.2,999,999,99,99
2008,11,11,20,0,160,6.2,7.7,99,99,99,999,9999,3.5,999,999,99,99
2008,11,11,21,0,150,6.7,9.3,99,99,99,999,9999,3.1,999,999,99,99
2008,11,11,22,0,130,8.8,9.8,99,99,99,999,9999,3.2,999,999,99,99
2008,11,11,23,0,130,9.3,11.3,99,99,99,999,9999,3.8,999,999,99,99
2008,11,12,0,0,130,10.8,12.4,99,99,99,999,9999,3.5,999,999,99,99
2008,11,12,1,0,120,10.8,12.4,99,99,99,999,9999,3.5,999,999,99,99
2008,11,12,2,0,120,10.8,12.4,99,99,99,999,9999,3.8,999,999,99,99
2008,11,12,3,0,140,12.9,14.4,99,99,99,999,9999,4.1,999,999,99,99
2008,11,12,4,0,140,11.8,14.9,99,99,99,999,9999,4,999,999,99,99
2008,11,12,5,0,150,10.8,13.4,99,99,99,999,9999,4.4,999,999,99,99
2008,11,12,6,0,150,10.8,14.4,99,99,99,999,9999,4.6,999,999,99,99
2008,11,12,7,0,150,11.3,15.4,99,99,99,999,9999,4.8,999,999,99,99
2008,11,12,8,0,150,10.3,12.4,99,99,99,999,9999,5.1,999,999,99,99
2008,11,12,9,0,160,9.8,12.9,99,99,99,999,9999,5.3,999,999,99,99
2008,11,12,10,0,160,10.3,12.9,99,99,99,999,9999,5.6,999,999,99,99
2008,11,12,11,0,150,10.8,12.9,99,99,99,999,9999,5.8,999,999,99,99
2008,11,12,12,0,160,11.3,13.9,99,99,99,999,9999,5.9,999,999,99,99
2008,11,12,13,0,160,11.8,14.4,99,99,99,999,9999,6.1,999,999,99,99
2008,11,12,14,0,170,11.3,13.4,99,99,99,999,9999,6.2,999,999,99,99
2008,11,12,15,0,170,10.3,13.4,99,99,99,999,9999,6.3,999,999,99,99
2008,11,12,16,0,170,11.3,12.4,99,99,99,999,9999,7,999,999,99,99
2008,11,12,17,0,180,9.3,10.3,99,99,99,999,9999,7.3,999,999,99,99
2008,11,12,18,0,170,8.2,8.8,99,99,99,999,9999,7.6,999,999,99,99
2008,11,12,19,0,170,8.8,9.8,99,99,99,999,9999,7.5,999,999,99,99
2008,11,12,20,0,180,7.7,8.8,99,99,99,999,9999,8.4,999,999,99,99
2008,11,12,21,0,180,8.2,9.3,99,99,99,999,9999,8.4,999,999,99,99
2008,11,13,0,0,180,8.2,9.3,99,99,99,999,9999,9,999,999,99,99
2008,11,13,1,0,190,6.2,6.7,99,99,99,999,9999,8.9,999,999,99,99
2008,11,13,2,0,190,5.7,6.2,99,99,99,999,9999,8.8,999,999,99,99
2008,11,13,3,0,180,5.1,5.7,99,99,99,999,9999,8.8,999,999,99,99
2008,11,13,4,0,180,6.2,7.2,99,99,99,999,9999,8.8,999,999,99,99
2008,11,13,5,0,210,6.2,7.2,99,99,99,999,9999,8.8,999,999,99,99
2008,11,13,6,0,210,7.7,9.3,99,99,99,999,9999,8.7,999,999,99,99
2008,11,13,7,0,200,6.2,6.7,99,99,99,999,9999,8.6,999,999,99,99
2008,11,13,8,0,210,6.7,7.7,99,99,99,999,9999,8.7,999,999,99,99
2008,11,13,9,0,220,5.1,6.7,99,99,99,999,9999,8.8,999,999,99,99
2008,11,13,10,0,240,6.7,9.3,99,99,99,999,9999,9.5,999,999,99,99
2008,11,13,11,0,210,6.2,7.7,99,99,99,999,9999,9.2,999,999,99,99
2008,11,13,12,0,210,9.3,14.4,99,99,99,999,9999,9,999,999,99,99
2008,11,13,13,0,200,10.8,13.9,99,99,99,999,9999,8,999,999,99,99
2008,11,13,14,0,210,9.8,11.8,99,99,99,999,9999,7.1,999,999,99,99
2008,11,13,15,0,230,9.3,12.9,99,99,99,999,9999,7,999,999,99,99
2008,11,13,16,0,210,10.8,12.9,99,99,99,999,9999,7.2,999,999,99,99
2008,11,13,17,0,200,13.4,16.5,99,99,99,999,9999,8.1,999,999,99,99
2008,11,13,18,0,200,13.4,15.4,99,99,99,999,9999,9.4,999,999,99,99
2008,11,13,19,0,180,13.9,17,99,99,99,999,9999,10.1,999,999,99,99
2008,11,13,20,0,180,14.4,16,99,99,99,999,9999,11,999,999,99,99
2008,11,13,21,0,180,14.4,16.5,99,99,99,999,9999,11.5,999,999,99,99
2008,11,13,22,0,190,17,19.6,99,99,99,999,9999,11.8,999,999,99,99
2008,11,13,23,0,190,16,19.6,99,99,99,999,9999,11.3,999,999,99,99
2008,11,14,1,0,190,14.9,17,99,99,99,999,9999,11.2,999,999,99,99
2008,11,14,2,0,190,15.4,18.5,99,99,99,999,9999,11.2,999,999,99,99
2008,11,14,3,0,190,11.3,13.4,99,99,99,999,9999,11.2,999,999,99,99
2008,11,14,4,0,190,13.4,15.4,99,99,99,999,9999,11,999,999,99,99
2008,11,14,5,0,200,12.4,14.9,99,99,99,999,9999,10.9,999,999,99,99
2008,11,14,6,0,200,12.9,14.9,99,99,99,999,9999,10.8,999,999,99,99
2008,11,14,7,0,200,13.4,17.5,99,99,99,999,9999,10.4,999,999,99,99
2008,11,14,8,0,200,11.3,13.4,99,99,99,999,9999,10.5,999,999,99,99
2008,11,14,9,0,200,11.3,13.9,99,99,99,999,9999,10.2,999,999,99,99
2008,11,14,10,0,200,10.3,12.4,99,99,99,999,9999,10.1,999,999,99,99
2008,11,14,11,0,210,7.2,9.3,99,99,99,999,9999,10,999,999,99,99
2008,11,14,12,0,220,5.7,7.2,99,99,99,999,9999,10.4,999,999,99,99
2008,11,14,13,0,250,3.1,3.6,99,99,99,999,9999,10.4,999,999,99,99
2008,11,14,14,0,280,3.6,4.1,99,99,99,999,9999,10.4,999,999,99,99
2008,11,14,15,0,300,2.1,2.6,99,99,99,999,9999,10.3,999,999,99,99
2008,11,14,16,0,340,3.1,3.6,99,99,99,999,9999,10,999,999,99,99
2008,11,14,17,0,10,2.6,2.6,99,99,99,999,9999,9.5,999,999,99,99
2008,11,14,18,0,340,6.7,8.8,99,99,99,999,9999,9.1,999,999,99,99
2008,11,14,19,0,360,6.2,7.2,99,99,99,999,9999,8.5,999,999,99,99
2008,11,14,20,0,360,7.2,8.2,99,99,99,999,9999,8.3,999,999,99,99
2008,11,14,21,0,360,6.2,6.7,99,99,99,999,9999,8.2,999,999,99,99
2008,11,14,22,0,360,5.1,5.7,99,99,99,999,9999,8.2,999,999,99,99
2008,11,15,2,0,350,9.3,10.3,99,99,99,999,9999,7.4,999,999,99,99
2008,11,15,3,0,340,10.3,11.3,99,99,99,999,9999,6.6,999,999,99,99
2008,11,15,4,0,340,10.3,12.4,99,99,99,999,9999,6.5,999,999,99,99
2008,11,15,5,0,350,10.8,12.4,99,99,99,999,9999,6.5,999,999,99,99
2008,11,15,6,0,350,10.3,12.9,99,99,99,999,9999,6.8,999,999,99,99
2008,11,15,7,0,340,10.3,12.9,99,99,99,999,9999,6.4,999,999,99,99
2008,11,15,8,0,350,12.4,14.9,99,99,99,999,9999,6.6,999,999,99,99
2008,11,15,9,0,350,11.8,13.9,99,99,99,999,9999,6.5,999,999,99,99
2008,11,15,10,0,350,13.4,16.5,99,99,99,999,9999,6.1,999,999,99,99
2008,11,15,11,0,340,14.4,17,99,99,99,999,9999,5.9,999,999,99,99
2008,11,15,12,0,340,14.9,17,99,99,99,999,9999,5.6,999,999,99,99
2008,11,15,13,0,340,14.9,17.5,99,99,99,999,9999,5.4,999,999,99,99
2008,11,15,14,0,330,14.4,17,99,99,99,999,9999,4.9,999,999,99,99
2008,11,15,15,0,340,16.5,19.6,99,99,99,999,9999,4.7,999,999,99,99
2008,11,15,16,0,330,15.4,18,99,99,99,999,9999,4.7,999,999,99,99
2008,11,15,17,0,330,14.9,17,99,99,99,999,9999,4.3,999,999,99,99
2008,11,15,18,0,330,13.9,16.5,99,99,99,999,9999,4.2,999,999,99,99
2008,11,15,20,0,330,11.8,13.4,99,99,99,999,9999,3.7,999,999,99,99
2008,11,15,21,0,320,10.3,13.4,99,99,99,999,9999,3.7,999,999,99,99
2008,11,15,22,0,320,10.3,12.4,99,99,99,999,9999,3.4,999,999,99,99
2008,11,15,23,0,300,9.3,11.3,99,99,99,999,9999,3.3,999,999,99,99
2008,11,16,0,0,310,10.3,12.9,99,99,99,999,9999,3.2,999,999,99,99
2008,11,16,1,0,300,9.3,12.4,99,99,99,999,9999,3.4,999,999,99,99
2008,11,16,2,0,290,8.8,11.3,99,99,99,999,9999,3.1,999,999,99,99
2008,11,16,3,0,290,9.3,10.8,99,99,99,999,9999,3,999,999,99,99
2008,11,16,4,0,290,8.8,10.8,99,99,99,999,9999,2.8,999,999,99,99
2008,11,16,5,0,290,9.8,12.4,99,99,99,999,9999,2.5,999,999,99,99
2008,11,16,6,0,280,10.3,12.4,99,99,99,999,9999,2.4,999,999,99,99
2008,11,16,7,0,290,9.8,11.8,99,99,99,999,9999,1.9,999,999,99,99
2008,11,16,8,0,280,9.3,11.8,99,99,99,999,9999,1.7,999,999,99,99
2008,11,16,9,0,270,10.8,13.4,99,99,99,999,9999,1.7,999,999,99,99
2008,11,16,10,0,280,8.2,10.8,99,99,99,999,9999,1.1,999,999,99,99
2008,11,16,11,0,260,7.7,9.8,99,99,99,999,9999,0.5,999,999,99,99
2008,11,16,12,0,260,7.7,9.8,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,16,13,0,240,7.7,10.3,99,99,99,999,9999,-1,999,999,99,99
2008,11,16,14,0,260,9.8,12.4,99,99,99,999,9999,-1.5,999,999,99,99
2008,11,16,15,0,260,9.3,10.8,99,99,99,999,9999,-1.1,999,999,99,99
2008,11,16,16,0,260,8.8,12.4,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,16,17,0,270,9.3,12.4,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,16,18,0,260,9.8,12.4,99,99,99,999,9999,0.1,999,999,99,99
2008,11,16,19,0,280,10.3,12.9,99,99,99,999,9999,1.1,999,999,99,99
2008,11,16,20,0,260,10.8,13.4,99,99,99,999,9999,1.3,999,999,99,99
2008,11,16,21,0,270,7.2,10.3,99,99,99,999,9999,1.5,999,999,99,99
2008,11,16,22,0,260,9.3,11.3,99,99,99,999,9999,1.7,999,999,99,99
2008,11,16,23,0,270,7.2,8.2,99,99,99,999,9999,1.8,999,999,99,99
2008,11,17,1,0,300,5.7,6.7,99,99,99,999,9999,0.9,999,999,99,99
2008,11,17,2,0,300,5.7,7.2,99,99,99,999,9999,0.9,999,999,99,99
2008,11,17,3,0,310,6.2,8.2,99,99,99,999,9999,1,999,999,99,99
2008,11,17,4,0,310,7.2,8.2,99,99,99,999,9999,1.2,999,999,99,99
2008,11,17,5,0,320,8.8,11.3,99,99,99,999,9999,1.2,999,999,99,99
2008,11,17,6,0,310,8.8,11.3,99,99,99,999,9999,0.7,999,999,99,99
2008,11,17,7,0,300,8.8,10.3,99,99,99,999,9999,0.4,999,999,99,99
2008,11,17,8,0,310,11.3,13.9,99,99,99,999,9999,0.6,999,999,99,99
2008,11,17,9,0,310,9.8,11.8,99,99,99,999,9999,0.6,999,999,99,99
2008,11,17,10,0,310,10.3,12.4,99,99,99,999,9999,0.2,999,999,99,99
2008,11,17,11,0,300,10.3,12.4,99,99,99,999,9999,-0.1,999,999,99,99
2008,11,17,12,0,300,9.3,11.3,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,17,13,0,310,11.3,13.4,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,17,15,0,300,10.3,12.4,99,99,99,999,9999,-0.9,999,999,99,99
2008,11,17,16,0,290,9.8,11.8,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,17,17,0,300,8.2,10.3,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,17,18,0,310,6.7,9.3,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,17,19,0,310,8.8,10.8,99,99,99,999,9999,0.5,999,999,99,99
2008,11,17,20,0,310,9.3,11.3,99,99,99,999,9999,0.7,999,999,99,99
2008,11,17,21,0,290,11.8,13.4,99,99,99,999,9999,0.7,999,999,99,99
2008,11,17,22,0,300,9.8,11.8,99,99,99,999,9999,1.2,999,999,99,99
2008,11,18,0,0,320,16,18,99,99,99,999,9999,-2.5,999,999,99,99
2008,11,18,1,0,310,10.8,12.9,99,99,99,999,9999,-1,999,999,99,99
2008,11,18,2,0,320,12.4,14.9,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,18,3,0,320,13.4,17,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,18,4,0,310,12.4,16,99,99,99,999,9999,-1.7,999,999,99,99
2008,11,18,5,0,320,12.9,16,99,99,99,999,9999,-2,999,999,99,99
2008,11,18,6,0,310,12.4,15.4,99,99,99,999,9999,-2.2,999,999,99,99
2008,11,18,7,0,320,13.4,15.4,99,99,99,999,9999,-2.7,999,999,99,99
2008,11,18,8,0,310,11.3,13.4,99,99,99,999,9999,-2.9,999,999,99,99
2008,11,18,9,0,320,11.3,13.9,99,99,99,999,9999,-2.9,999,999,99,99
2008,11,18,10,0,310,9.8,11.3,99,99,99,999,9999,-3.7,999,999,99,99
2008,11,18,11,0,310,9.8,11.3,99,99,99,999,9999,-3.5,999,999,99,99
2008,11,18,12,0,320,9.8,11.8,99,99,99,999,9999,-3.6,999,999,99,99
2008,11,18,13,0,310,8.8,10.3,99,99,99,999,9999,-4.2,999,999,99,99
2008,11,18,14,0,310,8.2,9.8,99,99,99,999,9999,-4.5,999,999,99,99
2008,11,18,15,0,310,7.7,10.8,99,99,99,999,9999,-3.8,999,999,99,99
2008,11,18,16,0,310,7.7,8.8,99,99,99,999,9999,-3.2,999,999,99,99
2008,11,18,17,0,310,6.2,8.2,99,99,99,999,9999,-2.2,999,999,99,99
2008,11,18,18,0,330,5.7,7.2,99,99,99,999,9999,-1,999,999,99,99
2008,11,18,19,0,340,7.2,8.8,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,18,20,0,340,6.2,7.2,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,18,21,0,360,4.1,5.1,99,99,99,999,9999,0,999,999,99,99
2008,11,18,22,0,350,3.1,4.6,99,99,99,999,9999,0.2,999,999,99,99
2008,11,18,23,0,30,2.1,2.6,99,99,99,999,9999,0.1,999,999,99,99
2008,11,19,0,0,130,1,1.5,99,99,99,999,9999,0,999,999,99,99
2008,11,19,1,0,220,5.7,6.7,99,99,99,999,9999,0.4,999,999,99,99
2008,11,19,2,0,250,4.6,6.2,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,19,3,0,210,6.2,7.2,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,19,4,0,210,6.2,7.2,99,99,99,999,9999,-0.6,999,999,99,99
2008,11,19,5,0,200,7.2,8.8,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,19,6,0,190,7.7,9.3,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,19,7,0,190,8.8,10.3,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,19,9,0,190,12.4,14.4,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,19,10,0,190,11.3,13.9,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,19,11,0,190,13.4,16,99,99,99,999,9999,-0.6,999,999,99,99
2008,11,19,12,0,180,13.9,16,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,19,13,0,180,13.9,16,99,99,99,999,9999,0,999,999,99,99
2008,11,19,14,0,180,14.9,17,99,99,99,999,9999,0.3,999,999,99,99
2008,11,19,15,0,190,12.9,15.4,99,99,99,999,9999,0.7,999,999,99,99
2008,11,19,16,0,190,13.9,17.5,99,99,99,999,9999,1.4,999,999,99,99
2008,11,19,17,0,200,10.8,13.4,99,99,99,999,9999,2.5,999,999,99,99
2008,11,19,18,0,220,7.2,9.8,99,99,99,999,9999,3.7,999,999,99,99
2008,11,19,19,0,230,8.2,11.3,99,99,99,999,9999,4.4,999,999,99,99
2008,11,19,20,0,240,6.7,8.2,99,99,99,999,9999,5,999,999,99,99
2008,11,19,21,0,260,8.8,10.8,99,99,99,999,9999,5.8,999,999,99,99
2008,11,19,22,0,260,7.7,9.3,99,99,99,999,9999,6.4,999,999,99,99
2008,11,19,23,0,300,9.3,10.3,99,99,99,999,9999,6.2,999,999,99,99
2008,11,20,1,0,330,12.9,14.9,99,99,99,999,9999,4.8,999,999,99,99
2008,11,20,2,0,330,12.9,16,99,99,99,999,9999,4.1,999,999,99,99
2008,11,20,3,0,330,15.4,17.5,99,99,99,999,9999,3.2,999,999,99,99
2008,11,20,4,0,330,12.9,16,99,99,99,999,9999,3.1,999,999,99,99
2008,11,20,5,0,330,14.9,17.5,99,99,99,999,9999,3.1,999,999,99,99
2008,11,20,6,0,320,12.4,13.9,99,99,99,999,9999,2.8,999,999,99,99
2008,11,20,7,0,340,16,18.5,99,99,99,999,9999,2.1,999,999,99,99
2008,11,20,8,0,330,14.9,17,99,99,99,999,9999,1.8,999,999,99,99
2008,11,20,9,0,330,13.9,16,99,99,99,999,9999,1.4,999,999,99,99
2008,11,20,10,0,340,13.9,16.5,99,99,99,999,9999,0.7,999,999,99,99
2008,11,20,11,0,320,11.3,13.9,99,99,99,999,9999,0.3,999,999,99,99
2008,11,20,12,0,320,11.3,13.9,99,99,99,999,9999,-0.1,999,999,99,99
2008,11,20,13,0,310,10.8,12.9,99,99,99,999,9999,-0.4,999,999,99,99
2008,11,20,14,0,310,11.3,13.4,99,99,99,999,9999,-0.4,999,999,99,99
2008,11,20,15,0,310,9.8,12.4,99,99,99,999,9999,-0.6,999,999,99,99
2008,11,20,16,0,310,10.3,12.4,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,20,17,0,300,10.8,12.4,99,99,99,999,9999,-1,999,999,99,99
2008,11,20,18,0,300,10.3,12.4,99,99,99,999,9999,-1.4,999,999,99,99
2008,11,20,19,0,320,9.8,12.9,99,99,99,999,9999,-0.9,999,999,99,99
2008,11,20,20,0,310,10.3,12.9,99,99,99,999,9999,-1,999,999,99,99
2008,11,20,21,0,320,10.8,12.9,99,99,99,999,9999,-1,999,999,99,99
2008,11,20,22,0,310,11.3,12.9,99,99,99,999,9999,-1.4,999,999,99,99
2008,11,20,23,0,320,11.8,14.9,99,99,99,999,9999,-1.4,999,999,99,99
2008,11,21,0,0,320,12.4,14.9,99,99,99,999,9999,-1.5,999,999,99,99
2008,11,21,1,0,310,13.9,16,99,99,99,999,9999,-1.9,999,999,99,99
2008,11,21,2,0,310,12.9,14.9,99,99,99,999,9999,-2.5,999,999,99,99
2008,11,21,3,0,310,13.4,16,99,99,99,999,9999,-2.9,999,999,99,99
2008,11,21,4,0,310,13.4,14.4,99,99,99,999,9999,-3.7,999,999,99,99
2008,11,21,5,0,310,12.4,15.4,99,99,99,999,9999,-4.1,999,999,99,99
2008,11,21,6,0,310,13.4,17,99,99,99,999,9999,-4.6,999,999,99,99
2008,11,21,7,0,310,12.4,15.4,99,99,99,999,9999,-4.9,999,999,99,99
2008,11,21,9,0,300,11.8,14.9,99,99,99,999,9999,-5.7,999,999,99,99
2008,11,21,10,0,310,12.4,15.4,99,99,99,999,9999,-6.2,999,999,99,99
2008,11,21,11,0,320,11.3,13.9,99,99,99,999,9999,-6.5,999,999,99,99
2008,11,21,12,0,300,10.3,12.4,99,99,99,999,9999,-6.7,999,999,99,99
2008,11,21,13,0,310,9.3,11.3,99,99,99,999,9999,-6.9,999,999,99,99
2008,11,21,14,0,310,8.8,10.3,99,99,99,999,9999,-6.9,999,999,99,99
2008,11,21,15,0,310,6.2,7.7,99,99,99,999,9999,-6.5,999,999,99,99
2008,11,21,16,0,310,5.7,7.7,99,99,99,999,9999,-5.8,999,999,99,99
2008,11,21,17,0,310,4.1,5.7,99,99,99,999,9999,-5,999,999,99,99
2008,11,21,18,0,300,5.7,7.2,99,99,99,999,9999,-4,999,999,99,99
2008,11,21,19,0,270,7.2,8.8,99,99,99,999,9999,-3.5,999,999,99,99
2008,11,21,20,0,290,6.2,7.2,99,99,99,999,9999,-3.1,999,999,99,99
2008,11,21,21,0,250,6.7,9.8,99,99,99,999,9999,-2.6,999,999,99,99
2008,11,21,22,0,270,8.2,9.8,99,99,99,999,9999,-2.3,999,999,99,99
2008,11,21,23,0,270,9.3,11.3,99,99,99,999,9999,-2.4,999,999,99,99
2008,11,22,0,0,260,8.8,10.8,99,99,99,999,9999,-2.8,999,999,99,99
2008,11,22,1,0,260,8.8,10.3,99,99,99,999,9999,-2.9,999,999,99,99
2008,11,22,2,0,270,6.7,8.8,99,99,99,999,9999,-3.2,999,999,99,99
2008,11,22,3,0,270,7.2,8.8,99,99,99,999,9999,-3.6,999,999,99,99
2008,11,22,4,0,270,7.7,9.8,99,99,99,999,9999,-3.8,999,999,99,99
2008,11,22,5,0,270,7.7,9.3,99,99,99,999,9999,-4,999,999,99,99
2008,11,22,6,0,270,6.7,8.2,99,99,99,999,9999,-4.1,999,999,99,99
2008,11,22,7,0,270,6.2,7.7,99,99,99,999,9999,-4.1,999,999,99,99
2008,11,22,8,0,270,4.6,6.2,99,99,99,999,9999,-4.3,999,999,99,99
2008,11,22,9,0,260,5.1,6.7,99,99,99,999,9999,-4.4,999,999,99,99
2008,11,22,10,0,260,4.1,5.7,99,99,99,999,9999,-4.4,999,999,99,99
2008,11,22,11,0,250,6.2,7.7,99,99,99,999,9999,-4.2,999,999,99,99
2008,11,22,12,0,190,5.1,6.2,99,99,99,999,9999,-3.8,999,999,99,99
2008,11,22,13,0,180,5.7,7.2,99,99,99,999,9999,-4,999,999,99,99
2008,11,22,14,0,190,5.7,6.7,99,99,99,999,9999,-3.9,999,999,99,99
2008,11,22,15,0,190,6.2,7.7,99,99,99,999,9999,-3.6,999,999,99,99
2008,11,22,16,0,190,6.2,7.2,99,99,99,999,9999,-3.2,999,999,99,99
2008,11,22,17,0,200,7.2,8.2,99,99,99,999,9999,-2.6,999,999,99,99
2008,11,22,18,0,180,6.2,7.7,99,99,99,999,9999,-2.1,999,999,99,99
2008,11,22,19,0,180,6.2,8.2,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,22,20,0,170,5.1,7.2,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,22,21,0,180,7.2,8.8,99,99,99,999,9999,-0.4,999,999,99,99
2008,11,22,22,0,180,7.2,8.8,99,99,99,999,9999,-0.1,999,999,99,99
2008,11,22,23,0,190,7.7,9.3,99,99,99,999,9999,0.2,999,999,99,99
2008,11,23,0,0,190,8.8,10.8,99,99,99,999,9999,-0.1,999,999,99,99
2008,11,23,1,0,180,8.8,9.8,99,99,99,999,9999,-0.3,999,999,99,99
2008,11,23,2,0,190,8.2,9.8,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,23,3,0,190,9.3,11.8,99,99,99,999,9999,-0.8,999,999,99,99
2008,11,23,4,0,190,9.3,11.3,99,99,99,999,9999,-1,999,999,99,99
2008,11,23,5,0,190,8.8,10.3,99,99,99,999,9999,-1.2,999,999,99,99
2008,11,23,7,0,200,7.7,8.8,99,99,99,999,9999,-1.8,999,999,99,99
2008,11,23,8,0,190,7.2,8.2,99,99,99,999,9999,-1.8,999,999,99,99
2008,11,23,9,0,190,7.7,8.8,99,99,99,999,9999,-2.1,999,999,99,99
2008,11,23,10,0,190,6.2,7.2,99,99,99,999,9999,-2.2,999,999,99,99
2008,11,23,11,0,180,5.7,7.2,99,99,99,999,9999,-2,999,999,99,99
2008,11,23,12,0,190,8.2,9.8,99,99,99,999,9999,-2.7,999,999,99,99
2008,11,23,14,0,190,7.2,8.8,99,99,99,999,9999,-2.6,999,999,99,99
2008,11,23,15,0,190,7.2,8.2,99,99,99,999,9999,-1.9,999,999,99,99
2008,11,23,16,0,180,6.7,7.7,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,23,17,0,180,8.8,9.8,99,99,99,999,9999,1.2,999,999,99,99
2008,11,23,18,0,190,7.7,8.8,99,99,99,999,9999,2.3,999,999,99,99
2008,11,23,19,0,190,9.3,10.8,99,99,99,999,9999,3.6,999,999,99,99
2008,11,23,20,0,180,9.3,10.3,99,99,99,999,9999,4.5,999,999,99,99
2008,11,23,21,0,180,8.8,10.3,99,99,99,999,9999,5.1,999,999,99,99
2008,11,23,22,0,190,9.8,11.3,99,99,99,999,9999,6.1,999,999,99,99
2008,11,23,23,0,180,8.2,9.3,99,99,99,999,9999,5.9,999,999,99,99
2008,11,24,0,0,180,8.8,9.8,99,99,99,999,9999,5.8,999,999,99,99
2008,11,24,1,0,190,9.8,11.3,99,99,99,999,9999,5.4,999,999,99,99
2008,11,24,2,0,190,10.3,12.4,99,99,99,999,9999,4.8,999,999,99,99
2008,11,24,3,0,190,11.3,13.4,99,99,99,999,9999,4.6,999,999,99,99
2008,11,24,4,0,190,11.8,13.9,99,99,99,999,9999,4.3,999,999,99,99
2008,11,24,5,0,200,10.8,12.4,99,99,99,999,9999,4,999,999,99,99
2008,11,24,6,0,200,8.2,9.8,99,99,99,999,9999,3.7,999,999,99,99
2008,11,24,7,0,190,5.1,6.2,99,99,99,999,9999,3,999,999,99,99
2008,11,24,8,0,170,6.2,7.2,99,99,99,999,9999,3,999,999,99,99
2008,11,24,9,0,180,4.6,5.7,99,99,99,999,9999,2.9,999,999,99,99
2008,11,24,10,0,200,5.7,6.7,99,99,99,999,9999,2.8,999,999,99,99
2008,11,24,11,0,270,2.1,2.6,99,99,99,999,9999,2.1,999,999,99,99
2008,11,24,12,0,240,2.1,2.6,99,99,99,999,9999,1.5,999,999,99,99
2008,11,24,13,0,270,6.2,7.2,99,99,99,999,9999,1.3,999,999,99,99
2008,11,24,14,0,290,5.7,7.2,99,99,99,999,9999,1.1,999,999,99,99
2008,11,24,15,0,300,7.7,9.3,99,99,99,999,9999,1.1,999,999,99,99
2008,11,24,16,0,310,8.8,10.3,99,99,99,999,9999,1.6,999,999,99,99
2008,11,24,17,0,290,8.8,10.3,99,99,99,999,9999,1.9,999,999,99,99
2008,11,24,18,0,300,8.8,9.8,99,99,99,999,9999,2.1,999,999,99,99
2008,11,24,19,0,280,9.8,12.4,99,99,99,999,9999,1.9,999,999,99,99
2008,11,24,20,0,280,10.3,12.9,99,99,99,999,9999,1.6,999,999,99,99
2008,11,24,21,0,280,9.3,11.8,99,99,99,999,9999,2.2,999,999,99,99
2008,11,24,22,0,290,8.8,11.3,99,99,99,999,9999,2.8,999,999,99,99
2008,11,24,23,0,280,9.3,11.8,99,99,99,999,9999,3.1,999,999,99,99
2008,11,25,0,0,270,8.2,10.3,99,99,99,999,9999,3.2,999,999,99,99
2008,11,25,1,0,290,9.8,12.4,99,99,99,999,9999,3.2,999,999,99,99
2008,11,25,2,0,290,10.3,12.9,99,99,99,999,9999,2.9,999,999,99,99
2008,11,25,3,0,300,10.3,11.8,99,99,99,999,9999,1,999,999,99,99
2008,11,25,4,0,310,11.8,13.9,99,99,99,999,9999,1,999,999,99,99
2008,11,25,5,0,310,10.8,13.4,99,99,99,999,9999,1,999,999,99,99
2008,11,25,6,0,310,9.8,11.3,99,99,99,999,9999,0.8,999,999,99,99
2008,11,25,7,0,310,9.8,11.3,99,99,99,999,9999,0.5,999,999,99,99
2008,11,25,8,0,300,9.8,11.8,99,99,99,999,9999,0.3,999,999,99,99
