"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-25","12.75",,,"0.22","0.0","0.0","56","70","45","  270","  280",,"28.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-26","13.20",,,"0.00","0.0","0.0","52","57","40","   40","   40",,"23.0","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-27","16.55",,,"0.03","0.0","0.0","47","60","42","  110","  100",,"25.9","33.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-28","16.11",,,"0.61","0.0","0.0","50","55","45","  110","  110",,"28.0","35.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-29","7.83",,,"0.61","0.0","0.0","52","59","47","  200","  210",,"25.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-04-30","10.51",,,"0.01","0.0","0.0","50","53","43","  250","  220",,"19.9","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-01","13.42",,,"0.09","0.0","0.0","45","49","42","  240","  260",,"23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-02","11.41",,,"0.00","0.0","0.0","48","53","46","  240","  230",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-03","14.76",,,"0.00","0.0","0.0","55","67","46","  280","  290",,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-04","10.07",,,"0.00","0.0","0.0","55","58","44","  100","  280",,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-05","13.20",,,"0.05","0.0","0.0","49","55","43","   40","   40",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-06","13.65",,,"0.00","0.0","0.0","50","63","41","   70","  100",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-07","8.95",,,"0.00","0.0","0.0","59","78","48","   40","   30",,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-08","14.32",,,"0.10","0.0","0.0","69","89","51","  220","  210",,"38.9","49.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-09","16.11",,,"1.03","0.0","0.0","71","73","54","  240","  240",,"28.0","36.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-10","6.93",,,"0.00","0.0","0.0","62","77","47","  280","  270",,"18.1","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-11","8.95",,,"0.12","0.0","0.0","67","81","52","  150","  180",,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-12","12.08",,,"2.09","0.0","0.0","72","84","64","  250","  250",,"49.0","55.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-13","12.30",,,"0.12","0.0","0.0","65","67","52","  280","  260",,"19.9","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-14","12.08",,,"0.02","0.0","0.0","53","56","44","   40","   40",,"21.0","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-15","13.65",,,"0.19","0.0","0.0","47","55","40","  350","  360",,"23.9","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-16","8.05",,,"0.10","0.0","0.0","41","46","37","   30","   70",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-17","8.50",,,"0.00","0.0","0.0","48","60","39","  240","  240",,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-18","10.51",,,"0.00","0.0","0.0","56","69","47","  250","  250",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-19","13.42",,,"0.00","0.0","0.0","59","69","45","  150","  150",,"30.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-20","11.18",,,"0.82","0.0","0.0","71","85","62","  180","  180",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-21","7.61",,,"0.01","0.0","0.0","75","86","63","  280","  280",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-22","6.71",,,"0.00","0.0","0.0","67","70","53","   90","   10",,"14.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-23","6.49",,,"0.00","0.0","0.0","59","69","48","   50","   50",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-24","5.14",,,"0.00","0.0","0.0","60","74","47","   80","   60",,"12.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-25","4.92",,,"0.00","0.0","0.0","66","83","50","   90","  250",,"13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-26","7.61",,,"0.00","0.0","0.0","74","87","61","  180","  180",,"23.9","31.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-27","10.07",,,"0.21","0.0","0.0","75","85","58","   20","   10",,"21.9","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-28","9.40",,,"0.03","0.0","0.0","64","71","56","   40","   40",,"19.9","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-29","8.95",,,"0.00","0.0","0.0","63","76","54","   50","   50",,"18.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-30","6.93",,,"0.00","0.0","0.0","65","79","53","   50","   60",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-05-31","8.05",,,"0.00","0.0","0.0","71","88","54","  100","   90",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-01","12.97",,,"0.00","0.0","0.0","75","90","63","  180","  210",,"29.1","36.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-02","14.54",,,"0.14","0.0","0.0","76","83","68","  240","  250",,"35.1","47.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-03","9.84",,,"0.00","0.0","0.0","75","81","66","  300","  330",,"23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-04","9.40",,,"0.19","0.0","0.0","66","70","55","   50","  110",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-05","6.04",,,"0.00","0.0","0.0","63","76","52","   90","  190",,"13.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-06","4.92",,,"0.00","0.0","0.0","67","81","49","  110","   80",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-07","7.61",,,"0.08","0.0","0.0","71","84","57","  320","  350",,"19.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-08","14.09",,,"0.23","0.0","0.0","65","72","54","   20","   20",,"23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-09","8.50",,,"0.00","0.0","0.0","65","78","55","   40","   40",,"16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-10","10.29",,,"1.26","0.0","0.0","60","66","56","   50","   30",,"21.0","25.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-11","7.38",,,"0.52","0.0","0.0","60","67","57","   40","   40",,"16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-12","10.07",,,"0.00","0.0","0.0","68","79","58","  270","  280",,"23.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-13","9.84",,,"0.00","0.0","0.0","66","75","55","  320","  320",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-14","8.28",,,"0.00","0.0","0.0","66","79","52","  170","  150",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-15","15.66",,,"0.00","0.0","0.0","72","84","60","  170","  170",,"32.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-16","8.72",,,"0.00","0.0","0.0","78","88","67","  180","  180",,"17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-17","12.53",,,"0.00","0.0","0.0","82","91","77","  210","  220",,"28.0","38.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-18","10.29",,,"0.65","0.0","0.0","78","82","61","  120","  120",,"32.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-19","8.28",,,"0.32","0.0","0.0","66","79","59","   70","   70",,"17.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-20","8.50",,,"0.01","0.0","0.0","74","85","63","  310","  270",,"16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-21","7.38",,,"1.28","0.0","0.0","69","84","60","  330","  320",,"31.1","42.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-22","4.92",,,"0.00","0.0","0.0","70","82","63","   70","   50",,"12.1","14.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-23","5.59",,,"0.05","0.0","0.0","71","81","66","  150","  260",,"12.1","15.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-24","4.70",,,"0.41","0.0","0.0","77","87","70","  340","   10",,"25.1","42.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-25","7.38",,,"0.00","0.0","0.0","69","80","59","   40","   40",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-26","6.71",,,"0.00","0.0","0.0","64","78","59","   70",,,"10.1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-27","9.84",,,"0.00","0.0","0.0","71","88","59","  190","  170",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-28","12.08",,,"0.00","0.0","0.0","79","87","71","  140","  140",,"25.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-29","12.97",,,"0.07","0.0","0.0","77","85","69","  260","  260",,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-06-30","12.53",,,"2.60","0.0","0.0","79","87","67","  310","  290",,"31.1","42.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-01","12.30",,,"0.00","0.0","0.0","72","80","67","  250","  260",,"23.9","31.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-02","9.62",,,"0.12","0.0","0.0","67","70","56","  280","  290",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-03","6.71",,,"0.07","0.0","0.0","63","76","56","   40","  310",,"16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-04","7.16",,,"0.00","0.0","0.0","68","79","58","  100","  110",,"13.0","17.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-05","8.28",,,"0.00","0.0","0.0","69","77","60","  230","  240",,"19.9","28.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-06","12.30",,,"0.00","0.0","0.0","73","87","63","  220","  210",,"21.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-07","8.50",,,"0.63","0.0","0.0","80","88","71","  240","  240",,"25.1","36.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-08","12.08",,,"0.54","0.0","0.0","76","81","66","  280","  290",,"23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-09","8.50",,,"0.00","0.0","0.0","72","80","62","  320","  330",,"19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-10","4.47",,,"0.00","0.0","0.0","70","79","60","   60","  100",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-11","5.37",,,"0.01","0.0","0.0","70","81","60","  160","  150",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-12","10.51",,,"0.47","0.0","0.0","74","80","70","  270","  270",,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-13","9.62",,,"0.01","0.0","0.0","76","85","68","  250","  280",,"16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-14","8.05",,,"0.20","0.0","0.0","72","80","61","  310","  310",,"23.0","25.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-15","10.51",,,"0.05","0.0","0.0","63","70","55","  350","  310",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-16","7.38",,,"0.00","0.0","0.0","63","72","55","  350","  330",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-17","5.59",,,"0.00","0.0","0.0","66","78","54","  100","   70",,"13.0","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-18","6.93",,,"0.00","0.0","0.0","70","79","59","  130","  150",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-19","4.70",,,"0.00","0.0","0.0","70","80","57","  100","  100",,"14.1","19.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-20","4.47",,,"0.00","0.0","0.0","72","82","60","  210","  220",,"10.1","14.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-21","7.16",,,"0.00","0.0","0.0","75","86","63","  190","  210",,"15.0","23.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-22","11.86",,,"0.01","0.0","0.0","79","90","69","   30","  230",,"23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-23","16.11",,,"0.00","0.0","0.0","73","75","59","   20","   10",,"25.1","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-24","8.72",,,"0.00","0.0","0.0","65","75","57","   50","   40",,"14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-25","9.17",,,"0.00","0.0","0.0","66","75","55","  230","  230",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-26","5.59",,,"0.00","0.0","0.0","74","84","68","  230","  230",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-27","14.99",,,"0.02","0.0","0.0","78","87","65","  310","  290",,"29.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-28","11.18",,,"0.00","0.0","0.0","67","73","59","   10","  360",,"23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-29","9.62",,,"0.01","0.0","0.0","69","81","58","  340","  320",,"33.1","40.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-30","6.93",,,"0.00","0.0","0.0","69","79","59","   60","  290",,"14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-07-31","8.50",,,"0.00","0.0","0.0","71","84","59","  290","  250",,"19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-01","6.93",,,"0.15","0.0","0.0","73","85","62","   40","   30",,"25.1","30.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-02","4.25",,,"0.00","0.0","0.0","72","86","59","   50","   50",,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-03","6.93",,,"0.00","0.0","0.0","75","87","62","  280","  250",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-04","7.61",,,"2.76","0.0","0.0","75","87","67","   30","   30",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-05","6.26",,,"0.00","0.0","0.0","71","80","64","   50","   50",,"15.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-06","6.26",,,"0.00","0.0","0.0","71","80","62","   40",,,"10.1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-07","8.95",,,"0.00","0.0","0.0","72","81","61","   80",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-08","10.74",,,"0.00","0.0","0.0","74","82","66","  100","  110",,"21.0","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-09","9.17",,,"0.00","0.0","0.0","74","80","66","   50","   70",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-10","8.50",,,"0.00","0.0","0.0","74","81","69","  350","  360",,"16.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-11","6.71",,,"0.85","0.0","0.0","72","82","67","  320","  340",,"17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-12","12.08",,,"0.07","0.0","0.0","67","70","61","  330","  330",,"25.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-13","9.40",,,"0.00","0.0","0.0","69","82","57","  300","  320",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-14","7.61",,,"0.00","0.0","0.0","67","72","57","   50","   60",,"14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-15","6.04",,,"0.00","0.0","0.0","65","78","52","  220","  260",,"13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-16","8.28",,,"0.00","0.0","0.0","71","82","62","  250","  250",,"16.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-17","8.50",,,"0.00","0.0","0.0","70","71","64","   20","   40",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-18","4.92",,,"0.00","0.0","0.0","70","83","65","  210","  210",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-19","10.74",,,"0.09","0.0","0.0","77","86","69","  250","  260",,"23.9","32.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-20","7.83",,,"0.00","0.0","0.0","76","86","66","  240","  240",,"17.0","21.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-21","4.92",,,"0.98","0.0","0.0","75","79","70","  150","  130",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-22","5.14",,,"1.58","0.0","0.0","78","86","72","  250","  260",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-23","4.92",,,"0.34","0.0","0.0","77","86","68","  300","  300",,"29.1","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-24","7.38",,,"0.00","0.0","0.0","76","88","70","  120","  150",,"12.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-25","6.71",,,"0.01","0.0","0.0","79","88","71","  340","  340",,"23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-26","6.04",,,"0.12","0.0","0.0","76","85","71","  330","  330",,"31.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-27","6.93",,,"0.00","0.0","0.0","74","82","67","   30","   40",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-28","8.50",,,"0.00","0.0","0.0","71","77","67","  100","  110",,"17.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-29","11.18",,,"0.08","0.0","0.0","76","86","71","  160","  150",,"18.1","23.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-30","11.63",,,"0.27","0.0","0.0","77","83","70","  240","  230",,"25.1","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-08-31","6.71",,,"0.00","0.0","0.0","76","85","68","  230","  220",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-09-01","11.41",,,"0.36","0.0","0.0","77","83","70","  290","  220",,"23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-09-02","5.82",,,"0.01","0.0","0.0","74","82","67","  280","  280",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2014-09-03","6.71",,,"0.00","0.0","0.0","73","83","61","  190","  190",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
