DATE,garden_prcp,garden_maxtmp,garden_mintmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2017-03-24,0.04,54.0,32.0,54.0,2.54,15.66,0.0,0.0,0.0,58.0,82,42,240,30.0
2017-03-25,0.22,81.0,37.0,38.0,2.61,11.63,0.71,0.0,0.0,43.0,47,41,40,19.9
2017-03-26,0.59,47.0,38.0,38.0,2.62,7.61,0.3,0.0,0.0,51.0,62,47,230,16.1
2017-03-27,0.25,61.0,38.0,43.0,2.63,7.38,0.0,0.0,0.0,50.0,52,42,50,14.1
2017-03-28,0.0,47.0,38.0,39.0,2.64,10.51,0.0,0.0,0.0,44.0,50,36,10,18.1
2017-03-29,0.0,45.0,32.0,35.0,2.7,11.86,0.11,0.0,0.0,41.0,49,35,60,21.0
2017-03-30,0.89,45.0,34.0,40.0,2.78,14.54,1.84,0.0,0.0,43.0,45,39,50,28.0
2017-03-31,0.7,42.0,36.0,37.0,2.83,14.54,0.02,0.0,0.0,39.0,44,36,10,23.0
2017-04-01,0.0,41.0,31.0,36.0,2.87,5.82,0.0,0.0,0.0,45.0,59,34,100,13.0
2017-04-02,0.0,55.0,35.0,44.0,2.93,6.04,0.0,0.0,0.0,50.0,61,42,140,17.0
2017-04-03,0.0,60.0,43.0,45.0,3.04,8.5,0.19,0.0,0.0,50.0,54,46,310,16.1
2017-04-04,0.3,50.0,42.0,46.0,3.14,8.72,0.02,0.0,0.0,49.0,56,43,340,16.1
2017-04-05,0.17,55.0,39.0,40.0,3.25,18.12,1.04,0.0,0.0,45.0,47,40,20,31.1
2017-04-06,0.98,41.0,36.0,39.0,3.35,17.0,0.29,0.0,0.0,43.0,51,38,360,30.0
2017-04-07,0.0,48.0,35.0,37.0,3.4,10.96,0.0,0.0,0.0,44.0,54,37,350,21.9
2017-04-08,0.01,51.0,33.0,45.0,3.42,13.87,0.0,0.0,0.0,50.0,68,37,170,25.1
2017-04-09,0.0,68.0,45.0,58.0,3.47,18.79,0.0,0.0,0.0,64.0,77,57,190,33.1
2017-04-10,0.02,76.0,58.0,63.0,3.53,13.87,0.32,0.0,0.0,69.0,78,41,200,36.0
2017-04-11,0.42,77.0,38.0,42.0,3.56,9.4,0.0,0.0,0.0,47.0,54,41,300,19.9
2017-04-12,0.0,52.0,34.0,43.0,3.6,7.16,0.0,0.0,0.0,48.0,59,38,80,16.1
2017-04-13,0.14,53.0,41.0,41.0,3.71,9.17,0.19,0.0,0.0,50.0,60,44,100,17.0
2017-04-14,0.09,51.0,41.0,45.0,3.9,9.4,0.06,0.0,0.0,54.0,66,47,160,16.1
2017-04-15,0.05,69.0,44.0,69.0,4.11,16.11,0.09,0.0,0.0,70.0,82,61,270,32.0
2017-04-16,0.54,82.0,58.0,62.0,4.16,11.63,0.59,0.0,0.0,68.0,73,52,290,23.0
2017-04-17,0.0,72.0,42.0,55.0,4.14,6.93,0.0,0.0,0.0,59.0,69,44,50,17.0
2017-04-18,0.0,68.0,39.0,51.0,4.18,11.41,0.0,0.0,0.0,55.0,76,41,190,25.9
2017-04-19,0.0,76.0,50.0,65.0,4.3,9.62,0.01,0.0,0.0,65.0,70,45,60,19.9
2017-04-20,0.04,67.0,41.0,53.0,4.41,14.99,0.0,0.0,0.0,56.0,73,48,260,29.1
2017-04-21,0.0,72.0,41.0,44.0,4.48,12.53,0.0,0.0,0.0,50.0,53,44,300,21.9
2017-04-22,0.0,54.0,40.0,45.0,4.6,8.5,0.0,0.0,0.0,50.0,60,38,30,16.1
2017-04-23,0.0,55.0,34.0,48.0,4.71,5.82,0.0,0.0,0.0,54.0,72,37,100,15.0
2017-04-24,0.0,70.0,37.0,45.0,4.76,7.61,0.0,0.0,0.0,55.0,73,40,130,19.9
2017-04-25,0.0,68.0,45.0,62.0,4.97,12.08,0.0,0.0,0.0,64.0,79,52,150,23.0
2017-04-27,0.31,77.0,48.0,48.0,5.01,15.88,0.14,0.0,0.0,54.0,62,41,240,28.0
2017-04-28,0.0,,39.0,45.0,4.94,7.61,0.0,0.0,0.0,48.0,60,40,40,18.1
2017-04-29,0.0,57.0,42.0,43.0,4.93,18.79,1.95,0.0,0.0,45.0,46,40,50,32.0
2017-04-30,1.85,45.0,38.0,42.0,5.01,13.42,1.32,0.0,0.0,44.0,47,42,20,21.0
2017-05-01,1.41,50.0,41.0,50.0,5.06,14.76,0.09,0.0,0.0,50.0,57,45,230,25.9
2017-05-02,0.23,60.0,40.0,43.0,5.04,14.76,0.01,0.0,0.0,46.0,51,41,260,25.1
2017-05-03,0.02,51.0,35.0,46.0,5.06,6.04,0.0,0.0,0.0,48.0,56,35,40,14.1
2017-05-04,0.0,56.0,41.0,47.0,5.18,11.18,0.0,0.0,0.0,49.0,54,43,40,21.0
2017-05-05,0.0,54.0,41.0,42.0,5.26,13.42,0.0,0.0,0.0,49.0,61,41,360,28.0
2017-05-06,0.0,55.0,42.0,45.0,5.32,12.53,0.11,0.0,0.0,51.0,58,44,360,23.9
2017-05-07,0.0,55.0,36.0,46.0,5.39,8.5,0.0,0.0,0.0,48.0,59,36,330,17.0
2017-05-08,0.0,55.0,34.0,42.0,5.49,6.93,0.02,0.0,0.0,46.0,57,34,60,15.0
2017-05-09,0.17,52.0,40.0,45.0,5.57,6.71,0.13,0.0,0.0,48.0,61,42,110,15.0
2017-05-10,0.0,57.0,43.0,52.0,5.81,7.61,0.87,0.0,0.0,55.0,67,44,30,19.9
2017-05-11,1.5,62.0,45.0,48.0,6.22,9.17,0.0,0.0,0.0,55.0,65,49,30,15.0
2017-05-12,0.0,63.0,42.0,52.0,6.5,6.04,0.0,0.0,0.0,59.0,73,45,40,15.0
2017-05-13,0.0,69.0,42.0,58.0,6.61,8.72,0.0,0.0,0.0,62.0,82,47,250,23.9
2017-05-14,0.0,81.0,47.0,53.0,6.7,7.83,0.0,0.0,0.0,62.0,71,51,30,18.1
2017-05-15,0.0,61.0,45.0,57.0,6.8,8.95,0.02,0.0,0.0,62.0,82,50,310,21.9
2017-05-16,0.03,74.0,57.0,70.0,6.99,14.54,0.0,0.0,0.0,74.0,87,61,190,29.1
2017-05-17,0.0,88.0,70.0,74.0,7.27,20.13,0.37,0.0,0.0,78.0,84,62,260,38.9
2017-05-18,0.49,85.0,61.0,71.0,7.35,19.01,0.0,0.0,0.0,74.0,78,48,250,35.1
2017-05-19,0.0,78.0,41.0,43.0,7.22,16.11,0.23,0.0,0.0,48.0,50,43,50,28.0
2017-05-20,0.12,49.0,42.0,49.0,7.12,10.51,0.34,0.0,0.0,51.0,64,48,100,21.9
2017-05-21,0.4,63.0,48.0,60.0,7.08,12.75,0.05,0.0,0.0,61.0,65,51,260,23.0
2017-05-22,0.0,68.0,46.0,54.0,7.08,12.75,0.01,0.0,0.0,58.0,73,48,230,23.0
2017-05-23,0.0,75.0,54.0,62.0,7.3,6.71,0.33,0.0,0.0,61.0,62,55,240,17.0
2017-05-24,0.59,65.0,49.0,52.0,7.75,14.09,0.17,0.0,0.0,57.0,62,53,20,23.0
2017-05-25,0.0,60.0,49.0,55.0,8.08,8.72,0.0,0.0,0.0,59.0,69,52,340,18.1
2017-05-26,0.0,67.0,48.0,58.0,8.43,7.61,0.53,0.0,0.0,60.0,71,52,80,16.1
2017-05-27,0.41,67.0,49.0,54.0,8.96,5.37,0.0,0.0,0.0,62.0,78,52,70,14.1
2017-05-28,0.0,73.0,52.0,62.0,9.17,6.93,0.0,0.0,0.0,68.0,77,56,270,19.9
2017-05-29,0.0,77.0,54.0,59.0,9.14,11.63,0.0,0.0,0.0,69.0,77,55,250,30.0
2017-05-30,0.0,77.0,52.0,61.0,9.17,11.63,0.0,0.0,0.0,64.0,74,54,280,23.9
2017-05-31,0.0,74.0,51.0,60.0,9.38,10.51,0.0,0.0,0.0,64.0,74,52,310,21.9
2017-06-01,0.0,74.0,47.0,55.0,9.73,4.7,0.0,0.0,0.0,66.0,81,51,100,14.1
2017-06-02,0.0,75.0,47.0,65.0,10.26,5.37,0.0,0.0,0.0,71.0,86,53,80,16.1
2017-06-03,0.0,84.0,53.0,71.0,10.75,6.04,0.0,0.0,0.0,73.0,84,57,260,21.9
2017-06-04,0.0,80.0,68.0,74.0,11.14,8.5,0.0,0.0,0.0,80.0,92,66,270,21.0
2017-06-05,0.0,90.0,57.0,60.0,11.21,14.09,0.0,0.0,0.0,70.0,75,59,20,25.1
2017-06-06,0.0,65.0,52.0,59.0,11.29,13.87,0.0,0.0,0.0,65.0,76,54,40,21.9
2017-06-07,0.0,70.0,49.0,58.0,11.77,8.05,0.0,0.0,0.0,67.0,77,56,60,18.1
2017-06-08,0.0,74.0,48.0,64.0,12.36,4.25,0.06,0.0,0.0,69.0,83,53,300,13.0
2017-06-09,0.03,81.0,63.0,71.0,12.82,8.95,0.0,0.0,0.0,74.0,87,65,310,17.0
2017-06-10,0.02,85.0,64.0,72.0,13.19,14.09,0.0,0.0,0.0,76.0,90,64,190,31.1
2017-06-11,0.0,90.0,71.0,76.0,13.57,14.99,0.0,0.0,0.0,82.0,93,73,190,23.9
2017-06-12,0.0,93.0,74.0,78.0,14.14,11.63,0.0,0.0,0.0,85.0,95,73,350,25.9
2017-06-13,0.0,95.0,65.0,68.0,14.36,6.93,0.0,0.0,0.0,80.0,88,68,20,19.9
2017-06-14,0.0,82.0,60.0,82.0,14.64,9.84,0.59,0.0,0.0,77.0,92,68,300,25.1
2017-06-15,2.48,90.0,66.0,70.0,14.91,7.83,0.07,0.0,0.0,76.0,91,68,310,30.0
2017-06-16,0.12,91.0,65.0,70.0,15.11,10.29,0.22,0.0,0.0,77.0,86,67,190,31.1
2017-06-17,0.1,87.0,66.0,68.0,15.24,8.5,0.42,0.0,0.0,78.0,87,69,280,19.9
2017-06-18,0.63,88.0,68.0,71.0,15.24,13.65,0.0,0.0,0.0,74.0,79,69,260,28.0
2017-06-19,0.0,80.0,61.0,68.0,15.29,10.07,0.03,0.0,0.0,70.0,80,62,350,29.1
2017-06-20,0.23,78.0,55.0,67.0,15.41,9.62,0.0,0.0,0.0,67.0,80,58,50,28.0
2017-06-21,0.0,80.0,53.0,63.0,15.62,7.16,0.0,0.0,0.0,68.0,80,55,120,19.9
2017-06-22,0.0,77.0,62.0,77.0,15.86,14.54,0.0,0.0,0.0,78.0,88,68,200,25.1
2017-06-23,1.03,90.0,64.0,67.0,16.03,12.3,0.71,0.0,0.0,77.0,83,66,340,25.1
2017-06-24,0.0,83.0,60.0,63.0,16.02,12.3,0.02,0.0,0.0,70.0,75,59,280,28.0
2017-06-25,0.0,75.0,51.0,60.0,15.92,12.75,0.0,0.0,0.0,64.0,72,54,280,21.9
2017-06-26,0.0,73.0,51.0,59.0,15.79,12.3,0.0,0.0,0.0,64.0,75,54,290,25.1
2017-06-27,0.0,72.0,48.0,60.0,15.77,6.71,0.0,0.0,0.0,65.0,78,50,300,15.0
2017-06-28,0.0,76.0,54.0,67.0,15.89,15.21,1.3,0.0,0.0,68.0,80,58,200,30.0
2017-06-29,2.46,79.0,62.0,71.0,16.14,11.41,0.02,0.0,0.0,74.0,81,66,240,21.9
2017-06-30,0.08,84.0,64.0,70.0,16.46,6.49,0.0,0.0,0.0,73.0,84,64,270,13.0
2017-07-01,0.05,85.0,63.0,69.0,16.83,10.51,0.0,0.0,0.0,75.0,82,66,270,21.9
2017-07-02,0.0,84.0,58.0,67.0,17.06,9.62,0.0,0.0,0.0,74.0,89,62,40,23.0
2017-07-03,0.12,89.0,62.0,64.0,17.47,8.72,0.04,0.0,0.0,73.0,80,66,50,17.0
2017-07-04,0.0,76.0,62.0,69.0,17.97,7.38,0.0,0.0,0.0,72.0,83,64,50,14.1
2017-07-05,0.0,78.0,61.0,71.0,18.33,5.82,0.0,0.0,0.0,76.0,89,65,100,16.1
2017-07-06,0.0,86.0,67.0,83.0,18.55,7.16,0.0,0.0,0.0,81.0,93,69,260,17.0
2017-07-07,0.0,91.0,73.0,75.0,18.51,8.5,0.0,0.0,0.0,81.0,89,63,30,21.0
2017-07-08,0.13,85.0,58.0,64.0,18.45,6.71,0.0,0.0,0.0,71.0,80,62,100,14.1
2017-07-09,0.0,76.0,57.0,68.0,18.57,8.28,0.0,0.0,0.0,73.0,86,63,190,16.1
2017-07-10,1.04,86.0,64.0,67.0,18.95,6.71,0.73,0.0,0.0,77.0,84,67,160,30.0
2017-07-11,0.0,83.0,67.0,72.0,19.35,5.59,0.56,0.0,0.0,76.0,85,70,230,17.0
2017-07-12,2.3,83.0,68.0,71.0,19.5,10.51,1.77,0.0,0.0,75.0,81,68,10,31.1
2017-07-13,1.46,82.0,65.0,76.0,19.48,10.51,0.0,0.0,0.0,78.0,83,72,250,21.0
2017-07-14,0.0,84.0,63.0,65.0,19.45,8.72,0.0,0.0,0.0,71.0,73,63,320,17.0
2017-07-15,0.0,74.0,57.0,64.0,19.48,5.82,0.0,0.0,0.0,70.0,81,60,240,14.1
2017-07-16,0.0,82.0,64.0,67.0,19.49,11.63,0.0,0.0,0.0,72.0,78,60,260,29.1
2017-07-17,0.0,72.0,55.0,64.0,19.66,6.26,0.0,0.0,0.0,67.0,79,56,90,14.1
2017-07-18,0.0,75.0,55.0,65.0,19.98,4.03,0.0,0.0,0.0,74.0,89,60,240,13.0
2017-07-19,0.0,84.0,65.0,76.0,20.19,7.61,0.48,0.0,0.0,80.0,88,70,320,35.1
2017-07-20,1.43,83.0,67.0,68.0,20.43,7.83,1.77,0.0,0.0,77.0,88,69,330,23.9
2017-07-21,0.0,89.0,66.0,74.0,20.66,6.93,1.43,0.0,0.0,80.0,89,72,300,23.0
2017-07-22,1.4,88.0,70.0,71.0,20.8,8.5,0.66,0.0,0.0,77.0,88,72,190,23.9
2017-07-23,0.0,85.0,68.0,76.0,20.82,5.82,0.21,0.0,0.0,79.0,90,70,340,28.0
2017-07-24,0.0,90.0,64.0,68.0,20.62,10.96,0.0,0.0,0.0,71.0,74,66,20,19.9
2017-07-25,0.0,75.0,58.0,68.0,20.58,8.05,0.0,0.0,0.0,71.0,82,61,130,18.1
2017-07-26,0.0,81.0,63.0,72.0,20.65,7.16,0.03,0.0,0.0,75.0,85,65,250,13.0
2017-07-27,0.0,88.0,70.0,74.0,20.69,11.18,0.0,0.0,0.0,78.0,82,70,30,23.9
2017-07-28,0.0,78.0,67.0,70.0,20.75,13.87,0.0,0.0,0.0,74.0,79,67,20,21.0
2017-07-29,0.0,78.0,61.0,66.0,20.85,9.84,0.0,0.0,0.0,72.0,79,64,40,19.9
2017-07-30,0.0,78.0,58.0,68.0,21.03,5.14,0.0,0.0,0.0,73.0,84,62,70,13.0
2017-07-31,0.0,81.0,60.0,68.0,21.34,2.91,0.0,0.0,0.0,76.0,86,65,270,12.1
2017-08-01,0.0,86.0,62.0,75.0,21.54,5.37,0.92,0.0,0.0,76.0,86,67,260,33.1
2017-08-02,0.0,85.0,64.0,73.0,21.48,6.93,0.0,0.0,0.0,77.0,87,66,20,21.0
2017-08-03,0.0,86.0,66.0,72.0,21.17,9.17,0.88,0.0,0.0,75.0,84,61,230,32.0
2017-08-04,0.37,83.0,55.0,57.0,20.64,13.87,0.0,0.0,0.0,63.0,68,56,300,23.9
2017-08-05,0.0,67.0,56.0,62.0,20.25,7.38,0.0,0.0,0.0,68.0,80,60,260,16.1
2017-08-06,0.0,81.0,58.0,65.0,20.24,4.03,0.0,0.0,0.0,71.0,77,63,190,13.0
2017-08-07,0.0,77.0,59.0,67.0,20.27,7.83,0.0,0.0,0.0,69.0,76,61,20,17.0
2017-08-08,0.0,77.0,53.0,65.0,20.28,5.59,0.0,0.0,0.0,70.0,84,58,320,14.1
2017-08-09,0.0,83.0,57.0,68.0,20.34,5.14,0.0,0.0,0.0,73.0,83,61,280,14.1
2017-08-10,0.0,82.0,57.0,69.0,20.43,8.28,0.03,0.0,0.0,74.0,84,62,350,19.9
2017-08-11,0.34,85.0,63.0,66.0,20.49,9.4,0.0,0.0,0.0,71.0,78,65,320,18.1
2017-08-12,0.0,79.0,57.0,61.0,20.54,7.38,0.0,0.0,0.0,68.0,77,60,10,15.0
2017-08-13,0.0,75.0,53.0,61.0,20.56,4.03,0.0,0.0,0.0,69.0,80,57,90,13.0
2017-08-14,0.0,77.0,59.0,65.0,20.67,4.25,0.0,0.0,0.0,72.0,83,62,240,14.1
2017-08-15,0.0,83.0,65.0,69.0,20.79,7.61,0.0,0.0,0.0,75.0,84,68,40,16.1
2017-08-16,0.0,81.0,62.0,68.0,21.01,8.05,0.17,0.0,0.0,75.0,88,67,100,16.1
2017-08-17,0.26,83.0,68.0,72.0,21.04,14.32,0.02,0.0,0.0,77.0,82,72,280,28.0
2017-08-18,0.0,84.0,64.0,68.0,20.97,10.96,0.0,0.0,0.0,74.0,82,67,320,19.9
2017-08-19,0.0,82.0,61.0,65.0,21.04,4.92,0.0,0.0,0.0,74.0,86,63,110,13.0
2017-08-20,0.0,81.0,58.0,68.0,21.04,5.82,0.0,0.0,0.0,75.0,90,63,200,14.1
2017-08-21,0.0,87.0,67.0,74.0,20.97,8.5,0.03,0.0,0.0,78.0,87,71,230,18.1
2017-08-22,0.01,85.0,70.0,71.0,20.83,13.42,0.02,0.0,0.0,76.0,82,64,320,21.9
2017-08-23,0.0,81.0,57.0,62.0,20.7,9.17,0.0,0.0,0.0,70.0,79,60,290,19.9
2017-08-24,0.0,78.0,55.0,62.0,20.56,8.5,0.0,0.0,0.0,67.0,75,56,30,21.9
2017-08-25,0.0,75.0,50.0,65.0,20.5,5.37,0.0,0.0,0.0,64.0,74,52,110,15.0
2017-08-26,0.0,74.0,54.0,62.0,20.47,7.16,0.0,0.0,0.0,67.0,78,56,100,17.0
2017-08-27,0.0,76.0,59.0,66.0,20.39,8.5,0.01,0.0,0.0,68.0,78,62,190,14.1
2017-08-28,0.07,77.0,63.0,66.0,20.3,5.82,0.36,0.0,0.0,70.0,80,64,150,15.0
2017-08-29,0.0,80.0,59.0,65.0,20.29,5.37,0.07,0.0,0.0,68.0,76,61,10,21.0
2017-08-30,0.61,75.0,56.0,63.0,20.27,5.59,0.0,0.0,0.0,70.0,82,60,20,19.9
2017-08-31,0.0,80.0,60.0,65.0,20.09,13.42,0.0,0.0,0.0,69.0,73,64,30,21.9
2017-09-01,0.0,73.0,56.0,60.0,19.89,11.86,0.0,0.0,0.0,64.0,69,50,70,21.9
2017-09-02,0.0,69.0,47.0,52.0,19.77,4.7,0.25,0.0,0.0,62.0,75,50,330,19.9
2017-09-03,0.07,73.0,52.0,59.0,19.67,7.38,0.0,0.0,0.0,68.0,84,57,310,17.0
2017-09-04,0.0,83.0,59.0,71.0,19.53,12.75,0.0,0.0,0.0,73.0,82,62,250,23.9
2017-09-05,0.0,83.0,53.0,56.0,19.29,12.53,0.0,0.0,0.0,63.0,70,54,320,25.9
2017-09-06,0.0,70.0,47.0,51.0,19.06,10.29,0.0,0.0,0.0,58.0,67,49,350,21.0
2017-09-07,0.05,66.0,50.0,56.0,18.85,8.5,0.0,0.0,0.0,60.0,71,52,270,21.0
2017-09-08,0.0,67.0,52.0,60.0,18.68,7.38,0.0,0.0,0.0,62.0,69,58,50,16.1
2017-09-09,0.0,67.0,55.0,60.0,18.59,8.28,0.0,0.0,0.0,63.0,72,54,70,17.0
2017-09-10,0.0,70.0,46.0,50.0,18.55,6.26,0.0,0.0,0.0,61.0,70,50,80,15.0
2017-09-11,0.0,69.0,47.0,51.0,18.58,4.7,0.0,0.0,0.0,62.0,75,52,100,13.0
2017-09-12,0.0,73.0,49.0,55.0,18.74,6.93,0.0,0.0,0.0,65.0,77,54,40,16.1
2017-09-13,0.0,75.0,53.0,61.0,18.94,6.49,0.0,0.0,0.0,66.0,77,58,100,13.0
2017-09-14,0.0,76.0,56.0,62.0,19.08,5.14,0.0,0.0,0.0,68.0,81,59,170,12.1
2017-09-15,0.0,78.0,60.0,65.0,19.25,9.4,0.0,0.0,0.0,73.0,87,62,160,16.1
2017-09-16,0.0,87.0,65.0,68.0,19.41,8.5,0.0,0.0,0.0,77.0,88,65,200,18.1
2017-09-17,0.0,88.0,65.0,70.0,19.48,7.61,0.0,0.0,0.0,77.0,86,63,320,17.0
2017-09-18,0.0,87.0,53.0,65.0,19.51,7.61,0.0,0.0,0.0,68.0,77,58,50,14.1
2017-09-19,0.07,75.0,55.0,67.0,19.63,6.49,0.07,0.0,0.0,70.0,79,64,50,15.0
2017-09-20,0.56,75.0,59.0,68.0,19.81,10.74,0.0,0.0,0.0,75.0,92,62,180,23.9
2017-09-21,0.0,90.0,67.0,75.0,20.38,5.82,0.0,0.0,0.0,83.0,94,72,190,14.1
2017-09-22,0.0,92.0,69.0,74.0,21.0,6.93,0.0,0.0,0.0,84.0,94,71,190,15.0
2017-09-23,0.0,94.0,67.0,70.0,21.3,6.04,0.0,0.0,0.0,83.0,95,72,90,15.0
2017-09-24,0.0,93.0,66.0,70.0,21.42,6.26,0.0,0.0,0.0,81.0,93,70,110,15.0
2017-09-25,0.0,90.0,62.0,66.0,21.34,6.49,0.0,0.0,0.0,79.0,92,67,110,18.1
2017-09-26,0.0,92.0,64.0,70.0,21.11,9.62,0.0,0.0,0.0,80.0,92,70,240,19.9
2017-09-27,0.0,92.0,60.0,62.0,20.62,11.86,0.0,0.0,0.0,70.0,72,56,330,18.1
2017-09-28,0.0,72.0,49.0,54.0,20.0,6.71,0.0,0.0,0.0,62.0,74,53,340,13.0
2017-09-29,0.0,71.0,53.0,58.0,19.58,10.51,0.0,0.0,0.0,64.0,70,56,330,19.9
2017-09-30,0.0,71.0,53.0,57.0,19.27,7.61,0.0,0.0,0.0,61.0,68,53,100,14.1
2017-10-01,0.0,68.0,43.0,54.0,19.12,10.29,0.0,0.0,0.0,59.0,72,48,140,18.1
2017-10-02,0.0,70.0,53.0,64.0,18.98,12.53,0.0,0.0,0.0,69.0,83,58,170,21.9
2017-10-03,0.0,82.0,63.0,69.0,18.78,14.76,0.0,0.0,0.0,73.0,78,67,210,23.0
2017-10-04,0.0,78.0,69.0,70.0,18.59,7.61,0.03,0.0,0.0,71.0,76,58,210,19.9
2017-10-05,0.0,74.0,48.0,50.0,18.42,5.82,0.01,0.0,0.0,65.0,77,54,350,14.1
2017-10-06,0.34,72.0,49.0,59.0,18.21,8.72,0.3,0.0,0.0,64.0,69,60,190,17.0
2017-10-07,0.16,70.0,58.0,69.0,17.94,17.67,0.43,0.0,0.0,69.0,79,60,250,31.1
2017-10-08,0.54,80.0,53.0,56.0,17.73,7.16,0.0,0.0,0.0,65.0,78,54,170,17.0
2017-10-09,0.0,77.0,50.0,54.0,17.55,5.59,0.0,0.0,0.0,66.0,81,52,20,16.1
2017-10-10,0.0,80.0,54.0,61.0,17.47,13.87,0.78,0.0,0.0,62.0,63,58,40,23.0
2017-10-11,1.96,63.0,55.0,57.0,17.32,12.75,0.79,0.0,0.0,59.0,62,56,60,23.0
2017-10-12,0.11,60.0,54.0,57.0,17.05,6.71,0.0,0.0,0.0,58.0,60,56,140,12.1
2017-10-13,0.01,59.0,53.0,55.0,16.7,8.05,0.0,0.0,0.0,61.0,73,55,40,16.1
2017-10-14,1.06,72.0,55.0,60.0,16.37,8.72,4.19,0.0,0.0,64.0,66,62,320,38.0
2017-10-15,2.99,72.0,56.0,57.0,16.03,15.66,0.2,0.0,0.0,60.0,68,47,290,30.0
2017-10-16,0.0,57.0,41.0,44.0,15.87,7.38,0.0,0.0,0.0,52.0,63,43,250,15.0
2017-10-17,0.0,63.0,44.0,53.0,15.66,11.86,0.0,0.0,0.0,57.0,70,49,220,23.0
2017-10-18,0.0,70.0,48.0,50.0,15.49,12.75,0.0,0.0,0.0,59.0,71,47,210,23.0
2017-10-19,0.0,70.0,47.0,50.0,15.34,6.49,0.0,0.0,0.0,61.0,70,51,220,15.0
2017-10-20,0.0,67.0,45.0,55.0,15.18,8.95,0.0,0.0,0.0,61.0,78,51,190,19.9
2017-10-21,0.0,77.0,55.0,62.0,15.16,14.99,0.0,0.0,0.0,67.0,77,60,180,23.9
2017-10-22,0.0,76.0,62.0,66.0,15.12,13.2,0.37,0.0,0.0,66.0,70,51,320,30.0
2017-10-23,1.05,69.0,50.0,50.0,14.9,9.17,0.73,0.0,0.0,52.0,54,50,280,18.1
2017-10-24,0.78,54.0,46.0,47.0,14.49,12.53,0.87,0.0,0.0,48.0,50,42,300,21.0
2017-10-25,0.38,47.0,35.0,38.0,14.03,6.04,0.0,0.0,0.0,44.0,53,38,300,14.1
2017-10-26,0.0,53.0,34.0,38.0,13.85,11.63,0.0,0.0,0.0,47.0,60,36,140,23.9
2017-10-27,0.0,59.0,38.0,39.0,13.75,15.66,0.0,0.0,0.0,45.0,52,38,240,23.9
2017-10-28,0.01,41.0,35.0,36.0,13.46,10.51,0.0,0.0,0.0,38.0,40,36,290,18.1
2017-10-29,0.0,41.0,33.0,34.0,12.94,8.05,0.0,0.0,0.0,40.0,46,33,250,15.0
2017-10-30,0.0,47.0,33.0,43.0,12.73,16.33,0.0,0.0,0.0,45.0,50,37,260,29.1
2017-10-31,0.0,50.0,34.0,35.0,12.46,11.41,0.0,0.0,0.0,38.0,40,34,290,25.9
2017-11-01,0.0,42.0,35.0,39.0,11.88,9.84,0.23,0.0,0.0,39.0,44,36,170,19.9
2017-11-02,0.28,47.0,38.0,47.0,11.62,5.37,0.02,0.0,0.0,47.0,51,44,350,15.0
2017-11-03,0.0,50.0,39.0,40.0,11.39,10.51,0.0,0.0,0.0,44.0,48,38,50,15.0
2017-11-04,0.09,47.0,39.0,44.0,11.15,7.83,0.48,0.0,0.0,46.0,50,42,120,19.9
2017-11-05,0.42,49.0,44.0,48.0,10.89,7.83,0.02,0.0,0.0,49.0,52,42,340,21.9
2017-11-06,0.05,51.0,31.0,35.0,10.82,9.17,0.0,0.0,0.0,41.0,43,32,10,17.0
2017-11-07,0.0,41.0,35.0,37.0,10.75,9.4,0.0,0.0,0.0,40.0,45,32,10,19.9
2017-11-08,0.0,45.0,25.0,34.0,10.71,4.47,0.0,0.0,0.0,37.0,46,29,250,12.1
2017-11-09,0.0,47.0,29.0,41.0,10.62,13.65,0.0,0.0,0.0,39.0,46,21,320,23.0
2017-11-10,0.0,46.0,17.0,21.0,10.44,8.5,0.0,0.1,0.0,24.0,30,18,150,18.1
2017-11-11,0.11,28.0,20.0,27.0,10.28,8.95,0.0,0.0,0.0,29.0,38,26,170,16.1
2017-11-12,0.02,37.0,27.0,37.0,10.05,4.47,0.13,0.0,0.0,38.0,40,36,310,12.1
2017-11-13,0.08,40.0,27.0,33.0,9.82,6.04,0.0,0.0,0.0,36.0,40,31,290,13.0
2017-11-14,0.0,43.0,28.0,38.0,9.55,10.74,0.0,0.0,0.0,39.0,49,30,190,19.9
2017-11-15,0.08,50.0,37.0,45.0,9.29,15.66,0.17,0.0,0.0,48.0,52,35,290,30.0
2017-11-16,0.08,51.0,32.0,34.0,8.97,9.84,0.0,0.0,0.0,36.0,38,33,320,21.0
2017-11-17,0.0,38.0,34.0,37.0,8.6,13.65,0.14,0.0,0.0,38.0,48,35,180,21.9
2017-11-18,0.27,46.0,37.0,41.0,8.18,15.21,0.54,0.0,0.0,43.0,48,35,340,29.1
2017-11-19,0.46,42.0,28.0,29.0,8.07,13.2,0.0,0.0,0.0,35.0,37,30,310,21.9
2017-11-20,0.0,38.0,29.0,38.0,8.06,17.9,0.0,0.0,0.0,38.0,52,30,210,29.1
2017-11-21,0.0,52.0,37.0,44.0,7.94,14.99,0.02,0.0,0.0,43.0,44,27,210,25.1
2017-11-22,0.0,44.0,20.0,24.0,7.79,7.38,0.0,0.0,0.0,29.0,35,22,330,15.0
