DATE,hh,buoy_wdir,buoy_wspd,buoy_atmp,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2017-01-01,3,210,3.2,-1.1,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,4,264,3.5,-1.6,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,5,277,4.2,-2.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,6,234,2.3,-2.6,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,7,264,2.6,-2.9,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,8,203,2.9,-3.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,9,204,7.6,-3.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,10,231,6.5,-3.6,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,11,248,5.0,-4.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,12,202,6.0,-4.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,13,224,7.0,-4.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,14,256,5.3,-3.1,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,15,230,3.2,-1.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,16,115,4.3,-0.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,17,178,9.5,2.1,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,18,213,5.3,3.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,19,191,10.6,3.7,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,20,208,7.8,4.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,21,96,3.5,1.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,22,159,4.3,1.1,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,23,152,3.1,1.2,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-02,0,156,3.8,1.1,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,1,91,4.8,1.3,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,2,110,2.8,1.2,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,3,108,4.0,1.5,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,4,288,1.0,0.8,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,5,77,1.9,1.2,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,6,112,4.1,1.6,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,7,168,1.1,1.4,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,8,75,1.9,1.3,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,9,38,2.9,1.6,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,10,96,3.9,2.3,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,11,94,2.5,1.9,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,12,117,3.4,2.0,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,13,108,3.7,1.4,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,14,111,1.8,1.7,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,15,124,5.7,1.9,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,16,143,7.5,1.9,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,17,105,3.2,1.5,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,18,106,1.5,2.0,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,19,37,1.8,2.8,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,20,200,0.9,2.6,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,21,94,3.0,3.0,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,22,50,7.3,2.8,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-02,23,15,2.3,2.9,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-03,0,98,5.1,2.8,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,1,88,3.4,2.6,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,2,75,2.6,3.0,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,3,118,1.8,2.9,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,4,247,0.7,3.3,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,5,352,3.1,2.3,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,6,351,2.3,3.2,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,7,350,1.9,3.6,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,8,345,3.3,2.5,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,9,339,4.0,3.1,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,10,2,3.2,3.1,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,11,350,2.0,3.8,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,12,344,6.5,3.8,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,13,343,7.6,4.1,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,14,338,7.1,3.4,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,15,356,5.7,3.6,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,16,330,9.3,4.0,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,17,315,5.9,4.3,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,18,324,6.2,4.0,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,19,318,10.2,3.7,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,20,316,8.5,3.7,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,21,273,5.9,3.7,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,22,263,8.6,3.1,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-03,23,277,13.0,2.4,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-04,0,319,6.5,2.2,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,1,291,3.8,1.7,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,2,273,13.6,0.4,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,3,283,8.0,-1.6,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,4,268,16.6,-3.9,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,5,304,5.7,-5.8,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,6,292,6.7,-7.4,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,7,283,14.1,-8.8,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,8,275,12.3,-9.9,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,9,297,13.4,-10.7,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,10,289,13.7,-11.1,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,11,255,12.9,-11.4,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,12,251,8.0,-12.0,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,13,271,15.5,-12.0,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,14,275,11.1,-11.9,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,15,269,15.9,-10.8,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,16,269,14.2,-10.3,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,17,289,13.1,-9.5,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,18,201,11.3,-8.8,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,19,281,9.5,-8.1,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,20,280,13.9,-8.0,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,21,265,11.0,-8.1,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,22,275,8.7,-8.7,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-04,23,258,14.4,-9.6,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-05,0,256,7.5,-10.4,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,1,250,9.6,-11.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,2,288,15.6,-11.4,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,3,275,9.9,-11.7,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,4,284,13.2,-12.6,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,5,289,9.2,-13.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,6,266,4.9,-13.8,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,7,280,10.3,-14.0,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,8,291,12.1,-14.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,9,260,14.3,-14.2,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,10,262,11.6,-14.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,11,328,7.5,-13.9,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,12,280,10.6,-13.9,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,13,288,11.8,-13.8,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,14,300,8.1,-13.3,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,15,294,10.0,-12.6,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,16,280,3.6,-12.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,17,250,9.5,-11.7,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,18,248,5.8,-11.8,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,19,278,3.6,-11.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,20,275,10.9,-11.2,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,21,267,13.0,-11.4,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,22,267,6.8,-11.5,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-05,23,284,6.1,-12.1,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-06,0,305,11.2,-12.7,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,1,267,9.7,-13.3,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,2,309,8.2,-14.0,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,3,296,6.9,-14.5,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,4,285,12.1,-14.9,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,5,327,7.2,-15.4,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,6,299,8.2,-16.0,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,7,236,7.0,-16.3,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,8,296,6.6,-16.6,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,9,299,9.1,-16.9,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,10,251,5.7,-17.2,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,11,283,6.6,-17.5,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,12,291,5.2,-17.5,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,13,279,10.3,-17.4,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,14,256,10.5,-16.9,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,15,277,11.7,-15.9,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,16,258,8.9,-14.6,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,17,296,5.6,-14.4,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,18,236,7.7,-14.0,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,19,290,6.9,-13.7,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,20,252,6.6,-13.6,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,21,292,8.4,-13.7,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,22,257,6.8,-13.9,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-06,23,295,8.5,-14.1,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-07,0,279,6.3,-14.9,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,1,299,7.5,-15.4,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,2,268,7.8,-15.7,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,3,309,6.7,-16.1,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,4,257,8.7,-16.1,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,5,250,5.4,-16.2,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,6,269,6.6,-16.2,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,7,302,4.6,-16.1,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,8,280,9.9,-16.3,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,9,278,7.4,-16.3,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,10,258,3.8,-16.2,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,11,257,5.3,-16.3,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,12,292,1.9,-16.1,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,13,266,4.8,-15.2,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,14,255,7.4,-13.9,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,15,277,10.6,-12.7,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,16,272,7.9,-11.1,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,17,284,8.3,-9.8,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,18,262,9.4,-9.0,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,19,274,10.3,-8.5,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,20,286,5.9,-8.4,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,21,266,7.9,-8.5,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,22,307,9.8,-9.2,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-07,23,276,10.0,-9.8,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-08,0,302,7.1,-10.4,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,1,283,6.9,-10.9,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,2,318,9.2,-11.8,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,3,321,8.3,-12.5,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,4,288,15.8,-13.2,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,5,310,8.4,-13.8,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,6,294,8.5,-14.1,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,7,310,11.9,-14.3,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,8,311,11.0,-14.6,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,9,269,4.3,-14.8,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,10,301,5.3,-15.1,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,11,302,8.1,-15.4,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,12,290,7.2,-15.5,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,13,292,5.2,-15.4,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,14,265,7.9,-14.4,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,15,225,2.9,-12.8,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,16,140,1.8,-10.7,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,17,226,7.8,-10.2,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,18,203,2.6,-8.9,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,19,229,5.4,-8.6,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,20,197,10.0,-7.9,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,21,170,6.3,-7.9,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,22,185,5.6,-8.3,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-08,23,184,6.2,-9.0,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-09,0,182,9.4,-9.4,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,1,198,13.2,-9.2,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,2,192,14.7,-9.0,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,3,203,14.4,-8.6,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,4,195,9.8,-7.9,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,5,200,14.8,-7.2,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,6,189,17.5,-6.9,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,7,207,6.8,-6.2,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,8,178,12.0,-5.9,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,9,215,8.0,-5.5,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,10,207,6.1,-5.1,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,11,207,6.8,-5.3,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,12,202,8.4,-5.5,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,13,207,8.2,-5.3,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,14,223,10.0,-4.8,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,15,217,11.1,-3.7,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,16,219,3.8,-3.1,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,17,239,3.4,-2.6,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,18,203,9.4,-2.6,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,19,178,9.2,-2.2,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,20,158,4.3,-2.0,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,21,161,4.8,-1.8,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,22,177,6.5,-2.2,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-09,23,179,5.5,-2.5,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-10,0,147,10.0,-2.1,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,1,154,11.5,-1.6,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,2,157,8.2,-0.7,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,3,169,10.9,0.2,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,4,171,7.0,0.0,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,5,180,8.5,1.2,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,6,203,13.7,1.9,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,7,221,5.6,2.6,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,8,177,15.9,2.9,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,9,173,9.1,3.3,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,10,198,10.3,2.5,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,11,166,7.2,3.5,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,12,178,12.3,4.6,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,13,183,18.4,5.3,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,14,191,18.4,5.7,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,15,183,26.1,6.4,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,16,200,16.4,7.8,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,17,193,21.2,8.9,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,18,190,23.9,9.5,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,19,185,21.2,10.2,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,20,226,21.4,10.9,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,21,266,13.8,7.8,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,22,289,19.7,4.6,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-10,23,256,15.7,2.5,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-11,0,265,34.4,0.8,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,1,256,14.9,-0.4,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,2,269,15.9,-1.5,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,3,286,9.7,-2.6,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,4,269,14.1,-3.1,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,5,225,20.3,-3.0,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,6,228,5.3,-3.2,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,7,240,6.8,-3.1,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,8,235,12.1,-2.9,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,9,241,8.3,-2.7,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,10,200,10.8,-2.5,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,11,216,5.6,-2.3,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,12,220,4.6,-1.6,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,13,161,7.0,-0.4,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,14,169,12.3,0.9,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,15,188,6.6,2.1,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,16,166,7.0,3.5,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,17,208,10.4,5.8,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,18,209,10.8,5.9,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,19,202,14.9,6.1,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-11,20,158,7.2,6.8,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
