DATE,lake_temp,buoy_wdir,buoy_wspd,buoy_atmp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2015-01-01,3.53,238.3333333333333,9.890476190476187,-5.928571428571429,14.54,0.0,0.0,0.0,20.0,32,14,240,23.9
2015-01-02,3.5,216.08695652173915,6.230434782608696,-2.2043478260869565,4.7,0.0,0.0,0.0,26.0,34,15,150,12.1
2015-01-03,3.49,181.91666666666663,5.654166666666666,0.3958333333333334,5.59,0.57,0.4,0.0,31.0,34,29,140,13.0
2015-01-04,3.36,313.75,8.779166666666667,-1.5458333333333334,15.88,0.13,2.2,1.2,29.0,33,2,320,25.9
2015-01-05,3.16,262.1666666666667,9.537499999999998,-16.145833333333332,10.29,0.15,1.8,2.0,2.0,6,-3,310,21.9
2015-01-06,3.03,272.9583333333333,7.837499999999999,-13.654166666666667,13.87,0.01,0.2,3.9,5.0,10,-5,270,23.9
2015-01-07,2.85,291.17391304347825,11.495652173913042,-15.956521739130432,17.45,0.0,0.0,3.1,3.0,6,-6,330,28.0
2015-01-08,2.49,232.69565217391303,11.391304347826088,-18.3,17.67,0.06,3.0,3.1,-2.0,18,-8,300,28.0
2015-01-09,2.48,266.375,11.762499999999998,-13.125000000000002,16.55,0.0,0.0,5.1,8.0,11,0,330,30.0
2015-01-10,2.37,234.0833333333333,9.195833333333333,-13.666666666666664,11.63,0.0,0.0,3.9,5.0,24,-2,180,21.9
2015-01-11,2.23,209.4583333333333,8.6,-2.833333333333334,8.28,0.19,2.6,3.9,26.0,32,22,180,18.1
2015-01-12,2.1,302.7826086956522,11.243478260869567,-4.126086956521739,12.75,0.0,0.4,5.9,23.0,28,15,10,21.0
2015-01-13,2.09,107.78260869565216,9.921739130434784,-7.726086956521739,7.61,0.0,0.2,5.9,17.0,19,3,50,19.9
2015-01-14,2.06,215.79166666666663,5.441666666666667,-9.3,6.49,0.0,0.0,5.9,11.0,19,1,220,14.1
2015-01-15,2.05,229.79166666666663,8.716666666666667,-4.575,10.07,0.0,0.0,5.1,22.0,34,17,240,21.0
2015-01-16,2.15,216.047619047619,5.571428571428571,-0.980952380952381,8.28,0.0,0.0,3.9,28.0,34,23,140,15.0
2015-01-17,2.1,189.0833333333333,12.179166666666667,2.958333333333333,15.43,0.0,0.0,3.9,34.0,42,26,210,28.0
2015-01-18,2.06,264.4166666666667,8.062500000000002,3.5875000000000004,10.51,0.0,0.0,0.0,37.0,40,27,300,19.9
2015-01-19,1.96,193.43478260869568,4.260869565217392,1.0173913043478262,5.37,0.0,0.0,0.0,32.0,41,25,100,12.1
2015-01-20,2.01,185.5217391304348,4.782608695652174,1.0130434782608695,7.38,0.0,0.0,0.0,34.0,36,29,40,17.0
2015-01-21,1.97,259.91304347826093,9.243478260869566,-4.8270566288050275e-18,7.61,0.01,0.1,0.0,31.0,33,29,20,14.1
2015-01-22,1.93,300.0833333333333,5.7666666666666675,-0.55,6.93,0.0,0.0,0.0,30.0,31,28,260,15.0
2015-01-23,1.99,233.04166666666663,7.916666666666665,-0.5666666666666665,11.41,0.0,0.0,0.0,30.0,31,29,220,17.0
2015-01-24,1.99,258.125,8.174999999999997,1.679166666666667,8.05,0.0,0.0,0.0,33.0,43,29,260,18.1
2015-01-25,1.9,55.41666666666666,11.879166666666668,-0.11249999999999998,14.54,0.08,0.6,0.0,31.0,34,24,40,25.9
2015-01-26,1.81,105.17391304347828,7.9391304347826095,-3.804347826086958,5.59,0.07,1.0,0.0,23.0,26,15,60,13.0
2015-01-27,1.83,93.21739130434784,7.573913043478258,-2.3739130434782605,6.04,0.0,0.0,1.2,27.0,32,20,40,13.0
2015-01-28,1.72,139.52173913043478,7.517391304347826,-1.6260869565217388,10.96,0.01,0.0,1.2,26.0,34,19,170,19.9
2015-01-29,1.76,250.0,9.491666666666664,1.9125,13.87,0.01,0.1,1.2,33.0,35,28,320,25.9
2015-01-30,1.73,271.0,10.441666666666665,-2.9375,7.38,0.0,0.0,1.2,27.0,30,18,350,19.9
2015-01-31,1.09,232.7826086956522,5.460869565217391,-1.152173913043478,6.93,0.12,1.3,0.0,27.0,36,19,250,16.1
2015-02-01,1.65,63.904761904761905,28.280952380952385,-1.5571428571428574,18.34,0.87,16.2,3.9,29.0,31,19,40,30.0
2015-02-02,1.6,200.7083333333333,32.42499999999999,-8.241666666666665,12.75,0.05,1.8,18.1,15.0,19,6,350,23.9
2015-02-03,1.54,229.79166666666663,6.629166666666667,-8.629166666666668,5.37,0.09,1.6,16.9,13.0,26,2,220,15.0
2015-02-04,1.5,255.91304347826087,6.586956521739131,-5.182608695652172,10.51,0.02,0.3,16.1,21.0,25,4,340,19.9
2015-02-05,1.38,275.2083333333333,7.916666666666668,-11.216666666666665,8.95,0.0,0.0,15.0,7.0,15,-2,240,19.9
2015-02-06,1.46,214.375,8.604166666666668,-6.4499999999999975,8.5,0.0,0.0,14.2,17.0,31,13,250,18.1
2015-02-07,1.41,209.3333333333333,8.166666666666668,1.475,7.61,0.0,0.0,14.2,29.0,41,18,200,16.1
2015-02-08,1.4,275.6666666666667,10.083333333333334,3.083333333333334,9.84,0.01,0.0,9.1,36.0,39,25,10,23.0
2015-02-09,1.38,125.70833333333331,16.187499999999996,-2.3875,12.3,0.0,0.0,5.9,26.0,27,19,10,21.0
2015-02-10,1.27,127.95833333333331,8.3,-3.0041666666666664,7.83,0.0,0.0,5.9,25.0,33,14,160,19.9
2015-02-11,1.19,241.7826086956522,8.891304347826088,-0.10434782608695664,13.42,0.0,0.0,5.9,31.0,35,18,310,23.0
2015-02-12,1.18,298.7391304347826,13.069565217391302,-8.482608695652173,12.97,0.0,0.0,5.9,16.0,18,8,340,28.0
2015-02-13,1.16,246.4782608695652,7.052173913043476,-10.104347826086958,10.51,0.0,0.0,5.1,11.0,26,5,220,21.0
2015-02-14,1.14,296.75,13.379166666666665,-7.3083333333333345,19.46,0.0,0.2,5.1,19.0,27,1,330,38.0
2015-02-15,0.93,237.5,8.883333333333336,-14.612500000000004,9.17,0.03,0.2,5.1,4.0,15,-3,330,21.0
2015-02-16,0.89,126.34782608695652,6.782608695652174,-11.652173913043475,4.92,0.0,0.0,5.1,12.0,18,5,280,12.1
2015-02-17,0.82,271.1818181818182,6.8090909090909095,-8.163636363636364,12.3,0.0,0.1,5.1,17.0,19,8,290,19.9
2015-02-18,0.7,302.77777777777777,12.455555555555556,-14.688888888888883,15.21,0.0,0.0,5.1,7.0,8,-3,290,25.9
2015-02-19,0.71,297.9166666666667,9.354166666666666,-18.575,11.41,0.0,0.0,5.1,-2.0,4,-8,330,23.0
2015-02-20,0.59,223.54166666666663,8.170833333333333,-14.095833333333333,13.2,0.01,0.2,5.1,3.0,18,-7,170,23.9
2015-02-21,0.56,153.66666666666666,7.079166666666668,-5.7625,4.25,0.0,0.0,5.1,22.0,32,17,200,12.1
2015-02-22,0.54,270.4583333333333,8.054166666666665,-5.775,13.2,0.0,0.0,5.1,21.0,28,2,330,21.9
2015-02-23,0.27,282.7083333333333,7.870833333333333,-14.491666666666667,9.84,0.0,0.0,5.1,4.0,12,-4,350,21.0
2015-02-24,0.52,223.9583333333333,10.666666666666666,-10.15,15.88,0.01,0.1,5.1,11.0,29,4,240,25.9
2015-02-25,0.48,211.79166666666663,7.808333333333334,-5.187500000000001,7.83,0.17,2.0,5.1,21.0,26,10,20,15.0
2015-02-26,0.52,110.04166666666669,15.1625,-7.908333333333332,12.53,0.17,3.7,9.8,17.0,19,0,40,19.9
2015-02-27,0.49,277.4782608695652,6.200000000000001,-12.078260869565218,8.28,0.0,0.0,9.8,6.0,14,-2,260,14.1
2015-02-28,0.42,199.04166666666663,7.5166666666666675,-11.2125,5.37,0.02,0.4,9.1,6.0,21,-10,180,13.0
2015-03-01,0.4,232.5,5.095833333333333,-5.879166666666667,6.93,0.0,0.0,9.1,18.0,25,10,250,17.0
2015-03-02,0.46,211.7083333333333,7.674999999999998,-5.4208333333333325,7.38,0.0,0.0,7.9,21.0,33,13,190,15.0
2015-03-03,0.5,193.63636363636363,10.53181818181818,-1.3409090909090908,13.42,0.13,0.7,9.1,28.0,34,24,190,23.0
2015-03-04,0.44,290.375,8.825000000000003,-3.7208333333333337,13.42,0.0,0.0,7.9,24.0,31,10,330,23.0
2015-03-05,0.51,293.375,7.479166666666668,-10.108333333333334,9.62,0.0,0.0,7.1,12.0,16,3,280,16.1
2015-03-06,0.48,224.16666666666663,9.812500000000002,-9.320833333333333,13.2,0.0,0.0,7.1,12.0,27,0,180,23.9
2015-03-07,0.47,241.5833333333333,8.825000000000003,1.458333333333333,10.51,0.0,0.0,7.1,32.0,44,24,280,19.9
2015-03-08,0.45,248.5,5.688888888888887,3.9166666666666665,6.71,0.0,0.0,3.9,35.0,40,28,250,16.1
2015-03-09,0.2,214.4583333333333,6.458333333333332,4.3583333333333325,6.26,0.0,0.0,3.9,37.0,50,25,180,14.1
2015-03-10,0.96,211.5833333333333,5.958333333333332,6.554166666666666,6.71,0.0,0.0,0.0,40.0,51,35,220,14.1
2015-03-11,1.02,295.61904761904765,7.6761904761904765,5.052380952380951,6.26,0.0,0.0,0.0,42.0,51,30,60,16.1
2015-03-12,0.98,131.29166666666666,4.058333333333334,3.079166666666666,8.5,0.0,0.0,0.0,42.0,56,28,170,18.1
2015-03-13,1.03,147.375,5.208333333333333,5.666666666666668,5.82,0.0,0.0,0.0,47.0,65,37,190,13.0
2015-03-14,1.07,227.25,7.483333333333335,8.25,12.3,0.0,0.0,0.0,51.0,60,37,320,25.9
2015-03-15,1.05,184.4583333333333,5.8291666666666675,7.8791666666666655,10.29,0.0,0.0,0.0,45.0,62,29,250,23.9
2015-03-16,1.1,237.29166666666663,8.058333333333335,16.2,12.75,0.0,0.0,0.0,58.0,73,42,20,30.0
2015-03-17,1.13,142.125,17.000000000000004,3.4916666666666667,14.09,0.0,0.0,0.0,45.0,45,28,20,30.0
2015-03-18,1.11,189.5,4.445833333333334,2.95,4.7,0.0,0.0,0.0,37.0,50,28,100,14.1
2015-03-19,1.1,99.34782608695652,5.243478260869567,3.378260869565218,7.83,0.0,0.0,0.0,42.0,46,37,130,21.9
2015-03-20,1.12,201.16666666666663,6.320833333333333,6.2125,8.95,0.0,0.0,0.0,42.0,50,38,220,18.1
2015-03-21,0.2,166.20833333333334,12.0375,4.5875,10.29,0.0,0.0,0.0,42.0,49,32,360,21.0
2015-03-22,0.2,47.83333333333334,11.15,-0.0041666666666666605,10.96,0.02,0.2,0.0,32.0,35,26,40,18.1
2015-03-23,1.15,69.65,10.325,-1.165,10.74,0.61,5.6,2.0,29.0,31,28,100,17.0
2015-03-24,1.13,95.75,9.895833333333334,-0.5833333333333333,11.41,0.04,0.0,5.1,30.0,37,19,100,21.9
2015-03-25,1.16,200.8333333333333,9.925,4.05,11.18,0.25,0.0,2.0,37.0,41,35,270,21.9
2015-03-26,1.2,236.79166666666663,6.916666666666668,3.091666666666665,11.18,0.0,0.0,0.0,37.0,42,31,320,17.0
2015-03-27,1.13,137.65217391304347,17.017391304347825,-2.5043478260869567,11.86,0.04,0.6,1.2,29.0,31,21,20,23.0
2015-03-28,1.12,50.54166666666666,9.7125,-3.158333333333333,7.16,0.0,0.0,0.0,27.0,36,20,40,15.0
2015-03-29,1.27,187.41666666666663,11.825,1.725,15.21,0.01,0.0,0.0,32.0,47,24,190,30.0
2015-03-30,1.47,276.1304347826087,7.81304347826087,8.639130434782606,10.74,0.0,0.0,0.0,46.0,61,34,280,21.9
2015-03-31,1.49,230.0434782608696,8.969565217391304,6.321739130434782,8.5,0.0,0.0,0.0,49.0,58,39,250,23.0
2015-04-01,1.55,172.13636363636363,7.336363636363638,97.22727272727272,11.41,0.0,0.0,0.0,52.0,72,35,180,28.0
2015-04-02,1.59,205.7826086956522,11.008695652173913,14.934782608695654,11.18,0.36,0.0,0.0,58.0,65,50,190,23.0
2015-04-03,1.57,275.25,9.358333333333334,9.175,10.51,0.0,0.0,0.0,50.0,53,30,20,21.9
2015-04-04,1.62,264.2083333333333,8.212499999999999,5.675,11.41,0.0,0.0,0.0,40.0,58,28,250,29.1
2015-04-05,1.66,227.65217391304347,8.71304347826087,11.956521739130435,9.84,0.0,0.0,0.0,53.0,66,36,240,21.0
2015-04-06,1.8,229.80952380952385,6.899999999999999,5.623809523809523,6.71,0.04,0.0,0.0,45.0,62,34,50,17.0
2015-04-07,1.91,158.82608695652175,12.613043478260868,3.752173913043478,13.87,0.0,0.0,0.0,40.0,46,38,100,21.0
2015-04-08,1.99,94.375,8.454166666666667,4.816666666666666,8.95,0.05,0.0,0.0,44.0,50,40,50,17.0
2015-04-09,2.01,165.17391304347825,8.986956521739131,9.556521739130432,13.87,1.41,0.0,0.0,52.0,71,41,240,33.1
2015-04-10,2.0,247.23809523809524,12.628571428571426,12.290476190476193,17.22,0.0,0.0,0.0,52.0,62,39,290,35.1
2015-04-11,2.06,246.22727272727272,6.295454545454546,9.595454545454547,7.61,0.0,0.0,0.0,48.0,62,38,240,16.1
2015-04-12,2.16,172.38888888888889,8.5,14.388888888888893,10.74,0.0,0.0,0.0,55.0,68,41,180,23.0
2015-04-13,2.31,230.2083333333333,10.333333333333332,16.345833333333335,12.53,0.22,0.0,0.0,60.0,65,49,300,25.1
2015-04-14,2.39,197.95454545454547,4.8,11.96818181818182,4.92,0.0,0.0,0.0,56.0,66,39,80,12.1
2015-04-15,2.53,101.65217391304348,5.9913043478260875,7.782608695652174,10.74,0.0,0.0,0.0,54.0,64,43,60,18.1
2015-04-16,2.8,66.08333333333333,5.958333333333332,7.337499999999999,6.49,0.0,0.0,0.0,53.0,66,45,100,16.1
2015-04-17,3.06,185.7826086956522,5.991304347826088,14.05217391304348,5.14,0.0,0.0,0.0,61.0,78,45,270,14.1
2015-04-18,3.11,280.0,10.522727272727273,13.022727272727268,10.29,0.0,0.0,0.0,59.0,65,47,20,25.9
2015-04-19,3.06,138.08695652173913,6.821739130434782,8.360869565217392,9.62,0.46,0.0,0.0,56.0,68,48,60,16.1
2015-04-20,3.0,249.04166666666663,9.866666666666667,8.808333333333334,16.11,0.01,0.0,0.0,48.0,52,41,270,29.1
2015-04-21,2.9,256.375,16.266666666666666,7.504166666666669,19.91,0.0,0.0,0.0,44.0,54,38,270,38.0
2015-04-22,2.9,285.875,13.370833333333332,4.816666666666666,13.42,0.0,0.0,0.0,40.0,46,34,310,25.9
2015-04-23,2.86,218.65217391304347,6.991304347826088,5.008695652173913,8.72,0.0,0.0,0.0,42.0,55,32,310,21.9
2015-04-24,2.89,138.41666666666666,5.345833333333332,6.245833333333334,6.71,0.16,0.0,0.0,44.0,57,29,110,19.9
2015-04-25,2.99,68.17391304347827,12.508695652173913,5.330434782608696,12.97,0.16,0.0,0.0,43.0,48,39,60,21.9
2015-04-26,3.06,159.91304347826087,12.139130434782608,5.152173913043479,10.96,0.0,0.0,0.0,45.0,56,35,20,23.0
2015-04-27,3.16,297.05,12.755,6.269999999999999,10.07,0.0,0.0,0.0,46.0,55,38,40,19.9
2015-04-28,3.27,182.2608695652174,6.4,5.92608695652174,4.92,0.0,0.0,0.0,46.0,58,35,70,16.1
2015-04-29,3.38,240.16666666666663,5.941666666666667,6.883333333333336,7.16,0.0,0.0,0.0,49.0,61,38,60,17.0
2015-04-30,3.57,261.75,13.420833333333334,5.8583333333333325,11.41,0.0,0.0,0.0,46.0,51,38,20,21.0
2015-05-01,3.83,227.0,6.2956521739130435,7.739130434782607,5.82,0.0,0.0,0.0,50.0,67,38,100,14.1
2015-05-02,4.03,192.875,5.820833333333334,15.375,6.71,0.0,0.0,0.0,62.0,76,50,220,16.1
2015-05-03,4.16,206.54166666666663,7.450000000000002,61.0125,9.84,0.42,0.0,0.0,67.0,78,55,310,21.9
2015-05-04,4.18,185.7826086956522,7.204347826086957,16.995652173913044,8.5,0.0,0.0,0.0,65.0,74,55,250,18.1
2015-05-05,4.33,237.3636363636364,7.1863636363636365,8.763636363636364,9.17,0.95,0.0,0.0,52.0,56,47,80,15.0
2015-05-06,4.78,88.83333333333331,6.241666666666667,8.299999999999999,5.82,0.0,0.0,0.0,56.0,77,46,50,13.0
2015-05-07,5.37,172.125,7.808333333333334,17.041666666666668,11.41,0.04,0.0,0.0,67.0,83,52,200,29.1
2015-05-08,5.43,199.95652173913044,7.604347826086956,22.09565217391304,8.5,0.75,0.0,0.0,71.0,81,63,200,31.1
2015-05-09,5.34,226.09523809523807,8.861904761904762,10.942857142857141,8.95,0.29,0.0,0.0,60.0,64,47,40,17.0
2015-05-10,5.18,328.95454545454544,11.645454545454545,6.586363636363638,9.4,0.14,0.0,0.0,49.0,54,45,20,17.0
2015-05-11,5.07,214.91304347826087,7.304347826086956,13.717391304347824,13.2,0.22,0.0,0.0,56.0,68,47,280,28.0
2015-05-12,4.94,266.625,10.779166666666667,11.554166666666665,16.78,0.0,0.0,0.0,52.0,56,44,270,28.0
2015-05-13,4.85,137.29166666666666,9.4,7.104166666666668,9.62,0.0,0.0,0.0,48.0,52,40,50,16.1
2015-05-14,4.99,121.08695652173913,7.85217391304348,9.326086956521738,10.51,0.24,0.0,0.0,52.0,66,43,140,21.0
2015-05-15,5.45,197.375,6.770833333333331,57.5625,7.83,0.0,0.0,0.0,63.0,76,57,260,17.0
2015-05-16,5.99,159.82352941176467,4.252941176470588,17.082352941176474,7.83,0.03,0.0,0.0,69.0,79,62,170,16.1
2015-05-17,6.33,171.69230769230768,12.153846153846152,21.50769230769231,15.88,0.0,0.0,0.0,72.0,82,66,190,28.0
2015-05-18,6.38,224.04166666666663,11.129166666666665,23.1125,15.43,0.0,0.0,0.0,72.0,77,49,270,25.9
2015-05-19,6.06,220.5833333333333,7.4541666666666675,9.279166666666667,10.51,0.0,0.0,0.0,50.0,53,40,310,18.1
2015-05-20,5.72,127.75,7.837499999999999,5.729166666666668,8.28,0.04,0.0,0.0,44.0,48,39,20,17.0
2015-05-21,5.68,259.6818181818182,5.5545454545454565,11.53636363636364,9.84,0.0,0.0,0.0,52.0,69,45,290,18.1
2015-05-22,5.78,167.58333333333334,5.916666666666665,11.1875,8.5,0.0,0.0,0.0,59.0,66,47,350,16.1
2015-05-23,6.03,138.33333333333334,4.8866666666666685,14.226666666666665,7.61,0.0,0.0,0.0,62.0,80,46,190,19.9
2015-05-24,6.21,145.73684210526315,3.657894736842106,15.984210526315787,7.38,0.36,0.0,0.0,66.0,72,59,90,15.0
2015-05-25,6.45,203.27272727272728,11.663636363636362,22.536363636363635,15.21,0.07,0.0,0.0,70.0,78,65,200,25.9
2015-05-26,6.83,188.4782608695652,9.12608695652174,21.17826086956522,12.75,0.5,0.0,0.0,71.0,74,64,200,31.1
2015-05-27,7.33,219.375,7.9833333333333325,20.6625,10.74,0.0,0.0,0.0,68.0,74,59,280,23.0
2015-05-28,7.69,152.58333333333334,4.329166666666668,17.825,6.04,0.0,0.0,0.0,69.0,82,54,90,16.1
2015-05-29,7.56,165.82608695652175,5.92608695652174,20.682608695652174,9.84,0.2,0.0,0.0,72.0,81,63,220,25.1
2015-05-30,7.17,257.7916666666667,9.966666666666667,16.97083333333333,14.32,0.41,0.0,0.0,64.0,71,44,20,29.1
2015-05-31,6.95,200.7826086956522,15.26086956521739,7.25217391304348,16.11,0.0,0.0,0.0,47.0,55,42,20,25.9
2015-06-01,6.99,112.625,7.529166666666669,8.266666666666667,9.4,0.0,0.0,0.0,51.0,60,44,50,17.0
2015-06-02,7.1,94.45833333333331,3.912500000000001,10.383333333333333,5.37,0.0,0.0,0.0,56.0,70,42,110,15.0
2015-06-03,7.27,128.08695652173913,3.595652173913043,13.456521739130432,6.93,0.0,0.0,0.0,62.0,77,50,130,15.0
2015-06-04,7.56,181.0833333333333,6.1625000000000005,18.929166666666667,7.38,0.0,0.0,0.0,68.0,81,57,190,14.1
2015-06-05,7.76,287.09523809523813,7.504761904761906,14.466666666666667,14.76,0.0,0.0,0.0,65.0,70,55,10,25.1
2015-06-06,7.84,254.9090909090909,6.518181818181818,10.827272727272728,8.28,0.0,0.0,0.0,60.0,71,52,40,14.1
2015-06-07,8.23,157.79166666666666,6.720833333333332,17.79166666666667,12.08,0.36,0.0,0.0,66.0,81,55,210,21.0
2015-06-08,8.87,246.875,5.666666666666668,22.42916666666667,11.41,0.04,0.0,0.0,73.0,84,61,340,28.0
2015-06-09,9.42,239.27272727272728,5.195454545454544,20.71363636363636,8.72,0.0,0.0,0.0,70.0,85,60,230,15.0
2015-06-10,9.85,184.0833333333333,7.141666666666668,25.46666666666667,11.41,0.0,0.0,0.0,80.0,92,68,250,23.0
2015-06-11,9.89,128.14285714285714,4.2,15.657142857142857,8.28,0.27,0.0,0.0,69.0,72,58,40,19.9
2015-06-12,10.0,171.47826086956522,5.004347826086957,14.008695652173914,8.28,0.13,0.0,0.0,62.0,67,56,30,16.1
2015-06-13,10.13,206.54166666666663,5.7333333333333325,13.699999999999998,6.71,0.4,0.0,0.0,66.0,86,56,130,17.0
2015-06-14,10.35,224.9333333333333,3.9533333333333336,23.52,6.93,0.6,0.0,0.0,73.0,83,68,260,17.0
2015-06-15,10.38,195.4782608695652,4.4,22.51739130434783,5.59,2.56,0.0,0.0,75.0,80,68,350,18.1
2015-06-16,10.35,223.0,6.816666666666666,16.033333333333335,10.29,0.0,0.0,0.0,69.0,72,56,20,14.1
2015-06-17,10.54,161.83333333333334,3.345833333333333,13.7125,4.7,0.14,0.0,0.0,61.0,72,56,190,8.9
2015-06-18,10.77,218.43478260869568,5.426086956521739,21.134782608695648,10.29,0.27,0.0,0.0,72.0,79,58,10,21.0
2015-06-19,10.9,243.34782608695653,9.173913043478262,12.465217391304348,10.29,0.0,0.0,0.0,61.0,67,54,40,16.1
2015-06-20,11.23,193.125,5.270833333333332,15.320833333333335,7.16,0.31,0.0,0.0,63.0,78,53,160,25.1
2015-06-21,11.75,255.28571428571428,4.285714285714287,20.878571428571426,8.28,0.0,0.0,0.0,74.0,84,67,270,16.1
2015-06-22,12.06,206.4583333333333,5.633333333333336,25.14999999999999,10.51,0.09,0.0,0.0,75.0,83,66,200,28.0
2015-06-23,12.14,228.375,5.529166666666666,21.54166666666667,9.84,0.0,0.0,0.0,75.0,82,63,330,21.9
2015-06-24,12.29,157.5,3.625,19.95833333333333,4.92,0.0,0.0,0.0,70.0,79,60,270,15.0
2015-06-25,12.51,169.8181818181818,3.522727272727272,19.83181818181818,7.16,1.01,0.0,0.0,71.0,79,61,360,15.0
2015-06-26,12.61,236.5833333333333,7.416666666666668,15.4875,9.4,0.13,0.0,0.0,63.0,67,58,40,16.1
2015-06-27,12.79,287.25,7.3000000000000025,15.545833333333334,8.95,0.0,0.0,0.0,64.0,76,56,40,19.9
2015-06-28,12.78,213.875,3.566666666666668,17.97083333333334,3.8,0.02,0.0,0.0,67.0,79,54,180,14.1
2015-06-29,14.47,142.0,2.5380952380952366,18.633333333333333,4.03,0.62,0.0,0.0,68.0,75,64,80,13.0
2015-06-30,14.44,137.7619047619048,4.1952380952380945,18.723809523809525,8.5,0.17,0.0,0.0,68.0,77,57,40,17.0
2015-07-01,14.17,90.52173913043478,5.778260869565218,13.891304347826088,7.38,0.0,0.0,0.0,61.0,69,54,60,14.1
2015-07-02,14.12,90.21739130434784,8.27391304347826,13.665217391304346,9.4,0.0,0.0,0.0,59.0,69,53,40,17.0
2015-07-03,14.54,82.625,4.058333333333334,16.674999999999994,4.47,0.0,0.0,0.0,64.0,77,55,60,12.1
2015-07-04,15.11,165.7391304347826,2.8521739130434787,19.143478260869568,4.47,0.0,0.0,0.0,70.0,81,59,70,10.1
2015-07-05,15.48,165.42857142857142,3.9047619047619047,21.266666666666666,5.14,0.0,0.0,0.0,72.0,83,60,180,13.0
2015-07-06,15.5,175.75,6.5375000000000005,24.016666666666666,9.62,0.49,0.0,0.0,74.0,85,64,280,25.9
2015-07-07,15.27,186.13636363636363,9.340909090909092,18.218181818181808,14.32,0.27,0.0,0.0,67.0,71,55,30,25.1
2015-07-08,15.45,61.0,5.529166666666668,14.8625,7.61,0.07,0.0,0.0,60.0,67,54,70,13.0
2015-07-09,15.88,167.63636363636363,5.918181818181819,15.795454545454547,7.16,0.0,0.0,0.0,64.0,77,58,20,14.1
2015-07-10,16.22,153.9090909090909,3.5090909090909093,18.890909090909094,3.8,0.0,0.0,0.0,69.0,83,59,100,12.1
2015-07-11,16.81,144.93333333333334,4.4,20.133333333333336,5.14,0.03,0.0,0.0,70.0,78,61,140,13.0
2015-07-12,17.75,93.22222222222223,1.9666666666666663,19.566666666666666,6.26,0.0,0.0,0.0,74.0,83,69,130,14.1
2015-07-13,17.81,132.0,7.399999999999999,20.266666666666676,9.62,0.42,0.0,0.0,76.0,86,68,320,32.0
2015-07-14,17.18,300.0,4.7,23.4,12.53,0.0,0.0,0.0,76.0,83,61,10,23.9
2015-07-15,16.81,169.5,7.0,15.4,8.5,0.0,0.0,0.0,66.0,75,59,20,16.1
2015-07-16,17.16,165.0,2.25,17.35,7.61,0.97,0.0,0.0,66.0,75,58,150,21.0
2015-07-17,17.9,247.7142857142857,4.807142857142857,29.42142857142857,8.05,0.06,0.0,0.0,77.0,92,71,290,23.0
2015-07-18,18.28,175.5217391304348,5.252173913043479,24.54347826086957,8.28,0.54,0.0,0.0,79.0,89,73,150,23.0
2015-07-19,18.26,153.63636363636363,3.3681818181818186,24.60454545454546,8.28,0.0,0.0,0.0,79.0,85,65,300,21.0
2015-07-20,18.23,240.77272727272728,4.050000000000002,24.47272727272728,8.5,0.0,0.0,0.0,74.0,85,63,260,17.0
2015-07-21,18.3,201.66666666666663,5.612499999999998,22.05833333333333,8.5,0.0,0.0,0.0,75.0,82,65,340,18.1
2015-07-22,18.78,162.91304347826087,3.2,21.58695652173913,4.92,0.0,0.0,0.0,74.0,83,64,100,12.1
2015-07-23,19.31,150.5,2.4625,22.65,4.03,0.0,0.0,0.0,74.0,85,63,100,12.1
2015-07-24,19.66,192.08695652173915,5.330434782608696,25.456521739130434,6.71,0.0,0.0,0.0,75.0,84,64,200,18.1
2015-07-25,20.0,183.8333333333333,5.304166666666666,25.41666666666667,7.83,0.0,0.0,0.0,80.0,91,69,60,16.1
2015-07-26,20.51,174.52380952380955,1.961904761904762,22.06666666666667,4.92,0.0,0.0,0.0,75.0,80,64,70,12.1
2015-07-27,20.99,162.95454545454547,2.7,23.34090909090909,8.5,0.0,0.0,0.0,77.0,88,67,110,17.0
2015-07-28,21.11,136.65217391304347,2.7347826086956526,24.35217391304348,5.82,0.0,0.0,0.0,79.0,91,67,140,17.0
2015-07-29,21.01,226.5,4.69375,26.70000000000001,10.96,0.0,0.0,0.0,81.0,88,70,330,21.0
2015-07-30,20.88,285.35714285714283,6.9142857142857155,27.142857142857146,11.63,0.0,0.0,0.0,77.0,88,65,300,23.0
2015-07-31,20.85,279.0434782608696,6.186956521739131,26.30434782608695,12.3,0.0,0.0,0.0,78.0,87,67,320,25.9
2015-08-01,20.86,275.0,5.671428571428572,25.338095238095242,10.96,0.0,0.0,0.0,76.0,87,64,250,21.9
2015-08-02,20.8,242.16666666666663,6.820833333333334,27.51250000000001,13.87,0.53,0.0,0.0,80.0,91,67,260,36.9
2015-08-03,20.6,266.30434782608694,7.369565217391303,23.77391304347825,9.84,0.0,0.0,0.0,76.0,82,67,310,19.9
2015-08-04,20.53,264.8695652173913,4.7434782608695665,23.59130434782609,7.61,0.0,0.0,0.0,72.0,82,61,290,18.1
2015-08-05,20.58,150.58333333333334,2.8083333333333336,22.25833333333333,6.04,0.0,0.0,0.0,73.0,82,61,70,16.1
2015-08-06,20.71,59.08333333333334,4.716666666666667,22.024999999999995,7.16,0.0,0.0,0.0,73.0,83,64,70,14.1
